"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.166310177E1,-6.316009521E0,-3.932479858E0,5.692810059E0
3.166560421E1,-6.302841187E0,-3.797195435E0,5.762832642E0
3.166807614E1,-6.444702148E0,-3.581130981E0,5.767623901E0
3.167057858E1,-6.506942749E0,-3.607467651E0,5.855010986E0
3.167305050E1,-6.493774414E0,-3.776855469E0,5.944793701E0
3.167552243E1,-6.512939453E0,-3.870223999E0,5.959762573E0
3.167802487E1,-6.519515991E0,-3.901351929E0,5.958572388E0
3.168049679E1,-6.554229736E0,-3.893569946E0,6.056732178E0
3.168296872E1,-6.601516724E0,-3.808578491E0,6.038772583E0
3.168547116E1,-6.676940918E0,-3.754104614E0,6.094436646E0
3.168794308E1,-6.730804443E0,-3.853469849E0,6.029190063E0
3.169044552E1,-6.697280884E0,-3.971984863E0,6.042953491E0
3.169291745E1,-6.737396240E0,-4.006103516E0,5.995071411E0
3.169538937E1,-6.761932373E0,-4.038421631E0,6.048950195E0
3.169789181E1,-6.758941650E0,-4.042602539E0,6.060913086E0
3.170036374E1,-6.770904541E0,-4.110244751E0,6.057922363E0
3.170283566E1,-6.715835571E0,-4.068344116E0,6.066909790E0
3.170533810E1,-6.695495605E0,-4.092285156E0,6.030990601E0
3.170781002E1,-6.666763306E0,-4.076721191E0,6.124359131E0
3.171031246E1,-6.636840820E0,-4.110839844E0,6.133346558E0
3.171278439E1,-6.592544556E0,-4.204818726E0,6.087844849E0
3.171525631E1,-6.593139648E0,-4.242523193E0,6.130950928E0
3.171775875E1,-6.505752563E0,-4.268859863E0,6.250061035E0
3.172023068E1,-6.412384033E0,-4.329910278E0,6.256042480E0
3.172270260E1,-6.356109619E0,-4.366424561E0,6.293151855E0
3.172520504E1,-6.306427002E0,-4.414901733E0,6.318893433E0
3.172767697E1,-6.219039917E0,-4.462188721E0,6.320083618E0
3.173017941E1,-6.127471924E0,-4.484344482E0,6.390121460E0
3.173265133E1,-6.012542725E0,-4.510681152E0,6.467330933E0
3.173512326E1,-5.904205322E0,-4.538803101E0,6.558319092E0
3.173762570E1,-5.761154175E0,-4.614227295E0,6.593032837E0
3.174009762E1,-5.689331055E0,-4.684860229E0,6.636123657E0
3.174260006E1,-5.603134155E0,-4.741119385E0,6.716323853E0
3.174507199E1,-5.510955811E0,-4.798583984E0,6.787551880E0
3.174754391E1,-5.419387817E0,-4.863815308E0,6.850402832E0
3.175004635E1,-5.282318115E0,-4.941635132E0,6.940780640E0
3.175251828E1,-5.209289551E0,-4.985931396E0,6.994064331E0
3.175499020E1,-5.115921021E0,-5.035598755E0,7.013214111E0
3.175749264E1,-4.995605469E0,-5.055358887E0,7.067077637E0
3.175996456E1,-4.911819458E0,-5.118804932E0,7.098205566E0
3.176243649E1,-4.827423096E0,-5.125991821E0,7.101791382E0
3.176493893E1,-4.717880249E0,-5.187637329E0,7.216125488E0
3.176741085E1,-4.620910645E0,-5.237319946E0,7.269989014E0
3.176991330E1,-4.512573242E0,-5.195419312E0,7.293334961E0
3.177238522E1,-4.423400879E0,-5.184646606E0,7.308898926E0
3.177485714E1,-4.328826904E0,-5.230728149E0,7.366958618E0
3.177735958E1,-4.220489502E0,-5.244491577E0,7.366348267E0
3.177983151E1,-4.134292603E0,-5.266647339E0,7.360961914E0
3.178230343E1,-4.018173218E0,-5.315719604E0,7.357376099E0
3.178480587E1,-3.966094971E0,-5.301956177E0,7.341812134E0
3.178727780E1,-3.918212891E0,-5.297775269E0,7.348403931E0
3.178978024E1,-3.822448730E0,-5.359420776E0,7.340011597E0
3.179225216E1,-3.786529541E0,-5.357025146E0,7.323257446E0
3.179472409E1,-3.709320068E0,-5.371383667E0,7.350189209E0
3.179722653E1,-3.617752075E0,-5.412094116E0,7.335830688E0
3.179969845E1,-3.571060181E0,-5.398925781E0,7.326858521E0
3.180220089E1,-3.454345703E0,-5.397720337E0,7.396881104E0
3.180467282E1,-3.316680908E0,-5.407302856E0,7.406463623E0
3.180714474E1,-3.214920044E0,-5.397720337E0,7.383712769E0
3.180964718E1,-3.056304932E0,-5.355834961E0,7.312484741E0
3.181211911E1,-2.911453247E0,-5.352828979E0,7.323852539E0
3.181459103E1,-2.837234497E0,-5.343261719E0,7.241256714E0
3.181709347E1,-2.700759888E0,-5.415679932E0,7.250244141E0
3.181956540E1,-2.624755859E0,-5.403106689E0,7.258621216E0
3.182206784E1,-2.515213013E0,-5.455780029E0,7.256820679E0
3.182453976E1,-2.437408447E0,-5.476135254E0,7.198760986E0
3.182701168E1,-2.310516357E0,-5.478530884E0,7.183792114E0
3.182951413E1,-2.165664673E0,-5.469558716E0,7.152069092E0
3.183198605E1,-2.045349121E0,-5.459976196E0,7.124542236E0
3.183448849E1,-1.953781128E0,-5.454589844E0,7.083236694E0
3.183696041E1,-1.810714722E0,-5.491699219E0,7.134124756E0
3.183943234E1,-1.703582764E0,-5.505462646E0,7.164047241E0
3.184193478E1,-1.635345459E0,-5.574890137E0,7.152679443E0
3.184440670E1,-1.535980225E0,-5.602432251E0,7.190383911E0
3.184687863E1,-1.455780029E0,-5.674850464E0,7.258621216E0
3.184938107E1,-1.377975464E0,-5.734710693E0,7.277770996E0
3.185185299E1,-1.307937622E0,-5.801147461E0,7.363967896E0
3.185435543E1,-1.246292114E0,-5.811325073E0,7.372344971E0
3.185682736E1,-1.141540527E0,-5.855026245E0,7.453750610E0
3.185929928E1,-1.096054077E0,-5.905899048E0,7.584228516E0
3.186180172E1,-1.086471558E0,-5.933425903E0,7.660842896E0
3.186427365E1,-1.022430420E0,-6.001663208E0,7.709320068E0
3.186674557E1,-1.032608032E0,-6.073486328E0,7.725479126E0
3.186924801E1,-9.972991943E-1,-6.145309448E0,7.791320801E0
3.187171994E1,-1.012252808E0,-6.175842285E0,7.889495850E0
3.187419186E1,-9.949035645E-1,-6.183029175E0,7.948745728E0
3.187669430E1,-1.013458252E0,-6.248870850E0,8.054092407E0
3.187916623E1,-1.024230957E0,-6.301544189E0,8.030151367E0
3.188163815E1,-1.021835327E0,-6.361984253E0,8.124725342E0
3.188414059E1,-1.031402588E0,-6.420654297E0,8.242034912E0
3.188661251E1,-1.044570923E0,-6.440994263E0,8.350967407E0
3.188911496E1,-1.085876465E0,-6.479309082E0,8.431182861E0
3.189158688E1,-1.084686279E0,-6.573883057E0,8.527542114E0
3.189408932E1,-1.075698853E0,-6.594833374E0,8.708312988E0
3.189656124E1,-1.080490112E0,-6.659469604E0,8.851959229E0
3.189903317E1,-1.073303223E0,-6.739669800E0,8.955505371E0
3.190153561E1,-1.120590210E0,-6.760025024E0,9.047683716E0
3.190400753E1,-1.144531250E0,-6.800125122E0,9.176971436E0
3.190647946E1,-1.106826782E0,-6.887512207E0,9.177566528E0
3.190898190E1,-1.194808960E0,-6.980300903E0,9.308059692E0
3.191145382E1,-1.213363647E0,-7.025787354E0,9.370300293E0
3.191392575E1,-1.193618774E0,-7.068878174E0,9.497192383E0
3.191642819E1,-1.239105225E0,-7.154464722E0,9.609130859E0
3.191890011E1,-1.252868652E0,-7.190383911E0,9.610321045E0
3.192137204E1,-1.308532715E0,-7.242462158E0,9.764739990E0
3.192387448E1,-1.310928345E0,-7.310699463E0,9.895828247E0
3.192634640E1,-1.305541992E0,-7.346603394E0,1.000117493E1
3.192884884E1,-1.300155640E0,-7.375930786E0,1.006581116E1
3.193132077E1,-1.311538696E0,-7.429199219E0,1.016098022E1
3.193379269E1,-1.269027710E0,-7.504623413E0,1.021604919E1
3.193629513E1,-1.227142334E0,-7.614166260E0,1.035252380E1
3.193876706E1,-1.239105225E0,-7.687774658E0,1.041058350E1
3.194123898E1,-1.234909058E0,-7.734466553E0,1.055722046E1
3.194374142E1,-1.162490845E0,-7.819458008E0,1.061888123E1
3.194621334E1,-1.072708130E0,-7.875732422E0,1.063145447E1
3.194871578E1,-9.607849121E-1,-7.978073120E0,1.072901917E1
3.195118771E1,-1.050567627E0,-7.974487305E0,1.089900208E1
3.195365963E1,-1.116409302E0,-7.996627808E0,1.098100281E1
3.195616207E1,-9.129028320E-1,-8.078033447E0,1.106060791E1
3.195863400E1,-6.561126709E-1,-8.196548462E0,1.121383667E1
3.196113644E1,-5.376129150E-1,-8.307281494E0,1.134732056E1
3.196360836E1,-4.675750732E-1,-8.321044922E0,1.142092896E1
3.196608029E1,-4.514160156E-1,-8.414413452E0,1.150892639E1
3.196858273E1,-3.125457764E-1,-8.429977417E0,1.162623596E1
3.197105465E1,-1.784820557E-1,-8.486251831E0,1.166873169E1
3.197352658E1,-3.182983398E-2,-8.570648193E0,1.173995972E1
3.197602902E1,8.787536621E-2,-8.631103516E0,1.177767944E1
3.197850094E1,1.926269531E-1,-8.660430908E0,1.185429382E1
3.198097287E1,3.129272461E-1,-8.696334839E0,1.190097046E1
3.198347531E1,4.506072998E-1,-8.735839844E0,1.194766235E1
3.198594723E1,5.619354248E-1,-8.753799438E0,1.197279358E1
3.198844967E1,6.738586426E-1,-8.863937378E0,1.192431641E1
3.199092160E1,8.665924072E-1,-8.860336304E0,1.192851257E1
3.199339352E1,9.342346191E-1,-9.015960693E0,1.186746216E1
3.199589596E1,8.342742920E-1,-9.062652588E0,1.188960266E1
3.199836788E1,1.023406982E0,-9.100357056E0,1.185189819E1
3.200087033E1,1.256256104E0,-9.163208008E0,1.180520630E1
3.200334225E1,1.317901611E0,-9.210494995E0,1.180461121E1
3.200584469E1,1.407089233E0,-9.203308105E0,1.176869202E1
3.200831662E1,1.467544556E0,-9.214080811E0,1.174415588E1
3.201078854E1,1.547149658E0,-9.240417480E0,1.173995972E1
3.201329098E1,1.653686523E0,-9.283508301E0,1.172200012E1
3.201576290E1,1.730300903E0,-9.372100830E0,1.172560120E1
3.201823483E1,1.814102173E0,-9.390060425E0,1.170465088E1
3.202073727E1,1.867965698E0,-9.398437500E0,1.164360046E1
3.202320919E1,1.893707275E0,-9.456497192E0,1.161785889E1
3.202568112E1,1.948181152E0,-9.472656250E0,1.166754150E1
3.202818356E1,1.999053955E0,-9.506774902E0,1.161128235E1
3.203065548E1,2.036758423E0,-9.475051880E0,1.161546326E1
3.203315792E1,2.008621216E0,-9.455307007E0,1.163641357E1
3.203562985E1,2.091827393E0,-9.411010742E0,1.159092712E1
3.203810177E1,2.072677612E0,-9.428359985E0,1.151071167E1
3.204057370E1,1.843429565E0,-9.463073730E0,1.142453003E1
3.204307614E1,1.807510376E0,-9.398437500E0,1.139280701E1
3.204554806E1,1.882339478E0,-9.469665527E0,1.121203613E1
3.204805050E1,1.861389160E0,-9.457687378E0,1.110609436E1
3.205052243E1,1.830856323E0,-9.434951782E0,1.102468872E1
3.205299435E1,1.797332764E0,-9.484024048E0,1.093791199E1
3.205549679E1,1.803924561E0,-9.490020752E0,1.086967468E1
3.205796872E1,1.820083618E0,-9.481643677E0,1.078108215E1
3.206047116E1,1.866180420E0,-9.490615845E0,1.074757385E1
3.206294308E1,1.918838501E0,-9.542694092E0,1.067333984E1
3.206541500E1,1.969116211E0,-9.563034058E0,1.056500244E1
3.206791745E1,2.035568237E0,-9.583984375E0,1.056440735E1
3.207038937E1,2.122955322E0,-9.622299194E0,1.046804810E1
3.207286129E1,2.192382812E0,-9.673767090E0,1.044529724E1
3.207536374E1,2.240264893E0,-9.784500122E0,1.042733765E1
3.207783566E1,2.285751343E0,-9.873092651E0,1.030822754E1
3.208033810E1,2.377334595E0,-1.000297546E1,1.021246338E1
3.208281002E1,2.463531494E0,-1.005204773E1,1.008796692E1
3.208528195E1,2.661651611E0,-9.996383667E0,1.000537109E1
3.208778439E1,2.794525146E0,-1.016458130E1,9.947311401E0
3.209025631E1,2.662246704E0,-1.024119568E1,9.940124512E0
3.209272824E1,2.828048706E0,-1.024658203E1,9.882659912E0
3.209523068E1,3.160232544E0,-1.037287903E1,9.804244995E0
3.209770260E1,3.345184326E0,-1.051113892E1,9.847351074E0
3.210020504E1,3.473281860E0,-1.053507996E1,9.889846802E0
3.210267697E1,3.536132812E0,-1.057937622E1,9.872482300E0
3.210514889E1,3.658233643E0,-1.067274475E1,9.990997314E0
3.210765133E1,3.755798340E0,-1.079963684E1,9.922164917E0
3.211012326E1,3.882690430E0,-1.087147522E1,9.928146362E0
3.211259518E1,4.042495728E0,-1.091337585E1,9.941925049E0
3.211509762E1,4.263961792E0,-1.092175293E1,9.949096680E0
3.211756954E1,4.249603271E0,-1.115098572E1,9.954483032E0
3.212007199E1,4.268753052E0,-1.115098572E1,9.944305420E0
3.212254391E1,4.534515381E0,-1.117074585E1,9.866500854E0
3.212501583E1,4.848754883E0,-1.120666504E1,9.885055542E0
3.212751828E1,4.846954346E0,-1.124076843E1,9.942520142E0
3.212999020E1,4.908004761E0,-1.124617004E1,9.936523438E0
3.213246212E1,5.038497925E0,-1.129106140E1,9.926956177E0
3.213496457E1,5.128875732E0,-1.125514221E1,9.889251709E0
3.213743649E1,5.206085205E0,-1.127609253E1,9.827590942E0
3.213993893E1,5.296463013E0,-1.133055115E1,9.843750000E0
3.214241085E1,5.409591675E0,-1.140298462E1,9.918579102E0
3.214488278E1,5.550247192E0,-1.140357971E1,9.840759277E0
3.214738522E1,5.546661377E0,-1.153884888E1,9.785095215E0
3.214985714E1,5.528701782E0,-1.155201721E1,9.782699585E0
3.215232907E1,5.781890869E0,-1.154064941E1,9.733627319E0
3.215483151E1,5.995574951E0,-1.157536316E1,9.631866455E0
3.215730343E1,6.048248291E0,-1.157595825E1,9.570816040E0
3.215980587E1,6.111099243E0,-1.162445068E1,9.520538330E0
3.216227780E1,6.145202637E0,-1.168789673E1,9.501388550E0
3.216474972E1,6.246963501E0,-1.166156006E1,9.384674072E0
3.216725216E1,6.298431396E0,-1.172201538E1,9.275726318E0
3.216972409E1,6.246963501E0,-1.176809692E1,9.172775269E0
3.217219601E1,6.223022461E0,-1.186326599E1,9.068634033E0
3.217469845E1,6.184707642E0,-1.184710693E1,8.956100464E0
3.217717038E1,6.131439209E0,-1.193569946E1,8.768157959E0
3.217967282E1,6.057815552E0,-1.204762268E1,8.547897339E0
3.218214474E1,5.924942017E0,-1.214578247E1,8.297698975E0
3.218461666E1,5.832763672E0,-1.227326965E1,8.029556274E0
3.218711911E1,5.742980957E0,-1.230918884E1,7.800308228E0
3.218959103E1,5.634643555E0,-1.234570312E1,7.526168823E0
3.219206295E1,5.574188232E0,-1.237683105E1,7.309494019E0
3.219456540E1,5.559829712E0,-1.236904907E1,7.113769531E0
3.219703732E1,5.538284302E0,-1.238400269E1,6.934799194E0
3.219953976E1,5.542465210E0,-1.237622070E1,6.786956787E0
3.220201168E1,5.563415527E0,-1.246481323E1,6.630737305E0
3.220448361E1,5.578979492E0,-1.250910950E1,6.543945312E0
3.220698605E1,5.649612427E0,-1.259768677E1,6.391921997E0
3.220945797E1,5.693908691E0,-1.266592407E1,6.250656128E0
3.221192990E1,5.819595337E0,-1.283172607E1,6.233901978E0
3.221443234E1,5.979415894E0,-1.282034302E1,6.186019897E0
3.221690426E1,6.079376221E0,-1.292929077E1,6.203369141E0
3.221940670E1,6.302032471E0,-1.299273682E1,6.083068848E0
3.222187863E1,6.533065796E0,-1.297596741E1,6.116577148E0
3.222435055E1,6.681518555E0,-1.305319214E1,5.998672485E0
3.222685299E1,6.664749146E0,-1.326806641E1,6.066909790E0
3.222932492E1,6.848510742E0,-1.326806641E1,5.946594238E0
3.223179684E1,7.139404297E0,-1.327824402E1,5.890335083E0
3.223429928E1,7.245941162E0,-1.337879944E1,5.880157471E0
3.223677121E1,7.304595947E0,-1.339915466E1,5.793365479E0
3.223927365E1,7.336318970E0,-1.348893738E1,5.699386597E0
3.224174557E1,7.356079102E0,-1.358949280E1,5.680831909E0
3.224421749E1,7.428497314E0,-1.363018799E1,5.586868286E0
3.224671994E1,7.428497314E0,-1.373493958E1,5.483917236E0
3.224919186E1,7.434494019E0,-1.384985352E1,5.346847534E0
3.225166378E1,7.368652344E0,-1.390373230E1,5.212768555E0
3.225416622E1,7.327346802E0,-1.399949646E1,5.061340332E0
3.225663815E1,7.256118774E0,-1.397315979E1,4.967361450E0
3.225914059E1,7.089126587E0,-1.421197510E1,4.863220215E0
3.226161251E1,6.930511475E0,-1.437298584E1,4.653732300E0
3.226408444E1,6.973007202E0,-1.443643188E1,4.475357056E0
3.226658688E1,6.855682373E0,-1.452262878E1,4.328109741E0
3.226905880E1,6.665344238E0,-1.459924316E1,4.078521729E0
3.227153073E1,6.484588623E0,-1.475366211E1,3.878601074E0
3.227403317E1,6.442687988E0,-1.486080933E1,3.703826904E0
3.227650509E1,6.361892700E0,-1.498651123E1,3.517074585E0
3.227900753E1,6.252944946E0,-1.517803955E1,3.345291138E0
3.228147946E1,6.173934937E0,-1.533425903E1,3.168121338E0
3.228395138E1,6.112884521E0,-1.553358459E1,2.996932983E0
3.228645382E1,6.107498169E0,-1.551861572E1,2.859863281E0
3.228892575E1,6.042861938E0,-1.587655640E1,2.704238892E0
3.229139767E1,6.053039551E0,-1.614350891E1,2.537246704E0
3.229390011E1,6.111099243E0,-1.619378662E1,2.437286377E0
3.229637204E1,6.053634644E0,-1.633264160E1,2.240371704E0
3.229887448E1,6.082962036E0,-1.652119446E1,2.056610107E0
3.230134640E1,6.155990601E0,-1.662474060E1,1.938705444E0
3.230381832E1,6.210449219E0,-1.670614624E1,1.796844482E0
3.230632077E1,6.367874146E0,-1.682106018E1,1.683120728E0
3.230879269E1,6.486984253E0,-1.689767456E1,1.565795898E0
3.231126461E1,6.623458862E0,-1.705270386E1,1.442504883E0
3.231376706E1,6.773086548E0,-1.719216919E1,1.411376953E0
3.231623898E1,6.944869995E0,-1.731427002E1,1.317398071E0
3.231874142E1,7.056808472E0,-1.743457031E1,1.244979858E0
3.232121334E1,7.155563354E0,-1.760874939E1,1.222839355E0
3.232368527E1,7.239959717E0,-1.781106567E1,1.116897583E0
3.232618771E1,7.323760986E0,-1.796548462E1,1.013946533E0
3.232865963E1,7.397384644E0,-1.813487244E1,9.636688232E-1
3.233116207E1,7.397384644E0,-1.827433777E1,9.038085938E-1
3.233363400E1,7.388397217E0,-1.839764404E1,8.176116943E-1
3.233610592E1,7.368041992E0,-1.856164551E1,7.368164062E-1
3.233860836E1,7.397384644E0,-1.873162842E1,6.673736572E-1
3.234108029E1,7.394378662E0,-1.885913086E1,5.829772949E-1
3.234355221E1,7.372238159E0,-1.897584534E1,4.830322266E-1
3.234605465E1,7.330932617E0,-1.913925171E1,4.806365967E-1
3.234852658E1,7.301605225E0,-1.927392578E1,3.405761719E-1
3.235099850E1,7.263900757E0,-1.943254089E1,2.346343994E-1
3.235350094E1,7.160949707E0,-1.963664246E1,1.675872803E-1
3.235597287E1,7.055007935E0,-1.989521790E1,-3.292846680E-2
3.235847531E1,6.969421387E0,-2.012385559E1,-1.711883545E-1
3.236094723E1,6.908966064E0,-2.036088562E1,-2.328338623E-1
3.236341916E1,6.840728760E0,-2.062724304E1,-3.471679688E-1
3.236592160E1,6.806610107E0,-2.083853149E1,-4.279632568E-1
3.236839352E1,6.828750610E0,-2.083853149E1,-4.136047363E-1
3.237086544E1,6.922729492E0,-2.083494568E1,-4.561004639E-1
3.237336788E1,7.131027222E0,-2.083793640E1,-4.722595215E-1
3.237583981E1,7.303405762E0,-2.083853149E1,-5.009918213E-1
3.237834225E1,7.494338989E0,-2.083853149E1,-3.968505859E-1
3.238081417E1,7.725387573E0,-2.083853149E1,-4.028320312E-1
3.238328610E1,7.928298950E0,-2.083853149E1,-3.728942871E-1
3.238578854E1,8.169509888E0,-2.083853149E1,-3.208312988E-1
3.238826046E1,8.396362305E0,-2.083853149E1,-3.405761719E-1
3.239076290E1,8.616027832E0,-2.083853149E1,-3.124542236E-1
3.239323483E1,8.846466064E0,-2.083853149E1,-2.519989014E-1
3.239570675E1,9.117019653E0,-2.083853149E1,-2.244567871E-1
3.239820919E1,9.371994019E0,-2.083853149E1,-1.221160889E-1
3.240068112E1,9.668273926E0,-2.083853149E1,-5.267333984E-2
3.240315304E1,9.950195312E0,-2.083853149E1,8.558654785E-2
3.240565548E1,1.024108887E1,-2.083853149E1,2.166748047E-1
3.240812741E1,1.056909180E1,-2.083853149E1,3.238067627E-1
3.241059933E1,1.078637695E1,-2.083853149E1,4.135894775E-1
3.241310177E1,1.098628235E1,-2.083853149E1,5.817871094E-1
3.241557370E1,1.129034424E1,-2.083853149E1,6.817474365E-1
3.241807614E1,1.145555115E1,-2.083853149E1,8.122253418E-1
3.242054806E1,1.159321594E1,-2.083853149E1,9.277496338E-1
3.242301998E1,1.175781250E1,-2.083853149E1,9.774322510E-1
3.242552243E1,1.188650513E1,-2.083853149E1,1.016326904E0
3.242799435E1,1.191703796E1,-2.083853149E1,9.882049561E-1
3.243046627E1,1.193319702E1,-2.083853149E1,1.024719238E0
3.243296872E1,1.196432495E1,-2.083853149E1,1.053451538E0
3.243544064E1,1.194755554E1,-2.083853149E1,1.018127441E0
3.243794308E1,1.191642761E1,-2.083853149E1,9.893951416E-1
3.244041500E1,1.191642761E1,-2.083853149E1,1.013946533E0
3.244288693E1,1.189070129E1,-2.083853149E1,9.708404541E-1
3.244538937E1,1.187632751E1,-2.083853149E1,9.768371582E-1
3.244786129E1,1.179971313E1,-2.083853149E1,9.792175293E-1
3.245036374E1,1.171771240E1,-2.083853149E1,8.984222412E-1
3.245283566E1,1.169796753E1,-2.083853149E1,8.613128662E-1
3.245530758E1,1.170214844E1,-2.083853149E1,8.601074219E-1
3.245781002E1,1.165846252E1,-2.083853149E1,9.247589111E-1
3.246028195E1,1.166325378E1,-2.083853149E1,9.397125244E-1
3.246275387E1,1.164468384E1,-2.083853149E1,8.948211670E-1
3.246525631E1,1.162194824E1,-2.083853149E1,8.343811035E-1
3.246772824E1,1.149745178E1,-2.083853149E1,8.235931396E-1
3.247023068E1,1.150642395E1,-2.083853149E1,7.368164062E-1
3.247270260E1,1.153276062E1,-2.083853149E1,6.955108643E-1
3.247517453E1,1.145735168E1,-2.083853149E1,6.572113037E-1
3.247767697E1,1.145794678E1,-2.083853149E1,5.512542725E-1
3.248014889E1,1.152018738E1,-2.083853149E1,4.842224121E-1
3.248262082E1,1.164109802E1,-2.083853149E1,4.399261475E-1
3.248512326E1,1.182485962E1,-2.083853149E1,4.626770020E-1
3.248759518E1,1.195234680E1,-2.083853149E1,4.123992920E-1
3.249009762E1,1.204931641E1,-2.083853149E1,3.974304199E-1
3.249256954E1,1.217620850E1,-2.083853149E1,3.327941895E-1
3.249504147E1,1.233003235E1,-2.083853149E1,2.872924805E-1
3.249754391E1,1.249163818E1,-2.083853149E1,1.627960205E-1
3.250001583E1,1.264607239E1,-2.083853149E1,1.734924316E-2
3.250248776E1,1.274243164E1,-2.083853149E1,-1.676025391E-1
3.250499020E1,1.301896667E1,-2.083853149E1,-3.058624268E-1
3.250746212E1,1.325659180E1,-2.083853149E1,-4.231872559E-1
3.250996457E1,1.347744751E1,-2.083853149E1,-6.997070312E-1
3.251243649E1,1.368455505E1,-2.083853149E1,-8.044586182E-1
3.251490841E1,1.390901184E1,-2.083853149E1,-1.002578735E0
3.251741085E1,1.418014526E1,-2.083853149E1,-1.188720703E0
3.251988278E1,1.438725281E1,-2.083853149E1,-1.301254272E0
3.252235470E1,1.458715820E1,-2.083853149E1,-1.499969482E0
3.252485714E1,1.481042480E1,-2.083853149E1,-1.642425537E0
3.252732907E1,1.501991272E1,-2.083853149E1,-1.728622437E0
3.252983151E1,1.520785522E1,-2.083853149E1,-1.869277954E0
3.253230343E1,1.541975403E1,-2.083853149E1,-1.961456299E0
3.253477536E1,1.559632874E1,-2.083853149E1,-2.082366943E0
3.253727780E1,1.578067017E1,-2.083853149E1,-2.216430664E0
3.253974972E1,1.592791748E1,-2.083853149E1,-2.327774048E0
3.254222165E1,1.612843323E1,-2.083853149E1,-2.358886719E0
3.254472409E1,1.621940613E1,-2.083853149E1,-2.387619019E0
3.254719601E1,1.634690857E1,-2.083853149E1,-2.475006104E0
3.254969845E1,1.647978210E1,-2.083853149E1,-2.491775513E0
3.255217038E1,1.653425598E1,-2.083853149E1,-2.538452148E0
3.255464230E1,1.661625671E1,-2.083853149E1,-2.526489258E0
3.255714474E1,1.663540649E1,-2.083853149E1,-2.526489258E0
3.255961666E1,1.670303345E1,-2.083853149E1,-2.557617188E0
3.256208859E1,1.674134827E1,-2.083853149E1,-2.592926025E0
3.256459103E1,1.676887512E1,-2.083853149E1,-2.571380615E0
3.256706295E1,1.675691223E1,-2.079183960E1,-2.658172607E0
3.256956540E1,1.672459412E1,-2.052369690E1,-2.693481445E0
3.257203732E1,1.670065308E1,-2.013044739E1,-2.732391357E0
3.257450924E1,1.664677429E1,-1.979585266E1,-2.879028320E0
3.257701168E1,1.649534607E1,-1.942535400E1,-2.964630127E0
3.257948361E1,1.639118958E1,-1.913505554E1,-3.111267090E0
3.258195553E1,1.624813843E1,-1.890162659E1,-3.233367920E0
3.258445797E1,1.611286926E1,-1.871368408E1,-3.307601929E0
3.258692990E1,1.597100830E1,-1.866101074E1,-3.463211060E0
3.258943234E1,1.578605652E1,-1.830606079E1,-3.595489502E0
3.259190426E1,1.559512329E1,-1.785116577E1,-3.728378296E0
3.259437619E1,1.543112183E1,-1.759619141E1,-3.845687866E0
3.259687863E1,1.529286194E1,-1.741841125E1,-3.955230713E0
3.259935055E1,1.517913818E1,-1.724423218E1,-4.122222900E0
3.260182248E1,1.504446411E1,-1.701139832E1,-4.295196533E0
3.260432492E1,1.489062500E1,-1.669775391E1,-4.434066772E0
3.260679684E1,1.478767395E1,-1.642362976E1,-4.691436768E0
3.260929928E1,1.472422791E1,-1.622012329E1,-4.880584717E0
3.261177121E1,1.472183228E1,-1.604234314E1,-5.066131592E0
3.261424313E1,1.474278259E1,-1.586996460E1,-5.277420044E0
3.261674557E1,1.478767395E1,-1.567364502E1,-5.456985474E0
3.261921749E1,1.474996948E1,-1.551622009E1,-5.642532349E0
3.262168942E1,1.479187012E1,-1.529296875E1,-5.895126343E0
3.262419186E1,1.478648376E1,-1.505233765E1,-6.189620972E0
3.262666378E1,1.477989197E1,-1.480932617E1,-6.393722534E0
3.262916622E1,1.484693909E1,-1.454776001E1,-6.576278687E0
3.263163815E1,1.489002991E1,-1.433708191E1,-6.829467773E0
3.263411007E1,1.494509888E1,-1.413597107E1,-7.042541504E0
3.263661251E1,1.503428650E1,-1.394561768E1,-7.213729858E0
3.263908444E1,1.503907776E1,-1.369783020E1,-7.426818848E0
3.264155636E1,1.506062317E1,-1.344703674E1,-7.550125122E0
3.264405880E1,1.507917786E1,-1.319743347E1,-7.688980103E0
3.264653073E1,1.512886047E1,-1.300949097E1,-7.844604492E0
3.264903317E1,1.521563721E1,-1.280838013E1,-7.940368652E0
3.265150509E1,1.523779297E1,-1.258152771E1,-8.042724609E0
3.265397702E1,1.525874329E1,-1.231637573E1,-8.128921509E0
3.265647946E1,1.529525757E1,-1.201409912E1,-8.193557739E0
3.265895138E1,1.524496460E1,-1.179922485E1,-8.201339722E0
3.266142330E1,1.523898315E1,-1.161965942E1,-8.176208496E0
3.266392575E1,1.540777588E1,-1.123179626E1,-8.205535889E0
3.266639767E1,1.545506287E1,-1.104743958E1,-8.190567017E0
3.266890011E1,1.549815369E1,-1.094927979E1,-8.075042725E0
3.267137204E1,1.547541809E1,-1.079904175E1,-8.063674927E0
3.267384396E1,1.554664612E1,-1.061529541E1,-8.092407227E0
3.267634640E1,1.576870728E1,-1.042195129E1,-8.096603394E0
3.267881832E1,1.581060791E1,-1.030404663E1,-8.089416504E0
3.268129025E1,1.586088562E1,-1.019989014E1,-7.994842529E0
3.268379269E1,1.589439392E1,-1.005923462E1,-8.011001587E0
3.268626461E1,1.592611694E1,-9.906600952E0,-8.018783569E0
