"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.161557101E1,-9.042404175E0,3.706817627E0,1.086846924E1
2.161804294E1,-8.940658569E0,3.599685669E0,1.079785156E1
2.162054538E1,-8.823333740E0,3.441070557E0,1.069369507E1
2.162301730E1,-8.689865112E0,3.331527710E0,1.064939880E1
2.162548923E1,-8.566558838E0,3.251327515E0,1.059074402E1
2.162799167E1,-8.370834351E0,3.140594482E0,1.055004883E1
2.163046359E1,-8.142181396E0,3.157348633E0,1.042434692E1
2.163293552E1,-7.871643066E0,3.117248535E0,1.032499695E1
2.163543796E1,-7.587936401E0,3.138793945E0,1.016937256E1
2.163790988E1,-7.297637939E0,3.156753540E0,1.006881714E1
2.164041232E1,-6.993576050E0,3.148376465E0,1.000236511E1
2.164288424E1,-6.614089966E0,3.113067627E0,9.859313965E0
2.164535617E1,-6.275909424E0,3.095703125E0,9.737808228E0
2.164785861E1,-5.926361084E0,3.104080200E0,9.722244263E0
2.165033053E1,-5.529510498E0,3.122039795E0,9.621688843E0
2.165280246E1,-5.160217285E0,3.144180298E0,9.548675537E0
2.165530490E1,-4.772354126E0,3.120239258E0,9.417587280E0
2.165777682E1,-4.436569214E0,3.148376465E0,9.347564697E0
2.166027926E1,-4.104370117E0,3.217208862E0,9.282318115E0
2.166275119E1,-3.782348633E0,3.236358643E0,9.158416748E0
2.166522311E1,-3.481872559E0,3.264495850E0,9.073425293E0
2.166772555E1,-3.259216309E0,3.349487305E0,9.071029663E0
2.167019748E1,-3.013214111E0,3.387802124E0,8.927368164E0
2.167266940E1,-2.740264893E0,3.497329712E0,8.828613281E0
2.167517184E1,-2.524200439E0,3.532638550E0,8.763366699E0
2.167764377E1,-2.309310913E0,3.581130981E0,8.668197632E0
2.168014621E1,-2.165069580E0,3.649963379E0,8.541305542E0
2.168261813E1,-2.026199341E0,3.732559204E0,8.375518799E0
2.168509006E1,-1.899902344E0,3.839706421E0,8.277954102E0
2.168759250E1,-1.808929443E0,3.849273682E0,8.185165405E0
2.169006442E1,-1.744888306E0,3.927688599E0,8.052886963E0
2.169256686E1,-1.695800781E0,3.985748291E0,7.964309692E0
2.169503879E1,-1.692214966E0,4.018066406E0,7.836822510E0
2.169751071E1,-1.673660278E0,4.065353394E0,7.827239990E0
2.170001315E1,-1.728118896E0,4.051589966E0,7.721298218E0
2.170248508E1,-1.807128906E0,3.988143921E0,7.703338623E0
2.170495700E1,-1.886138916E0,4.013885498E0,7.694961548E0
2.170745944E1,-1.945999146E0,3.889389038E0,7.659652710E0
2.170993136E1,-2.084259033E0,3.874420166E0,7.685974121E0
2.171243381E1,-2.174636841E0,3.846878052E0,7.768585205E0
2.171490573E1,-2.257247925E0,3.749923706E0,7.839813232E0
2.171737765E1,-2.396697998E0,3.797210693E0,7.909835815E0
2.171988010E1,-2.534973145E0,3.733154297E0,7.900863647E0
2.172235202E1,-2.660064697E0,3.646377563E0,8.014587402E0
2.172482394E1,-2.869552612E0,3.581726074E0,8.052291870E0
2.172732638E1,-3.013214111E0,3.462020874E0,8.084014893E0
2.172979831E1,-3.210128784E0,3.361465454E0,8.169616699E0
2.173230075E1,-3.342407227E0,3.262100220E0,8.216888428E0
2.173477267E1,-3.518386841E0,3.181289673E0,8.236053467E0
2.173724460E1,-3.746429443E0,3.107681274E0,8.303085327E0
2.173974704E1,-3.863754272E0,3.011306763E0,8.415008545E0
2.174221896E1,-4.055877686E0,2.944869995E0,8.497024536E0
2.174472140E1,-4.221679688E0,2.813186646E0,8.544906616E0
2.174719333E1,-4.401840210E0,2.817382812E0,8.659820557E0
2.174966525E1,-4.579620361E0,2.784454346E0,8.719680786E0
2.175216769E1,-4.708908081E0,2.663543701E0,8.832809448E0
2.175463962E1,-4.816635132E0,2.545639038E0,8.876495361E0
2.175711154E1,-4.869308472E0,2.528869629E0,8.928573608E0
2.175961398E1,-4.976455688E0,2.469619751E0,9.038711548E0
2.176208591E1,-4.998001099E0,2.376846313E0,9.037506104E0
2.176455783E1,-5.023147583E0,2.369064331E0,8.995010376E0
2.176706027E1,-5.011764526E0,2.334945679E0,8.976455688E0
2.176953219E1,-5.048278809E0,2.330154419E0,8.948928833E0
2.177203464E1,-4.966278076E0,2.376251221E0,8.852554321E0
2.177450656E1,-4.918991089E0,2.410964966E0,8.737640381E0
2.177697848E1,-4.829208374E0,2.564193726E0,8.655639648E0
2.177948092E1,-4.732254028E0,2.673721313E0,8.490432739E0
2.178195285E1,-4.624511719E0,2.644393921E0,8.345581055E0
2.178442477E1,-4.577819824E0,2.440887451E0,8.345581055E0
2.178692721E1,-4.497619629E0,2.383422852E0,8.414413452E0
2.178939914E1,-4.407226562E0,2.280471802E0,8.434173584E0
2.179190158E1,-4.344390869E0,2.303817749E0,8.361740112E0
2.179437350E1,-4.247421265E0,2.329559326E0,8.368927002E0
2.179684543E1,-4.142669678E0,2.401382446E0,8.388687134E0
2.179934787E1,-4.054687500E0,2.515701294E0,8.224075317E0
2.180181979E1,-3.986450195E0,2.536651611E0,8.169616699E0
2.180429172E1,-3.870925903E0,2.528274536E0,8.192352295E0
2.180679416E1,-3.760208130E0,2.491760254E0,8.177398682E0
2.180926608E1,-3.586029053E0,2.538452148E0,8.110351562E0
2.181176852E1,-3.478286743E0,2.589324951E0,8.070846558E0
2.181424045E1,-3.389694214E0,2.630035400E0,8.011596680E0
2.181671237E1,-3.234680176E0,2.677322388E0,7.885299683E0
2.181921481E1,-3.063491821E0,2.733581543E0,7.792526245E0
2.182168674E1,-2.964126587E0,2.792831421E0,7.730865479E0
2.182415866E1,-2.834838867E0,2.825164795E0,7.685974121E0
2.182666110E1,-2.748046875E0,2.831741333E0,7.581237793E0
2.182913302E1,-2.631332397E0,2.852691650E0,7.542327881E0
2.183163547E1,-2.587646484E0,2.879028320E0,7.518386841E0
2.183410739E1,-2.494857788E0,2.906555176E0,7.395690918E0
2.183657931E1,-2.499053955E0,2.892196655E0,7.356185913E0
2.183908176E1,-2.450576782E0,2.923919678E0,7.285552979E0
2.184155368E1,-2.451171875E0,2.933502197E0,7.246643066E0
2.184405612E1,-2.425430298E0,2.896987915E0,7.211929321E0
2.184652804E1,-2.429031372E0,2.876037598E0,7.138900757E0
2.184899997E1,-2.460754395E0,2.849105835E0,7.048522949E0
2.185150241E1,-2.548736572E0,2.839523315E0,6.994659424E0
2.185397433E1,-2.598419189E0,2.826354980E0,6.968917847E0
2.185644626E1,-2.667251587E0,2.821563721E0,6.939590454E0
2.185894870E1,-2.715728760E0,2.804214478E0,6.871948242E0
2.186142062E1,-2.763610840E0,2.817382812E0,6.835433960E0
2.186392306E1,-2.838439941E0,2.827560425E0,6.861175537E0
2.186639499E1,-2.858779907E0,2.888610840E0,6.830047607E0
2.186886691E1,-2.858184814E0,2.968811035E0,6.675033569E0
2.187136935E1,-2.817489624E0,2.970001221E0,6.608596802E0
2.187384128E1,-2.846817017E0,2.866455078E0,6.607986450E0
2.187631320E1,-2.799530029E0,2.813781738E0,6.578659058E0
2.187881564E1,-2.803710938E0,2.688690186E0,6.584045410E0
2.188128756E1,-2.771987915E0,2.647384644E0,6.666656494E0
2.188379001E1,-2.752243042E0,2.598312378E0,6.726501465E0
2.188626193E1,-2.756439209E0,2.603103638E0,6.603210449E0
2.188873385E1,-2.711547852E0,2.521102905E0,6.640319824E0
2.189123630E1,-2.673233032E0,2.497756958E0,6.622955322E0
2.189370822E1,-2.822265625E0,2.477401733E0,6.578063965E0
2.189621066E1,-2.778579712E0,2.392410278E0,6.573272705E0
2.189868259E1,-2.711547852E0,2.456451416E0,6.626541138E0
2.190115451E1,-2.733093262E0,2.520492554E0,6.582260132E0
2.190365695E1,-2.690597534E0,2.517501831E0,6.518203735E0
2.190612887E1,-2.742660522E0,2.501342773E0,6.529586792E0
2.190860080E1,-2.834243774E0,2.309814453E0,6.446975708E0
2.191110324E1,-2.838439941E0,2.190093994E0,6.163864136E0
2.191357516E1,-2.676818848E0,2.296646118E0,6.736083984E0
2.191604709E1,-2.819885254E0,2.399597168E0,6.621154785E0
2.191854953E1,-2.679214478E0,2.523483276E0,6.518814087E0
2.192102145E1,-2.472122192E0,2.363082886E0,6.809112549E0
2.192352389E1,-1.865783691E0,2.167953491E0,6.813293457E0
2.192599582E1,-1.853225708E0,2.780273438E0,6.258438110E0
2.192846774E1,-1.626373291E0,2.653381348E0,5.609008789E0
2.193097018E1,-1.485107422E0,3.037048340E0,7.339416504E0
2.193344211E1,-1.680831909E0,3.185485840E0,6.978500366E0
2.193591403E1,-2.048950195E0,3.360260010E0,7.058105469E0
2.193841647E1,-2.348220825E0,3.330932617E0,7.102401733E0
2.194088840E1,-2.390121460E0,3.320755005E0,7.226287842E0
2.194339084E1,-2.417053223E0,3.278854370E0,7.228683472E0
2.194586276E1,-2.435607910E0,3.216018677E0,7.268798828E0
2.194833468E1,-2.377548218E0,3.089126587E0,7.169433594E0
2.195083713E1,-2.305130005E0,2.938278198E0,7.063491821E0
2.195330905E1,-2.284179688E0,2.798828125E0,6.862380981E0
2.195581149E1,-2.078872681E0,2.678512573E0,6.754043579E0
2.195828342E1,-1.770614624E0,2.767700195E0,6.803115845E0
2.196075534E1,-2.029785156E0,3.344100952E0,6.357803345E0
2.196325778E1,-2.198577881E0,3.302200317E0,6.449371338E0
2.196572970E1,-1.953170776E0,3.450042725E0,6.295547485E0
2.196820163E1,-2.188400269E0,3.566162109E0,6.620559692E0
2.197070407E1,-2.372161865E0,3.498535156E0,6.792938232E0
2.197317599E1,-2.312911987E0,3.520675659E0,6.992263794E0
2.197564792E1,-2.319488525E0,3.538635254E0,6.856994629E0
2.197815036E1,-2.348220825E0,3.396774292E0,7.281967163E0
2.198062228E1,-2.310516357E0,3.380020142E0,6.921035767E0
2.198312472E1,-2.351806641E0,3.285446167E0,7.030563354E0
2.198559665E1,-2.259033203E0,3.152572632E0,6.941986084E0
2.198806857E1,-2.350021362E0,3.224395752E0,6.882720947E0
2.199057101E1,-2.528976440E0,3.271072388E0,6.724105835E0
2.199304294E1,-2.482894897E0,3.269287109E0,6.663055420E0
2.199551486E1,-2.621765137E0,3.443466187E0,6.522399902E0
2.199801730E1,-2.706146240E0,3.471588135E0,6.557708740E0
2.200048923E1,-2.734878540E0,3.607467651E0,6.515808105E0
2.200299167E1,-2.963531494E0,3.724182129E0,6.457748413E0
2.200546359E1,-2.912048340E0,3.693054199E0,6.417053223E0
2.200796603E1,-2.840225220E0,3.872024536E0,6.412857056E0
2.201043796E1,-3.040740967E0,3.914520264E0,6.296752930E0
2.201290988E1,-3.094009399E0,3.878005981E0,6.259628296E0
2.201538180E1,-2.977294922E0,3.898361206E0,6.505035400E0
2.201788424E1,-3.102996826E0,3.931274414E0,6.082458496E0
2.202035617E1,-3.259216309E0,3.995330811E0,6.559509277E0
2.202285861E1,-3.094619751E0,3.956420898E0,6.496658325E0
2.202533053E1,-3.315475464E0,4.116226196E0,6.350616455E0
2.202780246E1,-3.377136230E0,4.070739746E0,6.557113647E0
2.203030490E1,-3.356185913E0,4.114440918E0,6.572677612E0
2.203277682E1,-3.499832153E0,4.311355591E0,6.617568970E0
2.203524875E1,-3.624923706E0,4.308959961E0,6.586441040E0
2.203775119E1,-3.719497681E0,4.387969971E0,6.604400635E0
2.204022311E1,-3.833816528E0,4.523849487E0,6.454757690E0
2.204272555E1,-3.929595947E0,4.612426758E0,6.432022095E0
2.204519748E1,-4.010986328E0,4.693237305E0,6.353012085E0
2.204766940E1,-4.042114258E0,4.797378540E0,6.288970947E0
2.205017184E1,-4.061279297E0,4.865615845E0,6.402084351E0
2.205264377E1,-4.066665649E0,4.955993652E0,6.441589355E0
2.205511569E1,-4.077438354E0,5.058944702E0,6.511032104E0
2.205761813E1,-3.991836548E0,5.075103760E0,6.520004272E0
2.206009006E1,-3.942153931E0,5.174468994E0,6.579864502E0
2.206259250E1,-3.912826538E0,5.242706299E0,6.600204468E0
2.206506442E1,-3.893676758E0,5.329498291E0,6.647491455E0
2.206753634E1,-3.899658203E0,5.306747437E0,6.669036865E0
2.207003879E1,-3.920608521E0,5.376174927E0,6.670242310E0
2.207251071E1,-3.922409058E0,5.361816406E0,6.670242310E0
2.207501315E1,-3.884094238E0,5.427062988E0,6.605590820E0
2.207748508E1,-3.836212158E0,5.543777466E0,6.583450317E0
2.207995700E1,-3.890090942E0,5.638351440E0,6.557113647E0
2.208245944E1,-3.930786133E0,5.787979126E0,6.527191162E0
2.208493136E1,-3.991836548E0,5.941207886E0,6.493667603E0
2.208740329E1,-3.995437622E0,6.061523438E0,6.474517822E0
2.208990573E1,-4.018768311E0,6.044769287E0,6.445190430E0
2.209237765E1,-4.114547729E0,6.153701782E0,6.389526367E0
2.209484958E1,-4.138488770E0,6.516418457E0,6.457153320E0
2.209735202E1,-4.201339722E0,6.450576782E0,6.505645752E0
2.209982394E1,-4.183380127E0,6.483505249E0,6.535568237E0
2.210232638E1,-4.155242920E0,6.515228271E0,6.507431030E0
2.210479831E1,-4.189361572E0,6.494873047E0,6.524795532E0
2.210727023E1,-4.227676392E0,6.532577515E0,6.530181885E0
2.210977267E1,-4.311462402E0,6.575683594E0,6.481094360E0
2.211224460E1,-4.409027100E0,6.594833374E0,6.430816650E0
2.211474704E1,-4.505996704E0,6.698379517E0,6.482299805E0
2.211721896E1,-4.616729736E0,6.782180786E0,6.497253418E0
2.211969089E1,-4.674194336E0,6.889312744E0,6.537368774E0
2.212219333E1,-4.750198364E0,7.003036499E0,6.533767700E0
2.212466525E1,-4.880081177E0,6.899490356E0,6.553527832E0
2.212713718E1,-5.014755249E0,7.114364624E0,6.562500000E0
2.212963962E1,-5.136260986E0,7.343017578E0,6.571487427E0
2.213211154E1,-5.376892090E0,7.410659790E0,6.576263428E0
2.213461398E1,-5.548065186E0,7.442382812E0,6.534362793E0
2.213708591E1,-5.711471558E0,7.533355713E0,6.452972412E0
2.213955783E1,-5.939529419E0,7.632110596E0,6.427825928E0
2.214206027E1,-6.172958374E0,7.742248535E0,6.390716553E0
2.214453219E1,-6.393829346E0,7.845199585E0,6.347030640E0
2.214700412E1,-6.587158203E0,7.941574097E0,6.319488525E0
2.214950656E1,-6.900192261E0,8.078643799E0,6.282379150E0
2.215197848E1,-7.150985718E0,8.164825439E0,6.306320190E0
2.215448092E1,-7.426925659E0,8.244430542E0,6.328475952E0
2.215695285E1,-7.736373901E0,8.320449829E0,6.365585327E0
2.215942477E1,-7.981781006E0,8.413223267E0,6.409271240E0
2.216192721E1,-8.243942261E0,8.374923706E0,6.433807373E0
2.216439914E1,-8.257110596E0,8.237854004E0,6.358993530E0
2.216687106E1,-8.831726074E0,8.251022339E0,6.739074707E0
2.216937350E1,-9.270462036E0,8.285140991E0,6.863571167E0
2.217184543E1,-9.049591064E0,8.291122437E0,6.456558228E0
2.217434787E1,-9.089096069E0,8.300094604E0,6.885116577E0
2.217681979E1,-9.291412354E0,8.134902954E0,7.290344238E0
2.217929172E1,-9.469177246E0,8.110961914E0,7.478286743E0
2.218179416E1,-9.451812744E0,8.118743896E0,7.635101318E0
2.218426608E1,-9.405136108E0,8.043914795E0,7.768585205E0
2.218673801E1,-9.506881714E0,8.024765015E0,7.856567383E0
2.218924045E1,-9.557754517E0,7.975082397E0,7.772171021E0
2.219171237E1,-9.600860596E0,7.910446167E0,7.992431641E0
2.219421481E1,-9.740921021E0,7.993041992E0,8.158828735E0
2.219668674E1,-9.611038208E0,8.118743896E0,7.575256348E0
2.219915866E1,-9.533813477E0,8.198944092E0,7.432800293E0
2.220166110E1,-9.300384521E0,8.151657104E0,7.778762817E0
2.220413302E1,-7.674713135E0,8.206130981E0,7.540527344E0
2.220660495E1,-8.449844360E0,8.245040894E0,8.006210327E0
2.220910739E1,-9.305770874E0,7.857177734E0,8.084609985E0
2.221157931E1,-9.760665894E0,8.159439087E0,7.268188477E0
2.221408176E1,-8.878997803E0,8.303085327E0,7.088027954E0
2.221655368E1,-8.627014160E0,8.367141724E0,6.566101074E0
2.221902560E1,-8.624618530E0,8.596984863E0,6.788162231E0
2.222152804E1,-8.315765381E0,8.677185059E0,6.499649048E0
2.222399997E1,-8.220001221E0,8.367736816E0,6.780975342E0
2.222647189E1,-8.919708252E0,7.183807373E0,8.547897339E0
2.222897433E1,-8.374420166E0,7.704544067E0,7.687774658E0
2.223144626E1,-7.659759521E0,8.126525879E0,5.500076294E0
2.223394870E1,-8.272674561E0,8.623321533E0,6.011230469E0
2.223642062E1,-9.561950684E0,8.659835815E0,6.200378418E0
2.223889255E1,-9.389572144E0,9.099166870E0,6.251861572E0
2.224139499E1,-9.199829102E0,9.217681885E0,5.498870850E0
2.224386691E1,-9.861816406E0,9.343368530E0,5.468353271E0
2.224636935E1,-9.775634766E0,9.208694458E0,5.100845337E0
2.224884128E1,-9.684646606E0,9.111129761E0,4.680053711E0
2.225131320E1,-9.304580688E0,9.000396729E0,4.490325928E0
2.225381564E1,-9.500305176E0,8.981246948E0,4.540603638E0
2.225628756E1,-9.453613281E0,8.895065308E0,4.431060791E0
2.225875949E1,-9.590087891E0,8.839401245E0,4.299377441E0
2.226126193E1,-9.564941406E0,8.755004883E0,4.220977783E0
2.226373385E1,-9.622406006E0,8.667602539E0,4.140167236E0
2.226620578E1,-9.732543945E0,8.544311523E0,4.043807983E0
2.226870822E1,-9.612823486E0,8.261199951E0,3.761291504E0
2.227118014E1,-9.615219116E0,8.437759399E0,3.250122070E0
2.227368259E1,-9.707397461E0,8.462905884E0,3.641571045E0
2.227615451E1,-9.784011841E0,8.558670044E0,3.275268555E0
2.227862643E1,-9.933044434E0,8.685562134E0,2.768295288E0
2.228112887E1,-9.993499756E0,8.697540283E0,2.639007568E0
2.228360080E1,-1.002941895E1,8.658035278E0,2.393005371E0
2.228607272E1,-1.014672852E1,8.632293701E0,2.224807739E0
2.228857516E1,-1.026464844E1,8.504806519E0,1.963836670E0
2.229104709E1,-1.032928467E1,8.404846191E0,1.890213013E0
2.229354953E1,-1.039932251E1,8.374923706E0,1.790252686E0
2.229602145E1,-1.043104553E1,8.401855469E0,1.526306152E0
2.229849338E1,-1.042207336E1,8.428192139E0,1.341354370E0
2.230099582E1,-1.040470886E1,8.436569214E0,1.221633911E0
2.230346774E1,-1.041548157E1,8.487442017E0,1.021118164E0
2.230597018E1,-1.032270813E1,8.460510254E0,9.355316162E-1
2.230844211E1,-1.022933960E1,8.383300781E0,8.002624512E-1
2.231091403E1,-1.011082458E1,8.328231812E0,6.715698242E-1
2.231341647E1,-1.005276489E1,8.232467651E0,6.111145020E-1
2.231588840E1,-9.979141235E0,8.216308594E0,5.159454346E-1
2.231836032E1,-9.851043701E0,8.187576294E0,4.584808350E-1
2.232086276E1,-9.752883911E0,8.181579590E0,4.321441650E-1
2.232333468E1,-9.667297363E0,8.119338989E0,3.980255127E-1
2.232583713E1,-9.693038940E0,8.039138794E0,4.135894775E-1
2.232830905E1,-9.627792358E0,8.012802124E0,3.615264893E-1
2.233078097E1,-9.532028198E0,7.987060547E0,4.058074951E-1
2.233328342E1,-9.426086426E0,7.943359375E0,3.746948242E-1
2.233575534E1,-9.341079712E0,7.932586670E0,4.237670898E-1
2.233822726E1,-9.315353394E0,7.894882202E0,4.584808350E-1
2.234072970E1,-9.218978882E0,7.924209595E0,5.225372314E-1
2.234320163E1,-9.210601807E0,7.862564087E0,5.267181396E-1
2.234570407E1,-9.213592529E0,7.805099487E0,5.231323242E-1
2.234817599E1,-9.047195435E0,7.757217407E0,5.626373291E-1
2.235064792E1,-8.911926270E0,7.743453979E0,6.236877441E-1
2.235315036E1,-8.852661133E0,7.848785400E0,6.350555420E-1
2.235562228E1,-8.823944092E0,7.784744263E0,4.387359619E-1
2.235809421E1,-8.651550293E0,7.951141357E0,5.686187744E-1
2.236059665E1,-8.316360474E0,7.920623779E0,7.074890137E-1
2.236306857E1,-8.184082031E0,8.197143555E0,5.997467041E-1
2.236557101E1,-8.496536255E0,8.235458374E0,4.189758301E-1
2.236804294E1,-8.607864380E0,8.187576294E0,4.046173096E-1
2.237051486E1,-8.352279663E0,8.097198486E0,4.171905518E-1
2.237301730E1,-8.347488403E0,7.954132080E0,2.986755371E-1
2.237548923E1,-8.252914429E0,7.885299683E0,3.555297852E-1
2.237796115E1,-7.625640869E0,7.800308228E0,6.159057617E-1
2.238046359E1,-7.658554077E0,7.648284912E0,4.812316895E-1
2.238293552E1,-7.972198486E0,7.754821777E0,3.591308594E-1
2.238543796E1,-7.951843262E0,7.695556641E0,2.382202148E-1
2.238790988E1,-8.075744629E0,7.577056885E0,3.303985596E-1
2.239038180E1,-7.969802856E0,7.464523315E0,5.207366943E-1
2.239288424E1,-7.975189209E0,7.304107666E0,4.285583496E-1
2.239535617E1,-7.713623047E0,7.298126221E0,5.333099365E-1
2.239782809E1,-6.961853027E0,7.032363892E0,5.309143066E-1
2.240033053E1,-7.464035034E0,7.101196289E0,4.806365967E-1
2.240280246E1,-7.462234497E0,7.026382446E0,3.722991943E-1
2.240530490E1,-7.392807007E0,6.835449219E0,3.686981201E-1
2.240777682E1,-7.327560425E0,6.651092529E0,5.859832764E-1
2.241024875E1,-7.155776978E0,6.517623901E0,6.446380615E-1
2.241275119E1,-7.243759155E0,6.335052490E0,6.518096924E-1
2.241522311E1,-7.198272705E0,6.250656128E0,6.200866699E-1
2.241769504E1,-7.195877075E0,6.122573853E0,6.302642822E-1
2.242019748E1,-7.159362793E0,5.975921631E0,6.907196045E-1
2.242266940E1,-7.162963867E0,5.823303223E0,7.852935791E-1
2.242517184E1,-7.170135498E0,5.764633179E0,7.320251465E-1
2.242764377E1,-7.154586792E0,5.793975830E0,5.811920166E-1
2.243011569E1,-7.070785522E0,5.611404419E0,5.021820068E-1
2.243261813E1,-7.104904175E0,5.436035156E0,4.399261475E-1
2.243509006E1,-7.149200439E0,5.260055542E0,4.333496094E-1
2.243756198E1,-7.186904907E0,5.082885742E0,4.118041992E-1
2.244006442E1,-7.200073242E0,5.043380737E0,4.620819092E-1
2.244253634E1,-7.231201172E0,5.034408569E0,5.045776367E-1
2.244503879E1,-7.254531860E0,5.084091187E0,5.297088623E-1
2.244751071E1,-7.150985718E0,5.144546509E0,5.003814697E-1
2.244998263E1,-6.959457397E0,5.164291382E0,5.345001221E-1
2.245248508E1,-6.790664673E0,5.348648071E0,5.057678223E-1
2.245495700E1,-6.558425903E0,5.282211304E0,3.088531494E-1
2.245742892E1,-6.388442993E0,4.155136108E0,1.268920898E-1
2.245993136E1,-6.960052490E0,4.023452759E0,6.278686523E-1
2.246240329E1,-7.021102905E0,3.749328613E0,6.602020264E-1
2.246490573E1,-7.069580078E0,3.370437622E0,8.289947510E-1
2.246737765E1,-7.161163330E0,3.359664917E0,9.481048584E-1
2.246984958E1,-7.136627197E0,3.634399414E0,1.207870483E0
2.247235202E1,-7.157577515E0,3.834915161E0,1.186325073E0
2.247482394E1,-7.014526367E0,3.990539551E0,1.127670288E0
2.247729587E1,-6.867279053E0,4.112045288E0,1.112106323E0
2.247979831E1,-6.663772583E0,4.206619263E0,1.118087769E0
2.248227023E1,-6.441101074E0,4.241928101E0,1.040283203E0
2.248477267E1,-6.165771484E0,4.192245483E0,1.089355469E0
2.248724460E1,-5.953292847E0,4.034225464E0,1.176742554E0
2.248971652E1,-5.689926147E0,3.834915161E0,1.120483398E0
2.249221896E1,-5.486419678E0,3.804382324E0,1.210861206E0
2.249469089E1,-5.318222046E0,3.522476196E0,1.327575684E0
2.249716281E1,-5.127883911E0,3.442855835E0,1.498764038E0
2.249966525E1,-4.896255493E0,3.797210693E0,1.755538940E0
2.250213718E1,-4.565856934E0,3.994125366E0,1.957260132E0
2.250463962E1,-4.319839478E0,4.252105713E0,2.068588257E0
2.250711154E1,-4.107955933E0,4.216781616E0,2.170333862E0
2.250958346E1,-3.943954468E0,4.074340820E0,2.295440674E0
2.251208591E1,-3.812866211E0,3.961212158E0,2.199066162E0
2.251455783E1,-3.623138428E0,3.882202148E0,2.187698364E0
2.251706027E1,-3.499237061E0,3.736755371E0,2.218215942E0
2.251953219E1,-3.423217773E0,3.681091309E0,2.306808472E0
2.252200412E1,-3.280166626E0,3.650558472E0,2.232589722E0
2.252450656E1,-3.199951172E0,3.569763184E0,2.269104004E0
2.252697848E1,-3.151473999E0,3.538040161E0,2.280471802E0
2.252945041E1,-3.124542236E0,3.578140259E0,2.256530762E0
2.253195285E1,-3.151473999E0,3.571548462E0,2.291839600E0
2.253442477E1,-3.092819214E0,3.459625244E0,2.371444702E0
2.253692721E1,-2.928222656E0,3.515289307E0,2.359481812E0
2.253939914E1,-2.845016479E0,3.520080566E0,2.369064331E0
2.254187106E1,-2.743270874E0,3.440475464E0,2.522293091E0
2.254437350E1,-2.611587524E0,3.397369385E0,2.704238892E0
2.254684543E1,-2.470916748E0,3.362060547E0,2.798217773E0
2.254931735E1,-2.417053223E0,3.343505859E0,2.905364990E0
2.255181979E1,-2.355407715E0,3.283050537E0,2.871246338E0
2.255429172E1,-2.381744385E0,3.276458740E0,2.890991211E0
2.255679416E1,-2.390716553E0,3.260910034E0,2.862258911E0
2.255926608E1,-2.388320923E0,3.263900757E0,2.785644531E0
2.256173801E1,-2.394302368E0,3.288436890E0,2.761108398E0
2.256424045E1,-2.420043945E0,3.412338257E0,2.756912231E0
2.256671237E1,-2.442199707E0,3.359069824E0,2.852081299E0
2.256918429E1,-2.386520386E0,3.392578125E0,2.949645996E0
2.257168674E1,-2.330261230E0,3.391387939E0,3.057983398E0
2.257415866E1,-2.314102173E0,3.389587402E0,3.168121338E0
2.257666110E1,-2.351806641E0,3.315368652E0,3.260894775E0
2.257913302E1,-2.452362061E0,3.365051270E0,3.385391235E0
2.258160495E1,-2.546340942E0,3.317169189E0,3.536834717E0
2.258410739E1,-2.740875244E0,3.299209595E0,3.597290039E0
2.258657931E1,-2.838439941E0,3.376419067E0,3.580520630E0
2.258905124E1,-3.092224121E0,3.375823975E0,3.604461670E0
2.259155368E1,-3.338821411E0,3.450042725E0,3.462005615E0
2.259402560E1,-3.539932251E0,3.439865112E0,3.456619263E0
2.259652804E1,-3.717102051E0,3.436874390E0,3.484756470E0
2.259899997E1,-3.877517700E0,3.444656372E0,3.483566284E0
2.260147189E1,-3.987655640E0,3.196258545E0,3.532043457E0
2.260397433E1,-4.245620728E0,3.902557373E0,3.343490601E0
2.260644626E1,-4.432968140E0,3.830123901E0,3.608657837E0
2.260891818E1,-4.371322632E0,3.741546631E0,3.608657837E0
2.261142062E1,-4.559265137E0,3.630813599E0,3.572738647E0
2.261389255E1,-4.650848389E0,3.669708252E0,3.675094604E0
2.261639499E1,-4.695739746E0,3.608657837E0,3.781036377E0
2.261886691E1,-4.787307739E0,3.725372314E0,4.023452759E0
2.262133884E1,-4.824417114E0,3.656539917E0,4.115036011E0
2.262384128E1,-4.884277344E0,3.660140991E0,4.282028198E0
2.262631320E1,-5.014755249E0,3.990539551E0,4.232940674E0
2.262881564E1,-5.142257690E0,4.486740112E0,3.886383057E0
2.263128756E1,-5.485824585E0,3.758895874E0,4.352661133E0
2.263375949E1,-5.795272827E0,3.402160645E0,4.504089355E0
2.263626193E1,-6.005371094E0,3.317764282E0,4.256286621E0
2.263873385E1,-6.191513062E0,3.483566284E0,4.173095703E0
2.264120578E1,-6.359100342E0,3.558975220E0,4.161117554E0
2.264370822E1,-6.596725464E0,3.772064209E0,4.124603271E0
2.264618014E1,-6.763122559E0,4.071945190E0,4.325119019E0
2.264868259E1,-6.840942383E0,4.291610718E0,4.448425293E0
2.265115451E1,-6.999557495E0,4.412521362E0,4.295196533E0
2.265362643E1,-7.117477417E0,4.396347046E0,4.453216553E0
2.265612887E1,-7.167144775E0,4.425689697E0,4.511871338E0
