"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.107011734E1,4.157989502E0,-2.832108688E1,-1.240409851E1,3.119670654E1
1.107509171E1,4.399408340E0,-2.815129089E1,-1.169443512E1,3.079950950E1
1.108003556E1,4.609854698E0,-2.703182983E1,-1.100032520E1,2.954619669E1
1.108500992E1,4.485421658E0,-2.532669449E1,-1.033728313E1,2.772038751E1
1.108998429E1,4.290108681E0,-2.386182976E1,-9.863996506E0,2.617423120E1
1.109492813E1,4.250621796E0,-2.265726852E1,-9.327039719E0,2.486791653E1
1.109990250E1,4.111537457E0,-2.152824020E1,-8.760938644E0,2.360347247E1
1.110487686E1,3.865208149E0,-2.045659447E1,-8.196655273E0,2.237403068E1
1.110985123E1,3.679841518E0,-1.952978706E1,-7.518549919E0,2.124811543E1
1.111479508E1,3.557015419E0,-1.872045898E1,-6.845683098E0,2.024774853E1
1.111976944E1,3.575649738E0,-1.790360832E1,-6.217015266E0,1.928667262E1
1.112474381E1,3.708079815E0,-1.713888931E1,-5.692362785E0,1.843622458E1
1.112971817E1,3.858860493E0,-1.636645126E1,-5.202007294E0,1.760148889E1
1.113466202E1,4.014701843E0,-1.550409031E1,-4.871023178E0,1.673981822E1
1.113963639E1,4.147625923E0,-1.460245991E1,-4.712937355E0,1.589485497E1
1.114461075E1,4.242766380E0,-1.378528309E1,-4.642084122E0,1.515203093E1
1.114958512E1,4.241505146E0,-1.304390430E1,-4.625282288E0,1.447504893E1
1.115452896E1,4.144865036E0,-1.232138920E1,-4.692791939E0,1.382095634E1
1.115950333E1,4.001394272E0,-1.163637352E1,-4.716670990E0,1.317813834E1
1.116447769E1,3.814453125E0,-1.093931389E1,-4.720660210E0,1.251012685E1
1.116945206E1,3.552907467E0,-1.030500221E1,-4.644272804E0,1.184843838E1
1.117439591E1,3.286165953E0,-9.786497116E0,-4.558330536E0,1.128506933E1
1.117937027E1,2.939430237E0,-9.351305008E0,-4.427906990E0,1.075609203E1
1.118434464E1,2.614458084E0,-8.947208405E0,-4.229934692E0,1.023622376E1
1.118931900E1,2.290824413E0,-8.630096436E0,-3.936636925E0,9.758255544E0
1.119426285E1,2.040382862E0,-8.356040955E0,-3.641650200E0,9.340674432E0
1.119923722E1,1.808467507E0,-8.125078201E0,-3.332535744E0,8.966228024E0
1.120421158E1,1.557738662E0,-7.834353924E0,-3.062166214E0,8.554560951E0
1.120918595E1,1.269336343E0,-7.504472256E0,-2.837602615E0,8.122826306E0
1.121412979E1,1.085162520E0,-7.203088284E0,-2.667012215E0,7.757255486E0
1.121910416E1,9.083826542E-1,-6.918582916E0,-2.544321060E0,7.427349344E0
1.122407852E1,7.755217552E-1,-6.571231842E0,-2.369176865E0,7.028194713E0
1.122902237E1,6.665453911E-1,-6.292376041E0,-2.254162788E0,6.717107181E0
1.123399674E1,5.548712015E-1,-5.979396343E0,-2.082469940E0,6.355921942E0
1.123897110E1,4.414851665E-1,-5.632102966E0,-1.913372993E0,5.964603020E0
1.124394547E1,3.595615625E-1,-5.319227219E0,-1.874940872E0,5.651448133E0
1.124888932E1,2.886785269E-1,-5.049585342E0,-1.766778946E0,5.357532573E0
1.125386368E1,2.252739668E-1,-4.810030460E0,-1.710958481E0,5.110236816E0
1.125883805E1,2.447479963E-1,-4.649315357E0,-1.655914307E0,4.941466084E0
1.126381241E1,2.754433155E-1,-4.505218983E0,-1.579623222E0,4.782057782E0
1.126875626E1,3.165049553E-1,-4.328840733E0,-1.552260399E0,4.609614932E0
1.127373062E1,3.699088097E-1,-4.143498421E0,-1.527775764E0,4.431648731E0
1.127870499E1,3.852102757E-1,-3.970884323E0,-1.592366219E0,4.295572073E0
1.128367935E1,3.474034071E-1,-3.834414482E0,-1.604235649E0,4.170970578E0
1.128862320E1,3.427593708E-1,-3.780817032E0,-1.568165779E0,4.107457282E0
1.129359757E1,3.601140976E-1,-3.628764629E0,-1.547311783E0,3.961286237E0
1.129857193E1,4.164266586E-1,-3.502888203E0,-1.512814522E0,3.838260635E0
1.130354630E1,5.437912941E-1,-3.403788567E0,-1.378485680E0,3.712372334E0
1.130849014E1,6.240426302E-1,-3.249801159E0,-1.183536530E0,3.514455220E0
1.131346451E1,6.660175323E-1,-3.001521111E0,-1.013978958E0,3.237415892E0
1.131843888E1,6.121952534E-1,-2.774668694E0,-9.478654861E-1,2.995332764E0
1.132341324E1,5.573650599E-1,-2.601921558E0,-9.068403244E-1,2.811229443E0
1.132835709E1,4.323123693E-1,-2.522221088E0,-8.661174774E-1,2.701601874E0
1.133333145E1,2.700487375E-1,-2.408585072E0,-8.246088028E-1,2.560114850E0
1.133830582E1,1.351772547E-1,-2.309607983E0,-7.388973236E-1,2.428689189E0
1.134324967E1,1.629734039E-2,-2.193922997E0,-7.459373474E-1,2.317323077E0
1.134822403E1,-9.237170219E-2,-2.118999481E0,-8.080263138E-1,2.269713166E0
1.135319840E1,-1.338065863E-1,-2.048613071E0,-8.708877563E-1,2.230059462E0
1.135817276E1,-1.442667246E-1,-2.021294594E0,-9.137639999E-1,2.222928107E0
1.136311661E1,-1.805548668E-1,-1.983852863E0,-1.044806480E0,2.249420553E0
1.136809098E1,-1.648471355E-1,-1.944188118E0,-1.122216225E0,2.250869004E0
1.137306534E1,-5.509150028E-2,-1.924773693E0,-1.132521629E0,2.233918997E0
1.137803971E1,7.134139538E-2,-1.820522308E0,-1.152369499E0,2.155770519E0
1.138298355E1,1.868745089E-1,-1.672342300E0,-1.101630211E0,2.011278194E0
1.138795792E1,2.736445665E-1,-1.589289188E0,-1.059387207E0,1.929513599E0
1.139293228E1,3.712307215E-1,-1.511378765E0,-9.340095520E-1,1.815062496E0
1.139790665E1,4.354075193E-1,-1.418905258E0,-7.870931625E-1,1.679996276E0
1.140285050E1,4.358590841E-1,-1.326580524E0,-6.178112030E-1,1.526918371E0
1.140782486E1,4.188636541E-1,-1.295266151E0,-3.196306229E-1,1.398329324E0
1.141279923E1,3.328272104E-1,-1.215828896E0,-8.617973328E-2,1.263503384E0
1.141777359E1,2.249859571E-1,-1.131131649E0,7.260513306E-2,1.155573015E0
1.142271744E1,5.011880398E-2,-1.142451286E0,1.521072388E-1,1.153621883E0
1.142769180E1,-8.995962143E-2,-1.191019058E0,1.637277603E-1,1.205581150E0
1.143266617E1,-1.877020001E-1,-1.158416271E0,1.341953278E-1,1.181172589E0
1.143764054E1,-3.136084676E-1,-1.156602859E0,8.849716187E-2,1.201628975E0
1.144258438E1,-4.531698823E-1,-1.120680332E0,3.078460693E-3,1.208841109E0
1.144755875E1,-5.420099497E-1,-1.071150303E0,-9.464836121E-2,1.204199348E0
1.145253311E1,-5.848669410E-1,-1.065495491E0,-1.807546616E-1,1.228829617E0
1.145750748E1,-5.730994940E-1,-1.056502342E0,-1.458044052E-1,1.210743224E0
1.146245133E1,-5.139434934E-1,-9.647641182E-1,-4.483318329E-2,1.094037354E0
1.146742569E1,-5.264164805E-1,-8.893537521E-1,1.368131638E-1,1.042488489E0
1.147240882E1,-6.211502552E-1,-8.274435997E-1,3.288612366E-1,1.085651999E0
1.147738318E1,-7.213781476E-1,-8.230552673E-1,5.147962570E-1,1.209471617E0
1.148232703E1,-8.324788213E-1,-8.226246834E-1,6.601057053E-1,1.343678496E0
1.148730140E1,-9.675239325E-1,-8.618531227E-1,8.479938507E-1,1.548543489E0
1.149227576E1,-1.057414889E0,-8.381271362E-1,1.006738663E0,1.683480347E0
1.149721961E1,-1.173240781E0,-7.646923065E-1,1.087188721E0,1.772914992E0
1.150219397E1,-1.337157726E0,-7.179765701E-1,1.087047577E0,1.866856603E0
1.150716834E1,-1.504925847E0,-7.291231155E-1,1.039133072E0,1.968811790E0
1.151214270E1,-1.641310692E0,-6.887440681E-1,9.242782593E-1,2.005631940E0
1.151708655E1,-1.779494286E0,-6.508626938E-1,7.120256424E-1,2.024154805E0
1.152206092E1,-1.871735811E0,-6.020007133E-1,5.392408371E-1,2.038769356E0
1.152703528E1,-1.902014494E0,-5.464038849E-1,3.981170654E-1,2.018591969E0
1.153200965E1,-1.893912077E0,-4.683132172E-1,2.615156174E-1,1.968403069E0
1.153695349E1,-1.900362015E0,-4.063787460E-1,8.975028992E-2,1.945398311E0
1.154192786E1,-1.830318689E0,-3.583230972E-1,-3.292655945E-2,1.865354150E0
1.154690222E1,-1.738829851E0,-3.207221031E-1,-9.593391418E-2,1.770761202E0
1.155187659E1,-1.668635845E0,-2.961664200E-1,-1.078577042E-1,1.698144109E0
1.155682044E1,-1.612829924E0,-2.774438858E-1,-1.351633072E-1,1.642091530E0
1.156179480E1,-1.567163467E0,-2.233033180E-1,-1.628484726E-1,1.591347018E0
1.156676917E1,-1.528648019E0,-1.805591583E-1,-2.089595795E-1,1.553393215E0
1.157174353E1,-1.525922775E0,-1.675324440E-1,-2.354564667E-1,1.553044489E0
1.157668738E1,-1.503577948E0,-1.947288513E-1,-2.171134949E-1,1.531601854E0
1.158166175E1,-1.550828218E0,-2.424769402E-1,-2.209711075E-1,1.585147141E0
1.158663611E1,-1.587943792E0,-2.775664330E-1,-2.281923294E-1,1.628091015E0
1.159157996E1,-1.599270701E0,-2.396330833E-1,-2.022542953E-1,1.629723164E0
1.159655432E1,-1.629427552E0,-1.851744652E-1,-1.739864349E-1,1.649119465E0
1.160152869E1,-1.639087915E0,-1.313543320E-1,-1.337108612E-1,1.649770211E0
1.160650306E1,-1.548358917E0,-5.187892914E-2,-1.770582199E-1,1.559312789E0
1.161144690E1,-1.374326348E0,-1.906156540E-2,-2.004928589E-1,1.389004551E0
1.161642127E1,-1.254699945E0,2.422332764E-3,-2.047338486E-1,1.271296098E0
1.162142615E1,-1.168215394E0,1.135301590E-2,-2.047557831E-1,1.186078003E0
1.162637000E1,-1.068846941E0,1.017236710E-2,-1.551561356E-1,1.080097536E0
1.163131385E1,-9.435244203E-1,1.100425720E-1,-1.857147217E-1,9.679037437E-1
1.163628821E1,-8.932052851E-1,1.433014870E-1,-1.996154785E-1,9.263894088E-1
1.164126258E1,-8.677602410E-1,1.475086212E-1,-2.244958878E-1,9.083859493E-1
1.164623694E1,-8.226894736E-1,1.093387604E-1,-3.053359985E-1,8.843093387E-1
1.165118079E1,-8.695535064E-1,4.192304611E-2,-3.937511444E-1,9.554688932E-1
1.165615515E1,-9.348160028E-1,6.224155426E-3,-4.168243408E-1,1.023553726E0
1.166112952E1,-1.072640419E0,-4.561233521E-2,-5.324544907E-1,1.198392982E0
1.166610388E1,-1.211609483E0,-1.041574478E-1,-5.911369324E-1,1.352142443E0
1.167104773E1,-1.320284128E0,-1.625986099E-1,-6.567316055E-1,1.483537963E0
1.167602210E1,-1.417031050E0,-2.300643921E-1,-7.221603394E-1,1.606991654E0
1.168099646E1,-1.500831842E0,-2.921380997E-1,-7.993030548E-1,1.725319177E0
1.168597083E1,-1.574550152E0,-3.050222397E-1,-8.545389175E-1,1.817273647E0
1.169091468E1,-1.627495050E0,-3.315443993E-1,-8.544111252E-1,1.867800899E0
1.169588904E1,-1.682979345E0,-3.892955780E-1,-8.344354630E-1,1.918398568E0
1.170086341E1,-1.685826063E0,-4.522562027E-1,-8.339223862E-1,1.934417673E0
1.170583777E1,-1.699162006E0,-5.594453812E-1,-8.612651825E-1,1.985423978E0
1.171078162E1,-1.676719666E0,-6.161084175E-1,-8.373594284E-1,1.972853069E0
1.171575598E1,-1.636339426E0,-6.542329788E-1,-8.329305649E-1,1.949205180E0
1.172073035E1,-1.644884109E0,-7.049403191E-1,-8.766355515E-1,1.992755499E0
1.172570472E1,-1.659967780E0,-7.855081558E-1,-8.614339828E-1,2.028443887E0
1.173064856E1,-1.663352489E0,-9.018177986E-1,-9.188833237E-1,2.103417079E0
1.173562293E1,-1.698665619E0,-1.061192036E0,-9.366283417E-1,2.211078034E0
1.174059729E1,-1.715388536E0,-1.151994705E0,-9.013452530E-1,2.254345337E0
1.174554114E1,-1.730523825E0,-1.189925671E0,-8.939504623E-1,2.282494959E0
1.175051551E1,-1.741893053E0,-1.321374893E0,-9.513425827E-1,2.384381623E0
1.175548987E1,-1.728169441E0,-1.550148010E0,-9.106521606E-1,2.493755367E0
1.176046424E1,-1.723275304E0,-1.696250916E0,-8.857021332E-1,2.575153046E0
1.176540808E1,-1.624985933E0,-1.777692795E0,-8.405809402E-1,2.550950269E0
1.177038245E1,-1.576510668E0,-1.850011826E0,-8.319616318E-1,2.569063992E0
1.177535681E1,-1.532966614E0,-1.963310242E0,-7.383661270E-1,2.598029692E0
1.178033118E1,-1.448170066E0,-2.120510101E0,-6.860294342E-1,2.657893153E0
1.178527503E1,-1.397471666E0,-2.239568710E0,-6.622486115E-1,2.721611341E0
1.179024939E1,-1.416857481E0,-2.412005424E0,-6.783971786E-1,2.878450629E0
1.179522376E1,-1.452581644E0,-2.657968998E0,-6.787405014E-1,3.104107166E0
1.180019812E1,-1.455293894E0,-2.831300259E0,-7.283449173E-1,3.265674171E0
1.180514197E1,-1.490531206E0,-3.027143002E0,-7.997322083E-1,3.467686496E0
1.181011634E1,-1.461632729E0,-3.197175026E0,-8.606424332E-1,3.619254589E0
1.181509070E1,-1.509419680E0,-3.259325027E0,-8.374624252E-1,3.688209690E0
1.182006507E1,-1.532024264E0,-3.331290245E0,-9.209413528E-1,3.780572181E0
1.182500891E1,-1.509183884E0,-3.429471970E0,-1.041738510E0,3.888975843E0
1.182998328E1,-1.569732904E0,-3.571484089E0,-1.092414856E0,4.051287475E0
1.183495765E1,-1.640629411E0,-3.802059650E0,-1.176376343E0,4.304786144E0
1.183993201E1,-1.671280622E0,-3.900146484E0,-1.266777992E0,4.428210474E0
1.184487586E1,-1.633982182E0,-4.010712624E0,-1.303774834E0,4.522780377E0
1.184985022E1,-1.537415504E0,-4.061148643E0,-1.389901161E0,4.559429786E0
1.185482459E1,-1.457404375E0,-4.211416245E0,-1.462986946E0,4.690456812E0
1.185976844E1,-1.360764027E0,-4.337770462E0,-1.499821663E0,4.787211750E0
1.186474280E1,-1.288084030E0,-4.421580791E0,-1.506644249E0,4.845566433E0
1.186971717E1,-1.225901127E0,-4.537494183E0,-1.491702080E0,4.931213048E0
1.187469153E1,-1.193552017E0,-4.680104256E0,-1.522521973E0,5.064189513E0
1.187963538E1,-1.170220852E0,-4.760393143E0,-1.551927567E0,5.141910043E0
1.188460974E1,-1.095914483E0,-4.834928989E0,-1.571825981E0,5.200788767E0
1.188958411E1,-1.044103861E0,-4.944404602E0,-1.484806061E0,5.267061684E0
1.189455848E1,-1.002284050E0,-5.005491257E0,-1.453013420E0,5.307613780E0
1.189950232E1,-9.301936030E-1,-5.069123745E0,-1.408891678E0,5.342869214E0
1.190447669E1,-8.495597243E-1,-5.189342499E0,-1.337096214E0,5.425758342E0
1.190945105E1,-8.182841539E-1,-5.304289341E0,-1.290824890E0,5.520081817E0
1.191442542E1,-7.680782080E-1,-5.451051235E0,-1.259903908E0,5.647234860E0
1.191936927E1,-6.748886704E-1,-5.586611271E0,-1.191212654E0,5.751929050E0
1.192434363E1,-6.530989408E-1,-5.708840847E0,-1.102252007E0,5.850842805E0
1.192931800E1,-6.824439764E-1,-5.856461525E0,-1.082684517E0,5.994670728E0
1.193429236E1,-7.052164078E-1,-5.997222424E0,-9.663286209E-1,6.115373904E0
1.193923621E1,-7.673131824E-1,-6.130026817E0,-8.541164398E-1,6.236626748E0
1.194421057E1,-8.359012604E-1,-6.327042580E0,-7.452383041E-1,6.425385502E0
1.194918494E1,-9.015746117E-1,-6.494426727E0,-6.579761505E-1,6.589639437E0
1.195415931E1,-1.040337086E0,-6.610442162E0,-5.199441910E-1,6.711973539E0
1.195910315E1,-1.127776146E0,-6.686554909E0,-4.325447083E-1,6.794776708E0
1.196407752E1,-1.181239367E0,-6.764784336E0,-2.494201660E-1,6.871669664E0
1.196905188E1,-1.224656701E0,-6.828485966E0,-7.618808746E-2,6.937853360E0
1.197402625E1,-1.216652632E0,-6.889376163E0,4.186153412E-2,6.996106055E0
1.197897010E1,-1.233969688E0,-6.948254108E0,1.164827347E-1,7.057937700E0
1.198394446E1,-1.260429859E0,-7.041135311E0,1.523923874E-1,7.154683315E0
1.198891883E1,-1.254474401E0,-7.133616447E0,2.448997498E-1,7.247217779E0
1.199389319E1,-1.246695638E0,-7.225842953E0,3.035526276E-1,7.338882789E0
1.199883704E1,-1.400907755E0,-7.426809311E0,2.862386703E-1,7.563198507E0
1.200381140E1,-1.324226856E0,-7.446318626E0,2.595901489E-1,7.567603643E0
1.200878577E1,-1.357575893E0,-7.634150982E0,2.057504654E-1,7.756649198E0
1.201372962E1,-1.469063044E0,-7.771085739E0,1.798858643E-1,7.910769793E0
1.201870398E1,-1.563004017E0,-7.908401489E0,1.037321091E-1,8.062044159E0
1.202367835E1,-1.677285314E0,-8.098091125E0,1.318407059E-2,8.269978218E0
1.202865271E1,-1.826484919E0,-8.251663208E0,-1.486492157E-1,8.452697170E0
1.203359656E1,-2.042224646E0,-8.410298347E0,-2.387180328E-1,8.657989726E0
1.203857093E1,-2.254179478E0,-8.616415024E0,-3.726706505E-1,8.914191853E0
1.204354529E1,-2.438128471E0,-8.799909592E0,-4.763388634E-1,9.143838252E0
1.204851966E1,-2.688295603E0,-8.953063011E0,-5.367937088E-1,9.363355062E0
1.205346350E1,-2.924617290E0,-9.146903038E0,-6.001677513E-1,9.621820140E0
1.205843787E1,-3.125217438E0,-9.305201530E0,-6.600070000E-1,9.838158811E0
1.206341223E1,-3.302355528E0,-9.521205902E0,-6.968588829E-1,1.010170907E1
1.206838660E1,-3.440772533E0,-9.725519180E0,-8.123211861E-1,1.034816431E1
1.207333045E1,-3.542166233E0,-9.916288376E0,-8.876605034E-1,1.056729189E1
1.207830481E1,-3.636651516E0,-1.016068077E1,-8.965353966E-1,1.082905553E1
1.208327918E1,-3.701946020E0,-1.036774445E1,-9.100513458E-1,1.104638958E1
1.208825354E1,-3.669527054E0,-1.056200218E1,-9.474215508E-1,1.122136028E1
1.209319739E1,-3.594319105E0,-1.080603409E1,-9.514145851E-1,1.142780347E1
1.209817176E1,-3.479284048E0,-1.106987190E1,-9.257907867E-1,1.164064302E1
1.210314612E1,-3.334019184E0,-1.131918526E1,-8.516755104E-1,1.183068003E1
1.210812049E1,-3.171335220E0,-1.160544014E1,-7.880535126E-1,1.205672577E1
1.211306433E1,-3.044257641E0,-1.190853500E1,-6.887598038E-1,1.231077173E1
1.211803870E1,-2.906471729E0,-1.221506882E1,-6.096172333E-1,1.257088371E1
1.212301306E1,-2.740144253E0,-1.252388668E1,-4.572453499E-1,1.282829690E1
1.212795691E1,-2.603073359E0,-1.283808899E1,-3.146629333E-1,1.310311156E1
1.213293128E1,-2.492898226E0,-1.313504982E1,-1.784100533E-1,1.337071073E1
1.213790564E1,-2.474435329E0,-1.348010826E1,-4.010725021E-2,1.370539155E1
1.214288001E1,-2.494555473E0,-1.383204269E1,1.571164131E-1,1.405606267E1
1.214782386E1,-2.531341553E0,-1.420778751E1,3.588290215E-1,1.443598540E1
1.215279822E1,-2.576581955E0,-1.465357971E1,5.900893211E-1,1.489007651E1
1.215777259E1,-2.631180286E0,-1.503434372E1,8.664364815E-1,1.528742336E1
1.216274695E1,-2.714498043E0,-1.534273815E1,1.085215092E0,1.561876453E1
1.216769080E1,-2.809430122E0,-1.569054794E1,1.343667030E0,1.599661319E1
1.217266516E1,-2.883149147E0,-1.601221466E1,1.605636597E0,1.634875030E1
1.217763953E1,-2.904972076E0,-1.628860283E1,1.907369137E0,1.665519444E1
1.218261390E1,-2.857984543E0,-1.648759651E1,2.066682339E0,1.686060765E1
1.218755774E1,-2.790882587E0,-1.675378799E1,2.249496937E0,1.713297039E1
1.219253211E1,-2.618179321E0,-1.700157547E1,2.443466187E0,1.737466427E1
1.219750647E1,-2.330057144E0,-1.720663834E1,2.577475548E0,1.755394398E1
1.220245032E1,-2.035473824E0,-1.738600922E1,2.669678688E0,1.770716393E1
1.220742469E1,-1.786181927E0,-1.756407547E1,2.652669668E0,1.785283869E1
1.221239905E1,-1.623699188E0,-1.767835999E1,2.673890829E0,1.795300819E1
1.221737342E1,-1.494423866E0,-1.785198212E1,2.728902817E0,1.812107830E1
1.222234778E1,-1.342747211E0,-1.799018288E1,2.727513552E0,1.824524541E1
1.222729163E1,-1.267335415E0,-1.814974213E1,2.831078529E0,1.841288364E1
1.223226599E1,-1.164803982E0,-1.830665207E1,2.931400537E0,1.857642020E1
1.223724036E1,-1.155206203E0,-1.842913437E1,3.101659060E0,1.872398953E1
1.224218421E1,-1.244007111E0,-1.863762093E1,3.511903763E0,1.900636566E1
1.224715857E1,-1.242623329E0,-1.876563263E1,3.926822186E0,1.921231410E1
1.225213294E1,-1.176204681E0,-1.880333328E1,4.230664253E0,1.930925478E1
1.225710730E1,-1.085010529E0,-1.876798248E1,4.419280529E0,1.931176985E1
1.226205115E1,-8.909664154E-1,-1.875782013E1,4.383790016E0,1.928385989E1
1.226702552E1,-7.408809662E-1,-1.878898430E1,4.166677952E0,1.925969991E1
1.227199988E1,-6.177616119E-1,-1.885280991E1,3.901151180E0,1.926211440E1
1.227697425E1,-5.221004486E-1,-1.892629051E1,3.493277073E0,1.925305290E1
1.228191809E1,-5.192365646E-1,-1.906024361E1,2.894552231E0,1.928577003E1
1.228689246E1,-6.184101105E-1,-1.934841728E1,2.320773125E0,1.949691438E1
1.229186682E1,-8.870763779E-1,-1.954064751E1,1.931244373E0,1.965587735E1
1.229684119E1,-1.195611954E0,-1.966832924E1,1.721556425E0,1.977969715E1
1.230178504E1,-1.517745018E0,-1.976939011E1,1.665155411E0,1.989736359E1
1.230675940E1,-1.809026718E0,-1.994357681E1,1.612443089E0,2.009026646E1
1.231173377E1,-2.074918747E0,-2.015160179E1,1.572443008E0,2.031907772E1
1.231670813E1,-2.292369843E0,-2.042852592E1,1.653185248E0,2.062310967E1
1.232165198E1,-2.402690887E0,-2.059263420E1,1.750419378E0,2.080609225E1
1.232662635E1,-2.366278648E0,-2.065826225E1,1.934276819E0,2.088311521E1
1.233160071E1,-2.197278976E0,-2.057126427E1,2.137142181E0,2.079837314E1
1.233654456E1,-1.923875809E0,-2.035949898E1,2.417109489E0,2.059254513E1
1.234151892E1,-1.616628647E0,-2.024587631E1,2.653848648E0,2.048296630E1
1.234649329E1,-1.384779930E0,-2.022653198E1,2.918647289E0,2.048288831E1
1.235146765E1,-1.344914436E0,-2.038683701E1,3.300847530E0,2.069607481E1
1.235641150E1,-1.315723419E0,-2.053198814E1,3.882191896E0,2.093716980E1
1.236138587E1,-1.205961227E0,-2.039454079E1,4.575399399E0,2.093623452E1
1.236636023E1,-1.045451164E0,-2.011864471E1,5.245411873E0,2.081747293E1
1.237133460E1,-8.292140961E-1,-1.984009552E1,5.641750336E0,2.064331207E1
1.237627844E1,-6.541290283E-1,-1.956967163E1,5.874209881E0,2.044275603E1
1.238125281E1,-5.270347595E-1,-1.929564476E1,6.116850853E0,2.024884038E1
1.238622718E1,-4.650211334E-1,-1.902292442E1,6.411037922E0,2.007957434E1
1.239120154E1,-3.588905334E-1,-1.875212097E1,6.848832130E0,1.996690624E1
1.239614539E1,-2.657556534E-1,-1.848556519E1,7.200414658E0,1.984017937E1
1.240111975E1,-2.106895447E-1,-1.822107887E1,7.517174721E0,1.971192586E1
1.240609412E1,-2.708730698E-1,-1.796118927E1,7.810229778E0,1.958768443E1
1.241106848E1,-3.731822968E-1,-1.770691490E1,8.112588882E0,1.948045684E1
1.241601233E1,-5.329313278E-1,-1.746049881E1,8.711812973E0,1.952046925E1
1.242098670E1,-6.910705566E-1,-1.722034073E1,9.590633392E0,1.972303126E1
1.242596106E1,-8.249850273E-1,-1.698838234E1,1.048481560E1,1.998041774E1
1.243093543E1,-8.787035942E-1,-1.659733009E1,1.131863785E1,2.010858148E1
1.243587928E1,-9.449467659E-1,-1.587700272E1,1.213195419E1,2.000391092E1
1.244085364E1,-1.051271915E0,-1.527958679E1,1.270025253E1,1.989641575E1
1.244582801E1,-1.127935886E0,-1.483622742E1,1.312945175E1,1.984359813E1
1.245080237E1,-1.120885849E0,-1.441953278E1,1.358189392E1,1.984054316E1
1.245574622E1,-1.055669785E0,-1.369882298E1,1.386083603E1,1.951653056E1
1.246072058E1,-9.756264687E-1,-1.287443352E1,1.387476158E1,1.895288617E1
1.246569495E1,-8.322839737E-1,-1.213092613E1,1.389632034E1,1.846509639E1
1.247066931E1,-6.655197144E-1,-1.157551765E1,1.394199181E1,1.813324739E1
1.247561316E1,-4.398050308E-1,-1.105590916E1,1.399206352E1,1.783828460E1
1.248058753E1,-1.196942329E-1,-1.051750374E1,1.405200958E1,1.755252645E1
1.248556189E1,2.956852913E-1,-9.966176033E0,1.403464508E1,1.721578802E1
1.249050574E1,6.706390381E-1,-9.460672379E0,1.376451492E1,1.671573958E1
1.249548010E1,1.039871693E0,-8.970651627E0,1.346578789E1,1.621361672E1
1.250045447E1,1.397756577E0,-8.476469040E0,1.327357864E1,1.581113977E1
1.250542884E1,1.635739803E0,-7.946534157E0,1.302207947E1,1.534267263E1
1.251037268E1,1.827595234E0,-7.396613121E0,1.269044876E1,1.480194176E1
1.251534705E1,1.923577785E0,-6.848241806E0,1.225225925E1,1.416744240E1
1.252032141E1,1.965783119E0,-6.349149704E0,1.174325752E1,1.349370603E1
1.252529578E1,2.016689301E0,-5.866915703E0,1.119419098E1,1.279834549E1
1.253023963E1,2.024338245E0,-5.549115658E0,1.066583920E1,1.219224162E1
1.253521399E1,2.030130386E0,-5.275691986E0,1.016760445E1,1.163333725E1
1.254018836E1,1.945780754E0,-4.953155518E0,9.688894272E0,1.105416141E1
1.254516272E1,1.878228664E0,-4.586034298E0,9.310029030E0,1.054685233E1
1.255010657E1,1.882198811E0,-4.194164753E0,9.065444946E0,1.016444698E1
1.255508094E1,1.876286507E0,-3.784595966E0,8.820820808E0,9.780107229E0
1.256005530E1,1.784549236E0,-3.391646862E0,8.628787994E0,9.441602971E0
1.256499915E1,1.660439014E0,-3.103363991E0,8.492017746E0,9.192512778E0
1.256997351E1,1.548571587E0,-2.836281776E0,8.395955086E0,8.996367605E0
1.257494788E1,1.463684559E0,-2.533315182E0,8.332225800E0,8.830970789E0
1.257992224E1,1.373828888E0,-2.209330082E0,8.310705185E0,8.708407770E0
1.258486609E1,1.281177998E0,-1.924574375E0,8.299486160E0,8.615501965E0
1.258984046E1,1.233655930E0,-1.673785686E0,8.277456284E0,8.534620554E0
1.259481482E1,1.209633827E0,-1.445832729E0,8.224246979E0,8.437528349E0
1.259978919E1,1.195703030E0,-1.243807793E0,8.223505020E0,8.402547136E0
1.260473304E1,1.248970985E0,-1.039459705E0,8.163114548E0,8.323271239E0
1.260970740E1,1.275923252E0,-8.379611969E-1,8.019914627E0,8.163895500E0
1.261468177E1,1.312226295E0,-6.099805832E-1,7.847709179E0,7.980009619E0
1.261965613E1,1.318149090E0,-4.156575203E-1,7.683618546E0,7.806938078E0
1.262463050E1,1.332554817E0,-2.952313423E-1,7.492424965E0,7.615726869E0
1.262957434E1,1.310266495E0,-2.095508575E-1,7.297277451E0,7.416937915E0
1.263454871E1,1.306689262E0,-1.978282928E-1,7.080675125E0,7.202953081E0
1.263952307E1,1.246593952E0,-2.078227997E-1,6.929226875E0,7.043534048E0
1.264446692E1,1.239523888E0,-2.129430771E-1,6.791967869E0,6.907430184E0
1.264944129E1,1.229223251E0,-2.085275650E-1,6.661514759E0,6.777186174E0
1.265441565E1,1.231197357E0,-1.621279716E-1,6.560679436E0,6.677173584E0
1.265939002E1,1.233680248E0,-1.269083023E-1,6.403268337E0,6.522263263E0
1.266433387E1,1.218444347E0,-1.290111542E-1,6.334227562E0,6.451642373E0
