"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.739232779E1,-6.340568542E0,-1.104568481E1,-8.554649353E-2,1.273645479E1
1.739730215E1,-6.233865261E0,-1.120123196E1,-2.463340759E-2,1.281909826E1
1.740224600E1,-6.085474491E0,-1.142076969E1,3.301906586E-2,1.294094550E1
1.740722036E1,-5.916821480E0,-1.161954784E1,6.128787994E-2,1.303941811E1
1.741219473E1,-5.797840595E0,-1.181916142E1,3.145599365E-2,1.316466945E1
1.741716910E1,-5.688118458E0,-1.195675659E1,1.508903503E-2,1.324080615E1
1.742211294E1,-5.721174240E0,-1.215147591E1,1.262474060E-2,1.343094787E1
1.742708731E1,-5.810331345E0,-1.240110302E1,8.432197571E-2,1.369505081E1
1.743206167E1,-5.979541302E0,-1.264322853E1,1.123180389E-1,1.398637756E1
1.743703604E1,-6.190999031E0,-1.293906975E1,1.540060043E-1,1.434474513E1
1.744197989E1,-6.430413723E0,-1.330215454E1,1.994104385E-1,1.477624109E1
1.744695425E1,-6.657543659E0,-1.364477158E1,2.789564133E-1,1.518487720E1
1.745192862E1,-6.925430298E0,-1.393802452E1,3.450670242E-1,1.556756833E1
1.745690298E1,-7.176255703E0,-1.420682526E1,4.575405121E-1,1.592299824E1
1.746184683E1,-7.370370388E0,-1.443941212E1,5.841627121E-1,1.622221403E1
1.746682120E1,-7.494918346E0,-1.466276360E1,7.982120514E-1,1.648658787E1
1.747179556E1,-7.480368614E0,-1.491614723E1,9.746847153E-1,1.671518391E1
1.747676993E1,-7.464949608E0,-1.515212250E1,1.105368614E0,1.692731900E1
1.748171377E1,-7.543020248E0,-1.538618851E1,1.233850479E0,1.718005641E1
1.748668814E1,-7.598543167E0,-1.553413582E1,1.309751511E0,1.734251086E1
1.749166250E1,-7.685723782E0,-1.576236725E1,1.498075485E0,1.760019322E1
1.749663687E1,-7.720760345E0,-1.599458885E1,1.655488014E0,1.783753496E1
1.750158072E1,-7.722125053E0,-1.623511887E1,1.800840378E0,1.806801943E1
1.750655508E1,-7.730882645E0,-1.642863274E1,1.975444794E0,1.826386876E1
1.751152945E1,-7.645308495E0,-1.660445976E1,2.145333290E0,1.840546878E1
1.751650381E1,-7.550231934E0,-1.674874878E1,2.315869331E0,1.851728486E1
1.752144766E1,-7.356423378E0,-1.682465935E1,2.489874840E0,1.853066658E1
1.752642203E1,-7.110948563E0,-1.690596390E1,2.678709030E0,1.853517431E1
1.753139639E1,-6.812510490E0,-1.701309204E1,2.866896629E0,1.854925056E1
1.753637076E1,-6.505364418E0,-1.709790039E1,3.071439743E0,1.854970906E1
1.754131460E1,-6.213718414E0,-1.717659378E1,3.218566895E0,1.854736756E1
1.754628897E1,-5.854869366E0,-1.727377701E1,3.304327488E0,1.853595014E1
1.755126333E1,-5.408433914E0,-1.739322281E1,3.461826801E0,1.854075516E1
1.755620718E1,-4.973099709E0,-1.751633072E1,3.529426098E0,1.854751765E1
1.756118155E1,-4.578469276E0,-1.765900993E1,3.547221184E0,1.858455786E1
1.756615591E1,-4.267521858E0,-1.774747467E1,3.592299461E0,1.860347321E1
1.757113028E1,-4.092636585E0,-1.781105232E1,3.641303062E0,1.863443981E1
1.757607412E1,-4.007020473E0,-1.784214592E1,3.713399410E0,1.865978883E1
1.758104849E1,-3.848098755E0,-1.792305565E1,3.806728840E0,1.872257921E1
1.758602286E1,-3.718500614E0,-1.805081940E1,3.893276691E0,1.883658491E1
1.759099722E1,-3.627668858E0,-1.820599747E1,3.866371155E0,1.896225596E1
1.759594107E1,-3.569266319E0,-1.844198418E1,3.850056171E0,1.917470665E1
1.760091543E1,-3.575608253E0,-1.871506691E1,3.969682693E0,1.946271010E1
1.760588980E1,-3.647936344E0,-1.885242462E1,4.156229496E0,1.964677066E1
1.761086416E1,-3.734002113E0,-1.892112541E1,4.354688168E0,1.977157221E1
1.761580801E1,-3.803090572E0,-1.899340820E1,4.582832813E0,1.990516038E1
1.762078238E1,-3.897964001E0,-1.913820267E1,4.800351143E0,2.011239160E1
1.762575674E1,-4.006997108E0,-1.921792603E1,4.976003170E0,2.025204469E1
1.763073111E1,-4.068141937E0,-1.925292397E1,5.175436020E0,2.034723564E1
1.763567496E1,-4.115416527E0,-1.921235466E1,5.413029194E0,2.038018915E1
1.764064932E1,-4.298811913E0,-1.905053711E1,5.526064396E0,2.029630843E1
1.764562859E1,-4.466762543E0,-1.891300964E1,5.606738091E0,2.022595890E1
1.765060296E1,-4.659213066E0,-1.885137558E1,5.582715034E0,2.020518089E1
1.765554680E1,-4.885259628E0,-1.877276611E1,5.357625484E0,2.012428036E1
1.766052117E1,-5.237830162E0,-1.859482765E1,4.964866638E0,1.994623726E1
1.766549553E1,-5.639175415E0,-1.833251953E1,4.585199833E0,1.972069038E1
1.767043938E1,-5.924412727E0,-1.813249969E1,4.375688076E0,1.957122524E1
1.767541375E1,-5.988828659E0,-1.803645515E1,4.205112934E0,1.946439719E1
1.768038811E1,-5.783788681E0,-1.798068047E1,3.924103737E0,1.929133670E1
1.768536248E1,-5.529998779E0,-1.791487312E1,3.673016071E0,1.910535560E1
1.769030632E1,-5.271430969E0,-1.783009720E1,3.548268557E0,1.892856467E1
1.769528069E1,-5.046787262E0,-1.764970779E1,3.669896603E0,1.872032019E1
1.770025506E1,-4.763257027E0,-1.743747902E1,3.846179962E0,1.848100085E1
1.770522942E1,-4.494075775E0,-1.723320389E1,4.037415504E0,1.826145551E1
1.771017327E1,-4.195780754E0,-1.707555389E1,4.268842697E0,1.809425696E1
1.771514763E1,-3.895107269E0,-1.698430252E1,4.460327148E0,1.798702063E1
1.772012200E1,-3.576935768E0,-1.685691261E1,4.677986145E0,1.785591013E1
1.772509636E1,-3.254714012E0,-1.672396660E1,4.820475578E0,1.770653006E1
1.773004021E1,-2.998978615E0,-1.655047607E1,4.910226345E0,1.752205621E1
1.773501458E1,-2.772947311E0,-1.634047699E1,5.056067467E0,1.732813444E1
1.773998894E1,-2.616034508E0,-1.608269501E1,5.040265560E0,1.705581989E1
1.774493279E1,-2.527407646E0,-1.576417065E1,4.962053299E0,1.671881690E1
1.774990716E1,-2.502940178E0,-1.549889660E1,4.881006718E0,1.644094681E1
1.775488152E1,-2.463402748E0,-1.530391598E1,4.791867256E0,1.622467840E1
1.775985588E1,-2.520324707E0,-1.511262512E1,4.651121140E0,1.601175826E1
1.776479973E1,-2.528474808E0,-1.485108566E1,4.488614559E0,1.571927450E1
1.776977410E1,-2.453794479E0,-1.456866837E1,4.308446884E0,1.538927938E1
1.777474846E1,-2.294160843E0,-1.431905270E1,4.096294403E0,1.506910986E1
1.777972283E1,-2.022312164E0,-1.407247257E1,3.990250111E0,1.476639180E1
1.778466668E1,-1.650171280E0,-1.390537739E1,3.751868725E0,1.449686533E1
1.778964104E1,-1.268305779E0,-1.380943680E1,3.480869770E0,1.429774802E1
1.779461541E1,-9.477005005E-1,-1.362573814E1,3.295796633E0,1.405066374E1
1.779958977E1,-7.761220932E-1,-1.340386009E1,3.212540627E0,1.380529783E1
1.780453362E1,-6.411781311E-1,-1.322861767E1,3.207999468E0,1.362713086E1
1.780950798E1,-6.928491592E-1,-1.316345787E1,3.233846903E0,1.357256162E1
1.781448235E1,-7.525796890E-1,-1.306612206E1,3.267518282E0,1.348949953E1
1.781945672E1,-7.967777252E-1,-1.293971825E1,3.299413204E0,1.337749194E1
1.782440056E1,-8.381776810E-1,-1.276408577E1,3.380202293E0,1.323065361E1
1.782937493E1,-8.398771286E-1,-1.259668732E1,3.390032291E0,1.307188754E1
1.783434929E1,-7.664556503E-1,-1.244538784E1,3.433309555E0,1.293300998E1
1.783932366E1,-6.563320160E-1,-1.223940277E1,3.393577337E0,1.271810202E1
1.784426751E1,-5.762891769E-1,-1.204102135E1,3.320132017E0,1.250366270E1
1.784924187E1,-3.190269470E-1,-1.186645985E1,3.251381397E0,1.230797012E1
1.785421624E1,-8.898735046E-2,-1.166322708E1,3.108712196E0,1.207074464E1
1.785919060E1,1.008071899E-1,-1.142046738E1,2.970793724E0,1.180096829E1
1.786413445E1,3.310470581E-1,-1.117776108E1,2.853711605E0,1.154104002E1
1.786910882E1,5.352611542E-1,-1.097616196E1,2.650665998E0,1.130436491E1
1.787408318E1,7.450675964E-1,-1.075386143E1,2.514379501E0,1.106900021E1
1.787902703E1,8.081350327E-1,-1.054058456E1,2.303921223E0,1.081966072E1
1.788400139E1,7.361059189E-1,-1.033853531E1,2.124247313E0,1.058015080E1
1.788897576E1,6.081991196E-1,-1.022014332E1,1.926127672E0,1.041783103E1
1.789395012E1,3.967313766E-1,-1.011777115E1,1.774688721E0,1.027989343E1
1.789889397E1,2.124414444E-1,-9.979199409E0,1.625304937E0,1.011292086E1
1.790386834E1,9.214782715E-2,-9.839641571E0,1.501010656E0,9.953897250E0
1.790884270E1,-7.203102112E-3,-9.678829193E0,1.393116474E0,9.778576581E0
1.791381707E1,-8.040428162E-2,-9.575556755E0,1.367187977E0,9.673001343E0
1.791876091E1,-1.069307327E-1,-9.486713409E0,1.261223316E0,9.570781042E0
1.792373528E1,-9.050846100E-2,-9.433122635E0,1.114882708E0,9.499208276E0
1.792870964E1,-2.981376648E-2,-9.339595795E0,1.137601376E0,9.408670223E0
1.793368401E1,9.109592438E-2,-9.215583801E0,1.252843380E0,9.300801030E0
1.793862786E1,2.002735138E-1,-9.108894348E0,1.346273899E0,9.210022754E0
1.794360222E1,2.763681412E-1,-8.982362747E0,1.421765804E0,9.098386553E0
1.794857659E1,4.424467087E-1,-8.882875443E0,1.510764122E0,9.021288348E0
1.795355095E1,6.757040024E-1,-8.744482994E0,1.658724308E0,8.926025155E0
1.795849480E1,9.202184677E-1,-8.614807129E0,1.851744175E0,8.859495493E0
1.796346917E1,1.090338707E0,-8.420980453E0,2.003856659E0,8.724516709E0
1.796844353E1,1.291761875E0,-8.229277611E0,2.101899624E0,8.591137338E0
1.797341790E1,1.494152069E0,-8.091115952E0,2.199460030E0,8.516822892E0
1.797836174E1,1.723016739E0,-7.972039223E0,2.315706730E0,8.478484163E0
1.798333611E1,1.954984665E0,-7.849092960E0,2.417762280E0,8.442499617E0
1.798831048E1,2.204008102E0,-7.640670300E0,2.476249695E0,8.328823860E0
1.799328484E1,2.446019173E0,-7.408538818E0,2.556549072E0,8.210079194E0
1.799822869E1,2.699194908E0,-7.154192448E0,2.651794434E0,8.093215458E0
1.800320305E1,2.966001034E0,-6.964750290E0,2.681986332E0,8.031062160E0
1.800817742E1,3.315576077E0,-6.719055653E0,2.771931171E0,7.988889535E0
1.801312127E1,3.710205078E0,-6.454319477E0,2.886959076E0,7.984885368E0
1.801809563E1,4.477644444E0,-5.849259377E0,3.084352016E0,7.986010417E0
1.802307000E1,4.410239220E0,-5.797127247E0,3.057054520E0,7.899523823E0
1.802804436E1,4.739976406E0,-5.430817127E0,3.195030689E0,7.884755678E0
1.803298821E1,5.000647545E0,-5.091930389E0,3.288052559E0,7.857831799E0
1.803796257E1,5.227794170E0,-4.820346832E0,3.438994884E0,7.898877217E0
1.804293694E1,5.417529106E0,-4.535477161E0,3.630926132E0,7.943789982E0
1.804791130E1,5.610924721E0,-4.293219090E0,3.729238510E0,7.988831344E0
1.805285515E1,5.741737366E0,-3.980134487E0,3.821110249E0,7.963033470E0
1.805782952E1,5.871862411E0,-3.681736946E0,3.988732815E0,7.996495769E0
1.806280388E1,5.990472317E0,-3.367472649E0,4.105825424E0,8.005212866E0
1.806777825E1,6.058425903E0,-3.060993195E0,4.233393669E0,7.999739103E0
1.807272210E1,6.011393070E0,-2.780230045E0,4.387175083E0,7.944421374E0
1.807769646E1,5.872336388E0,-2.553389549E0,4.594023705E0,7.880938183E0
1.808267083E1,5.717374325E0,-2.379643440E0,4.757834435E0,7.809485295E0
1.808761467E1,5.492904663E0,-2.192272663E0,4.875507832E0,7.664765990E0
1.809258904E1,5.226996422E0,-2.035195827E0,5.002481937E0,7.515872483E0
1.809756341E1,4.944028854E0,-1.886484146E0,5.155637264E0,7.388019988E0
1.810253777E1,4.669868946E0,-1.693616390E0,5.298593998E0,7.262995994E0
1.810751214E1,4.384737968E0,-1.451531410E0,5.438184738E0,7.134894795E0
1.811245598E1,4.107756138E0,-1.228029728E0,5.561550140E0,7.022290044E0
1.811743035E1,3.794645786E0,-9.970502853E-1,5.715862751E0,6.932858927E0
1.812240471E1,3.505539894E0,-7.965092659E-1,5.817322254E0,6.838455613E0
1.812734856E1,3.211289883E0,-5.948858261E-1,5.958507061E0,6.794856750E0
1.813232293E1,2.975519180E0,-3.922953606E-1,6.130094528E0,6.825369511E0
1.813729729E1,2.667595863E0,-1.895256042E-1,6.342654228E0,6.883403976E0
1.814227166E1,2.302564144E0,1.642751694E-2,6.510462761E0,6.905664115E0
1.814724602E1,1.924688339E0,1.675043106E-1,6.625387192E0,6.901321492E0
1.815218987E1,1.572840691E0,2.748503685E-1,6.826555729E0,7.010794084E0
1.815716424E1,1.256600857E0,4.378523827E-1,6.975882530E0,7.101668642E0
1.816213860E1,9.672179222E-1,6.067008972E-1,7.100018978E0,7.191235358E0
1.816708245E1,7.505831718E-1,7.602062225E-1,7.243750095E0,7.322103799E0
1.817205681E1,5.528244972E-1,9.489140511E-1,7.389419556E0,7.470580578E0
1.817703118E1,3.945755959E-1,1.069324493E0,7.520853043E0,7.606732233E0
1.818200554E1,2.214808464E-1,1.125684738E0,7.666734219E0,7.752098650E0
1.818697991E1,8.995246887E-2,1.108308792E0,7.742552757E0,7.821992267E0
1.819195427E1,-4.199981689E-2,1.042117596E0,7.843043327E0,7.912085800E0
1.819689812E1,-1.189680099E-1,9.228296280E-1,7.986319065E0,8.040339552E0
1.820184197E1,-1.525425911E-1,7.957000732E-1,8.093007088E0,8.133460000E0
1.820681633E1,-8.904266357E-2,6.879858971E-1,8.225631714E0,8.254833147E0
1.821179070E1,7.731533051E-2,6.091480255E-1,8.349483490E0,8.372031625E0
1.821676506E1,2.721838951E-1,5.053467751E-1,8.482685089E0,8.502082436E0
1.822170891E1,5.429248810E-1,4.025177956E-1,8.595867157E0,8.622396429E0
1.822668328E1,8.284716606E-1,2.834782600E-1,8.764095306E0,8.807729092E0
1.823165764E1,1.128647804E0,2.415904999E-1,8.891601562E0,8.966202662E0
1.823663201E1,1.467197418E0,2.022767067E-1,9.064035416E0,9.184243145E0
1.824157586E1,1.782296658E0,1.393885612E-1,9.177972794E0,9.350464970E0
1.824655022E1,2.079813004E0,-3.957033157E-2,9.285528183E0,9.515682928E0
1.825152459E1,2.299937248E0,-2.277107239E-1,9.280160904E0,9.563626400E0
1.825649895E1,2.498176098E0,-3.686652184E-1,9.360551834E0,9.695190999E0
1.826144280E1,2.718664646E0,-5.156965256E-1,9.422363281E0,9.820285646E0
1.826641716E1,2.954438210E0,-6.917738914E-1,9.516758919E0,9.988791547E0
1.827139153E1,3.216382027E0,-7.877559662E-1,9.556851387E0,1.011430083E1
1.827636590E1,3.494007111E0,-8.570652008E-1,9.582798004E0,1.023585190E1
1.828130974E1,3.734439373E0,-9.013643265E-1,9.610791206E0,1.035015955E1
1.828628411E1,3.933582783E0,-9.440932274E-1,9.607856750E0,1.042474445E1
1.829125847E1,4.085743904E0,-1.015035152E0,9.610526085E0,1.049217857E1
1.829623284E1,4.250678539E0,-1.140206814E0,9.558773041E0,1.052323532E1
1.830117669E1,4.350286007E0,-1.283839226E0,9.549013138E0,1.057151282E1
1.830615105E1,4.393376827E0,-1.442644596E0,9.412696838E0,1.048722295E1
1.831112542E1,4.395459175E0,-1.567514420E0,9.324754715E0,1.042728216E1
1.831606926E1,4.364935875E0,-1.739221096E0,9.153806686E0,1.028930183E1
1.832104363E1,4.301001549E0,-1.956286430E0,8.976409912E0,1.014404287E1
1.832601799E1,4.241046429E0,-2.087223053E0,8.826306343E0,1.001232533E1
1.833099236E1,4.159924984E0,-2.191967010E0,8.593973160E0,9.796227331E0
1.833593621E1,4.056331635E0,-2.365042210E0,8.313987732E0,9.548279583E0
1.834091057E1,3.946969986E0,-2.592363834E0,8.025199890E0,9.311431447E0
1.834588494E1,3.872631073E0,-2.809682846E0,7.774607182E0,9.128861153E0
1.835085930E1,3.834741592E0,-2.970612526E0,7.458783150E0,8.897371968E0
1.835580315E1,3.820412159E0,-3.133459091E0,7.150926590E0,8.691942593E0
1.836077752E1,3.816690922E0,-3.369009018E0,6.840828419E0,8.527267136E0
1.836575188E1,3.822840214E0,-3.606867790E0,6.544471264E0,8.393670632E0
1.837072625E1,3.789605141E0,-3.860802174E0,6.347143650E0,8.339852101E0
1.837567009E1,3.816535473E0,-4.113727570E0,6.138351917E0,8.316733842E0
1.838064446E1,3.863152981E0,-4.378661633E0,5.902313232E0,8.302645972E0
1.838561882E1,3.870164394E0,-4.651714802E0,5.746500969E0,8.344992296E0
1.839059319E1,3.885774136E0,-4.926914215E0,5.526013374E0,8.361252785E0
1.839553704E1,3.945133209E0,-5.222040176E0,5.379891396E0,8.472131436E0
1.840051140E1,3.990955830E0,-5.548997402E0,5.301097870E0,8.649898221E0
1.840548577E1,4.047651768E0,-5.799950600E0,5.224608898E0,8.793147897E0
1.841046013E1,4.075384617E0,-6.089288712E0,5.121335506E0,8.939590268E0
1.841540398E1,4.133968353E0,-6.420634747E0,5.053464413E0,9.157059979E0
1.842037835E1,4.166581631E0,-6.765479565E0,5.020162582E0,9.398624824E0
1.842535271E1,4.222076893E0,-7.128600597E0,4.950675011E0,9.651531631E0
1.843032708E1,4.261934280E0,-7.474980831E0,4.819473743E0,9.862390653E0
1.843527092E1,4.340205669E0,-7.812137604E0,4.731130123E0,1.011189752E1
1.844024529E1,4.440514088E0,-8.117564201E0,4.593730450E0,1.033031332E1
1.844521966E1,4.614099503E0,-8.430001259E0,4.391081333E0,1.056581425E1
1.845019402E1,4.711267948E0,-8.732099533E0,4.225454330E0,1.078425112E1
1.845513787E1,4.733197689E0,-9.062648773E0,4.014192104E0,1.098401117E1
1.846011223E1,4.723495960E0,-9.396051407E0,3.850465775E0,1.119925367E1
1.846508660E1,4.705082417E0,-9.811601639E0,3.691679478E0,1.149059723E1
1.847003045E1,4.644834995E0,-1.023568153E1,3.409739494E0,1.174606283E1
1.847500481E1,4.607785225E0,-1.067833614E1,3.199965954E0,1.206226884E1
1.847997918E1,4.528018951E0,-1.109955597E1,3.000098228E0,1.235733336E1
1.848495354E1,4.403565884E0,-1.153339672E1,2.798740864E0,1.265873544E1
1.848989739E1,4.318627834E0,-1.199270725E1,2.605575085E0,1.301017276E1
1.849487175E1,4.333485126E0,-1.245219517E1,2.473649025E0,1.341473806E1
1.849984612E1,4.337601662E0,-1.284754181E1,2.409902573E0,1.377249974E1
1.850482048E1,4.384513378E0,-1.319756126E1,2.297685623E0,1.409535172E1
1.850976433E1,4.400891781E0,-1.360688400E1,2.220760345E0,1.447228100E1
1.851473870E1,4.392814159E0,-1.401060677E1,2.036769867E0,1.482370904E1
1.851971306E1,4.409523487E0,-1.445525837E1,1.845009804E0,1.522506004E1
1.852468743E1,4.414548874E0,-1.485395336E1,1.728010178E0,1.559211953E1
1.852963128E1,4.481424332E0,-1.532738590E1,1.654496193E0,1.605457194E1
1.853460564E1,4.541201591E0,-1.575411415E1,1.496535301E0,1.646372505E1
1.853958001E1,4.578607082E0,-1.598934174E1,1.274172783E0,1.668071366E1
1.854455437E1,4.583703518E0,-1.610237312E1,1.063242912E0,1.677579338E1
1.854949822E1,4.544660568E0,-1.621457481E1,8.281860352E-1,1.685978257E1
1.855447258E1,4.478884697E0,-1.633648491E1,6.398553848E-1,1.695141771E1
1.855944695E1,4.296536446E0,-1.645770645E1,4.357528687E-1,1.701488195E1
1.856439080E1,3.884163380E0,-1.657963181E1,3.932847977E-1,1.703307338E1
1.856936516E1,3.444499016E0,-1.670451736E1,4.463348389E-1,1.706179031E1
1.857433953E1,3.065937519E0,-1.683197403E1,4.340229034E-1,1.711442954E1
1.857931389E1,2.694358826E0,-1.696258926E1,4.117488861E-1,1.718017873E1
1.858425774E1,2.418872356E0,-1.709562492E1,4.106521606E-1,1.727078372E1
1.858923211E1,2.149655342E0,-1.723311615E1,4.820156097E-1,1.737336034E1
1.859420647E1,1.995370388E0,-1.737432289E1,7.175531387E-1,1.750324203E1
1.859918084E1,1.934170246E0,-1.751977158E1,9.911766052E-1,1.765406020E1
1.860412468E1,1.864460468E0,-1.766896820E1,1.279933929E0,1.781310981E1
1.860909905E1,1.845752239E0,-1.782438469E1,1.631020546E0,1.799376889E1
1.861407341E1,1.862220764E0,-1.798519135E1,1.987999916E0,1.819030284E1
1.861904778E1,1.897303581E0,-1.815167809E1,2.524405479E0,1.842432634E1
1.862399163E1,1.894251347E0,-1.832315254E1,3.111639977E0,1.868176680E1
1.862896599E1,1.903982162E0,-1.850265312E1,3.708494186E0,1.896645064E1
1.863394036E1,1.884569645E0,-1.868918991E1,4.455282211E0,1.930510196E1
1.863891472E1,1.744545460E0,-1.888272095E1,5.401149750E0,1.971732760E1
1.864385857E1,1.375254154E0,-1.908242416E1,6.598088264E0,2.023771244E1
1.864883294E1,8.910512924E-1,-1.929239845E1,8.110999107E0,2.094705032E1
1.865380730E1,2.318353653E-1,-1.951279640E1,9.658564568E0,2.177362718E1
1.865875115E1,-6.161227226E-1,-1.974359512E1,1.047962189E1,2.236093984E1
1.866372551E1,-1.705253124E0,-1.998913574E1,1.057468796E1,2.267812738E1
1.866869988E1,-3.005115509E0,-2.024872017E1,1.067044258E1,2.308462113E1
1.867367424E1,-4.617135525E0,-2.052304840E1,1.081413841E1,2.365288663E1
1.867864861E1,-6.360202789E0,-2.081353188E1,1.095900440E1,2.436708982E1
1.868359246E1,-8.074097633E0,-2.112029839E1,1.111774254E1,2.519647308E1
1.868856682E1,-9.657269478E0,-2.144940948E1,1.129204750E1,2.609310939E1
1.869354119E1,-1.109474468E1,-2.179952621E1,1.147704124E1,2.701916317E1
1.869848504E1,-1.121382809E1,-2.216821671E1,1.167111683E1,2.744803709E1
1.870345940E1,-1.108022690E1,-2.256060219E1,1.187763596E1,2.779982797E1
1.870843377E1,-1.097870827E1,-2.297486115E1,1.209980583E1,2.819187083E1
1.871340813E1,-1.090044498E1,-2.341154480E1,1.234263039E1,2.862272970E1
1.871835198E1,-1.083113766E1,-2.386776924E1,1.261364365E1,2.908759113E1
1.872332634E1,-1.077399445E1,-2.434811783E1,1.293024063E1,2.959900203E1
1.872830071E1,-1.072616005E1,-2.484642601E1,1.330632782E1,3.015715098E1
1.873327507E1,-1.068704319E1,-2.535885429E1,1.375767708E1,3.076618374E1
1.873821892E1,-1.066067696E1,-2.587768555E1,1.396761703E1,3.127936969E1
1.874319329E1,-1.065664959E1,-2.640440941E1,1.205857182E1,3.092193673E1
1.874816765E1,-1.069013500E1,-2.692757797E1,9.546052933E0,3.050410740E1
1.875314202E1,-1.078023434E1,-2.743672180E1,7.335579872E0,3.037758858E1
1.875808587E1,-1.094673443E1,-2.791675758E1,5.265466213E0,3.044505679E1
1.876306023E1,-1.121238518E1,-2.836081696E1,3.480886221E0,3.069478928E1
1.876803460E1,-1.159211063E1,-2.875109482E1,2.094655514E0,3.107072680E1
1.877297844E1,-1.209092140E1,-2.907210541E1,8.346413374E-1,3.149721129E1
1.877795281E1,-1.271366692E1,-2.931568909E1,-7.617082596E-1,3.196290276E1
1.878292717E1,-1.344519234E1,-2.946940422E1,-2.871342897E0,3.251866529E1
1.878790154E1,-1.399251175E1,-2.952704048E1,-5.374845982E0,3.311382602E1
1.879284539E1,-1.166830254E1,-2.948844147E1,-8.340122223E0,3.279138763E1
1.879781975E1,-7.803367615E0,-2.935844994E1,-1.137832069E1,3.243882412E1
1.880279412E1,-4.309794426E0,-2.914764214E1,-1.301468468E1,3.221088927E1
1.880776848E1,-1.422393322E0,-2.887206078E1,-1.244660759E1,3.147279995E1
1.881271233E1,1.063905835E0,-2.855050468E1,-1.193731117E1,3.096389206E1
1.881768670E1,3.408983231E0,-2.819417191E1,-1.159988880E1,3.067718886E1
1.882266106E1,5.737376213E0,-2.781783485E1,-1.128059673E1,3.056143459E1
1.882763543E1,7.911389351E0,-2.743443871E1,-1.101249695E1,3.060250966E1
1.883257927E1,9.233348846E0,-2.705762863E1,-1.078879833E1,3.055762045E1
1.883755364E1,9.296509743E0,-2.669092560E1,-1.060104370E1,3.018630037E1
1.884252800E1,8.854743004E0,-2.634149742E1,-1.044601059E1,2.968838320E1
1.884750237E1,7.773992062E0,-2.601213074E1,-1.031973553E1,2.904415327E1
1.885244622E1,6.133097649E0,-2.570551872E1,-1.021950531E1,2.833419962E1
1.885742058E1,4.251997948E0,-2.541727638E1,-1.014050293E1,2.769381203E1
1.886239495E1,2.423580408E0,-2.514663696E1,-1.003792858E1,2.718431722E1
1.886736931E1,8.423159122E-1,-2.489112091E1,-9.232977867E0,2.656172578E1
1.887231316E1,-3.242022991E-1,-2.464956093E1,-8.002754211E0,2.591814106E1
1.887728753E1,-9.433598518E-1,-2.441724777E1,-7.079945564E0,2.544047063E1
1.888226189E1,-9.953038692E-1,-2.419382668E1,-6.238770485E0,2.500508221E1
1.888720574E1,-5.182142258E-1,-2.397900009E1,-5.387072563E0,2.458213868E1
1.889218010E1,3.809127808E-1,-2.376961899E1,-4.719334602E0,2.423658393E1
1.889715447E1,1.602447510E0,-2.356656075E1,-4.182358742E0,2.398838777E1
1.890212883E1,3.030696630E0,-2.336973763E1,-3.596164703E0,2.383824992E1
1.890707268E1,4.596403122E0,-2.318013763E1,-3.153931618E0,2.384099384E1
1.891204705E1,5.776743412E0,-2.299598885E1,-2.799916267E0,2.387521306E1
1.891702141E1,7.251484871E0,-2.281811523E1,-2.490571976E0,2.407183758E1
1.892199578E1,8.383415222E0,-2.264650917E1,-2.147061348E0,2.424367754E1
1.892693963E1,9.208968163E0,-2.225529480E1,-1.939156532E0,2.416326901E1
1.893191399E1,9.887137413E0,-2.078044319E1,-1.893631935E0,2.309043411E1
1.893688836E1,1.033901978E1,-1.918332291E1,-1.698577881E0,2.185818781E1
1.894186272E1,1.062562275E1,-1.759330177E1,-1.659667969E0,2.061995693E1
1.894680657E1,1.057929897E1,-1.616925812E1,-1.725543022E0,1.939958694E1
1.895178093E1,1.023972130E1,-1.500120544E1,-1.823170662E0,1.825409566E1
1.895675530E1,9.727876663E0,-1.391311169E1,-1.931463242E0,1.708615848E1
1.896172966E1,9.040889740E0,-1.289904118E1,-2.155400276E0,1.589870123E1
1.896667351E1,8.278397560E0,-1.197845364E1,-2.334864616E0,1.474675593E1
1.897164788E1,7.412290573E0,-1.119742870E1,-2.423922539E0,1.364550701E1
1.897662224E1,6.517480850E0,-1.051329231E1,-2.534165382E0,1.262651441E1
1.898159661E1,5.596299171E0,-1.001347923E1,-2.533608437E0,1.174765945E1
1.898654046E1,4.738568783E0,-9.545726776E0,-2.613051414E0,1.097282878E1
1.899151482E1,4.047374725E0,-8.975683212E0,-2.664141655E0,1.020008736E1
1.899648919E1,3.518895626E0,-8.421101570E0,-2.648169518E0,9.503177357E0
1.900146355E1,3.096497059E0,-7.872766972E0,-2.644947052E0,8.863661700E0
1.900640740E1,2.807158947E0,-7.336607456E0,-2.583643913E0,8.269290549E0
1.901138176E1,2.620424747E0,-6.823926449E0,-2.499316216E0,7.725230067E0
1.901635613E1,2.622679710E0,-6.340684414E0,-2.339062691E0,7.249409767E0
1.902129998E1,2.771861553E0,-5.312871933E0,-2.048758507E0,6.333027401E0
1.902627434E1,2.788156509E0,-5.291630268E0,-2.038791656E0,6.319164425E0
1.903124871E1,2.913996696E0,-4.821355343E0,-1.873760223E0,5.936987575E0
1.903622307E1,3.049581289E0,-4.387910843E0,-1.610804558E0,5.581075069E0
