"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.580811866E1,3.518433571E0,-1.461763859E0,-1.606435776E-1,3.813388877E0
1.581309302E1,3.480257511E0,-1.529335499E0,-2.100210190E-1,3.807252059E0
1.581803687E1,3.400157452E0,-1.545480251E0,-2.687082291E-1,3.744567267E0
1.582301124E1,3.310942650E0,-1.543545485E0,-3.560123444E-1,3.670370374E0
1.582798560E1,3.189534664E0,-1.550304413E0,-4.573116302E-1,3.575710989E0
1.583295997E1,3.025414467E0,-1.552026987E0,-5.483522415E-1,3.444214082E0
1.583790382E1,2.918421745E0,-1.514485836E0,-6.368331909E-1,3.349090823E0
1.584287818E1,2.819904327E0,-1.477632999E0,-6.934719086E-1,3.258245384E0
1.584785255E1,2.682228088E0,-1.435906887E0,-7.838401794E-1,3.141748165E0
1.585279639E1,2.556373596E0,-1.394031048E0,-8.569288254E-1,3.035242253E0
1.585777076E1,2.469941616E0,-1.332774878E0,-9.831151962E-1,2.973788148E0
1.586274512E1,2.382674217E0,-1.301375151E0,-1.029770851E0,2.903642835E0
1.586771949E1,2.274419785E0,-1.316098690E0,-1.114686012E0,2.854404671E0
1.587266334E1,2.190679550E0,-1.340061903E0,-1.214567184E0,2.840777401E0
1.587763770E1,2.189651012E0,-1.325940847E0,-1.299240112E0,2.870664654E0
1.588261207E1,2.150651932E0,-1.359610796E0,-1.385249138E0,2.897026134E0
1.588758643E1,2.171192646E0,-1.433752775E0,-1.455801010E0,2.981456206E0
1.589253028E1,2.186275005E0,-1.469558716E0,-1.544104576E0,3.053466908E0
1.589750465E1,2.274420738E0,-1.542885303E0,-1.631339073E0,3.196052554E0
1.590247901E1,2.341639042E0,-1.585220098E0,-1.793015480E0,3.348298176E0
1.590745338E1,2.419836998E0,-1.659038544E0,-1.817211151E0,3.451126824E0
1.591239722E1,2.486361504E0,-1.763786077E0,-1.857287407E0,3.569657038E0
1.591737159E1,2.581815720E0,-1.890837193E0,-1.891813278E0,3.717525411E0
1.592234595E1,2.688050270E0,-1.998569489E0,-1.958785057E0,3.880300653E0
1.592732032E1,2.770299911E0,-2.106070280E0,-2.011591911E0,4.019526793E0
1.593226417E1,2.871091843E0,-2.192843914E0,-2.050061226E0,4.153851686E0
1.593723853E1,2.991251469E0,-2.254751205E0,-2.086211205E0,4.287629361E0
1.594221290E1,3.083897114E0,-2.346846581E0,-2.108093262E0,4.411594664E0
1.594718726E1,3.196685791E0,-2.387830257E0,-2.099657059E0,4.508779563E0
1.595213111E1,3.308578014E0,-2.392826557E0,-2.122526169E0,4.601893605E0
1.595710548E1,3.420256615E0,-2.384529829E0,-2.144946098E0,4.688809186E0
1.596207984E1,3.565241337E0,-2.383890152E0,-2.160230637E0,4.802132282E0
1.596705421E1,3.676091671E0,-2.407489777E0,-2.086358070E0,4.864416409E0
1.597199805E1,3.735979557E0,-2.458912373E0,-1.991310120E0,4.895825701E0
1.597697242E1,3.823232651E0,-2.533395052E0,-1.962513924E0,4.988653054E0
1.598194678E1,3.920277596E0,-2.587589264E0,-1.903776169E0,5.068388139E0
1.598692115E1,3.915643692E0,-2.624633312E0,-1.878141403E0,5.074286223E0
1.599186500E1,3.909482479E0,-2.653270245E0,-1.788425446E0,5.051966134E0
1.599683936E1,3.884998322E0,-2.680502415E0,-1.805804253E0,5.053635736E0
1.600181373E1,3.824761391E0,-2.682262659E0,-1.803242683E0,5.007496065E0
1.600678809E1,3.765136242E0,-2.716280937E0,-1.816202164E0,4.985280669E0
1.601173194E1,3.580235720E0,-2.682561636E0,-1.812276840E0,4.826859443E0
1.601670630E1,3.532676458E0,-2.709035158E0,-1.830332756E0,4.813397183E0
1.602168067E1,3.438656092E0,-2.719639301E0,-1.815393448E0,4.745149841E0
1.602662452E1,3.330613852E0,-2.743080616E0,-1.780628204E0,4.667774276E0
1.603159888E1,3.239768982E0,-2.702216148E0,-1.760029793E0,4.571190221E0
1.603657325E1,3.176715136E0,-2.685089588E0,-1.653820038E0,4.476197702E0
1.604154761E1,3.155371666E0,-2.701600313E0,-1.588988304E0,4.447459773E0
1.604649146E1,3.108172894E0,-2.721253872E0,-1.526632309E0,4.404153446E0
1.605146583E1,3.083242416E0,-2.756848812E0,-1.475502014E0,4.391321597E0
1.605644019E1,3.068340540E0,-2.810105324E0,-1.473308563E0,4.413846817E0
1.606141456E1,3.038958311E0,-2.874610901E0,-1.473510742E0,4.435074898E0
1.606635841E1,3.007420540E0,-2.901366234E0,-1.517393112E0,4.445782966E0
1.607133277E1,3.003591061E0,-2.951794624E0,-1.562258720E0,4.491692674E0
1.607630714E1,3.019818783E0,-3.001831055E0,-1.668908119E0,4.573352105E0
1.608128150E1,2.997685432E0,-3.123147964E0,-1.754776001E0,4.671125129E0
1.608622535E1,2.975352287E0,-3.232141972E0,-1.823657990E0,4.756594519E0
1.609119971E1,2.951074600E0,-3.250012875E0,-1.946240425E0,4.802007577E0
1.609617408E1,2.906214476E0,-3.299632311E0,-2.022251129E0,4.839747472E0
1.610114844E1,2.887690783E0,-3.379644871E0,-2.101604462E0,4.917062011E0
1.610609229E1,2.867826462E0,-3.408339500E0,-2.130366325E0,4.937577082E0
1.611106666E1,2.884014606E0,-3.477315664E0,-2.115172386E0,4.988308200E0
1.611604102E1,2.870870352E0,-3.525813818E0,-2.115907669E0,5.015009962E0
1.612101539E1,2.829891443E0,-3.608385563E0,-2.183819771E0,5.079153546E0
1.612595924E1,2.771989822E0,-3.663554907E0,-2.239645958E0,5.110927132E0
1.613093360E1,2.701958895E0,-3.677490711E0,-2.325444221E0,5.121739024E0
1.613590797E1,2.557619333E0,-3.750150204E0,-2.465571404E0,5.165664096E0
1.614085181E1,2.414815187E0,-3.788257599E0,-2.652690887E0,5.217182858E0
1.614582618E1,2.309944153E0,-3.777199745E0,-2.784768105E0,5.230488820E0
1.615080054E1,2.195946693E0,-3.828953505E0,-2.856256485E0,5.257496356E0
1.615577491E1,2.101789236E0,-3.841119528E0,-2.952507973E0,5.281005638E0
1.616071876E1,1.977496982E0,-3.894571543E0,-3.009136200E0,5.304062828E0
1.616569312E1,1.888859153E0,-3.945982456E0,-3.059059143E0,5.338202814E0
1.617066749E1,1.766210318E0,-3.925595760E0,-3.126466751E0,5.320206322E0
1.617564185E1,1.582774997E0,-3.958938360E0,-3.214790344E0,5.339779639E0
1.618058570E1,1.460516691E0,-3.979542255E0,-3.256228447E0,5.345361472E0
1.618556006E1,1.339969397E0,-4.007078648E0,-3.256919861E0,5.334765623E0
1.619053443E1,1.222413301E0,-4.078382015E0,-3.236519814E0,5.348135623E0
1.619550880E1,1.106428385E0,-4.134172916E0,-3.205842972E0,5.347242152E0
1.620045264E1,9.671092629E-1,-4.210862637E0,-3.243224144E0,5.402329805E0
1.620542701E1,8.018626571E-1,-4.276451111E0,-3.333181381E0,5.480977645E0
1.621040137E1,6.819190979E-1,-4.342464447E0,-3.353089333E0,5.528582025E0
1.621537574E1,5.898597240E-1,-4.403720856E0,-3.361033440E0,5.571107399E0
1.622031959E1,5.341861248E-1,-4.476717949E0,-3.384526253E0,5.637497349E0
1.622529395E1,4.752259851E-1,-4.629482269E0,-3.406758308E0,5.767490615E0
1.623026832E1,4.173769653E-1,-4.752682686E0,-3.430105209E0,5.876037610E0
1.623524268E1,4.088553190E-1,-4.890837669E0,-3.462265968E0,6.006225222E0
1.624018653E1,4.443184137E-1,-5.005518436E0,-3.417203903E0,6.076998946E0
1.624516090E1,5.165985227E-1,-5.051651001E0,-3.333161354E0,6.074209124E0
1.625013526E1,5.909362435E-1,-5.133738518E0,-3.281412125E0,6.121449366E0
1.625507911E1,6.930711269E-1,-5.180570126E0,-3.246538162E0,6.152939497E0
1.626005347E1,7.158535719E-1,-5.306803226E0,-3.176336288E0,6.226051641E0
1.626502784E1,7.671920061E-1,-5.431378365E0,-3.158820152E0,6.329818265E0
1.627000220E1,8.760235310E-1,-5.545205593E0,-3.129360199E0,6.427255834E0
1.627494605E1,9.456678629E-1,-5.697760582E0,-3.053331375E0,6.533115324E0
1.627992042E1,1.041826963E0,-5.868536949E0,-2.998000145E0,6.671816410E0
1.628489478E1,1.175934196E0,-6.079032421E0,-2.922049522E0,6.846592570E0
1.628986915E1,1.174814701E0,-6.192360878E0,-2.906303406E0,6.940613972E0
1.629481300E1,1.334959745E0,-6.331633091E0,-2.851971626E0,7.071452275E0
1.629978736E1,1.359060764E0,-6.491773605E0,-2.749000549E0,7.179636114E0
1.630476173E1,1.413931370E0,-6.608327866E0,-2.631648064E0,7.252225219E0
1.630973609E1,1.469988108E0,-6.765447617E0,-2.505918503E0,7.362864526E0
1.631467994E1,1.484304190E0,-6.922538280E0,-2.458111763E0,7.494465199E0
1.631965430E1,1.426885843E0,-7.061004639E0,-2.415280342E0,7.597852910E0
1.632462867E1,1.384539604E0,-7.180744171E0,-2.362824440E0,7.685244050E0
1.632960303E1,1.409074783E0,-7.313359261E0,-2.343674660E0,7.807914339E0
1.633454688E1,1.449625731E0,-7.427691936E0,-2.349392891E0,7.924119460E0
1.633952125E1,1.509406328E0,-7.622748852E0,-2.499254227E0,8.162773990E0
1.634449561E1,1.580000877E0,-7.829592228E0,-2.736758232E0,8.443267309E0
1.634946998E1,1.631113768E0,-8.037303925E0,-2.986996651E0,8.728169080E0
1.635441382E1,1.667774200E0,-8.232183456E0,-3.202257156E0,8.989147131E0
1.635938819E1,1.652376652E0,-8.411717415E0,-3.370581627E0,9.211306040E0
1.636436256E1,1.669251919E0,-8.516901016E0,-3.577948570E0,9.387530072E0
1.636930640E1,1.645233154E0,-8.625392914E0,-3.791778564E0,9.564610799E0
1.637428077E1,1.612448215E0,-8.677291870E0,-4.005757332E0,9.692341061E0
1.637925513E1,1.535081387E0,-8.707021713E0,-4.224324226E0,9.798653844E0
1.638422950E1,1.380990028E0,-8.775974274E0,-4.458683968E0,9.940056370E0
1.638917335E1,1.215859890E0,-8.827394485E0,-4.579133034E0,1.001846635E1
1.639414771E1,1.158891678E0,-8.879318237E0,-4.446352959E0,9.997768597E0
1.639912208E1,1.225681782E0,-8.928473473E0,-4.168776512E0,9.929684385E0
1.640409644E1,1.352088928E0,-9.012045860E0,-3.764655113E0,9.859905840E0
1.640904029E1,1.571151733E0,-9.124592781E0,-3.313028336E0,9.833761637E0
1.641401466E1,1.865722656E0,-9.205218315E0,-2.849506378E0,9.815123629E0
1.641898902E1,2.145769596E0,-9.203786850E0,-2.396080017E0,9.749626608E0
1.642396338E1,2.502294064E0,-9.199291229E0,-2.013598442E0,9.743870555E0
1.642890723E1,2.737580299E0,-9.569376945E0,-1.487776756E0,1.006383628E1
1.643388160E1,2.947507381E0,-9.630437851E0,-1.252867699E0,1.014903002E1
1.643885596E1,2.983824253E0,-9.617367744E0,-1.126614571E0,1.013243455E1
1.644383033E1,2.928781509E0,-9.568765640E0,-1.138941765E0,1.007155526E1
1.644877418E1,2.767043591E0,-9.587984085E0,-1.150424957E0,1.004536941E1
1.645374854E1,2.544686317E0,-9.614661217E0,-1.128247738E0,1.000949957E1
1.645872291E1,2.288849354E0,-9.686288834E0,-1.263389587E0,1.003290466E1
1.646366676E1,1.941323280E0,-9.741124153E0,-1.453593254E0,1.003848441E1
1.646864112E1,1.661864281E0,-9.778316498E0,-1.578413486E0,1.004333886E1
1.647361548E1,1.442068577E0,-9.824913025E0,-1.775166512E0,1.008760100E1
1.647858985E1,1.340370178E0,-9.848468781E0,-1.922341347E0,1.012345424E1
1.648356422E1,1.378097057E0,-9.863292694E0,-2.105245590E0,1.017918235E1
1.648850806E1,1.536083221E0,-9.786464691E0,-2.255220890E0,1.015974724E1
1.649348243E1,1.777368069E0,-9.615896225E0,-2.474626541E0,1.008703494E1
1.649845679E1,2.094200611E0,-9.413105965E0,-2.789590836E0,1.003862825E1
1.650340064E1,2.343122482E0,-9.205168724E0,-3.248310089E0,1.003876848E1
1.650837501E1,2.455867767E0,-9.009770393E0,-3.746857643E0,1.006211664E1
1.651334937E1,2.388065338E0,-8.781214714E0,-4.151208401E0,1.000225570E1
1.651832374E1,2.252525330E0,-8.531980515E0,-4.472340107E0,9.892946371E0
1.652329810E1,2.025968552E0,-8.276729584E0,-4.752612114E0,9.756850059E0
1.652824195E1,1.785098076E0,-7.999351978E0,-4.986320972E0,9.593727328E0
1.653321632E1,1.501384735E0,-7.733713150E0,-5.145461082E0,9.409582614E0
1.653819068E1,1.178679466E0,-7.481551170E0,-5.239164829E0,9.209329037E0
1.654313453E1,7.660760880E-1,-7.176098824E0,-5.360927582E0,8.990150802E0
1.654810889E1,3.093538284E-1,-6.960787773E0,-5.374855995E0,8.799849043E0
1.655308326E1,-3.115673065E-1,-6.836853027E0,-5.275991917E0,8.641511685E0
1.655805762E1,-7.949914932E-1,-6.517796040E0,-5.231621265E0,8.395447442E0
1.656303199E1,-1.263740540E0,-6.148853779E0,-5.105520725E0,8.091463701E0
1.656797584E1,-1.759711266E0,-5.827997208E0,-4.934606552E0,7.836611322E0
1.657295020E1,-2.227367401E0,-5.559369087E0,-4.694560051E0,7.609641533E0
1.657792457E1,-2.665383339E0,-5.432434082E0,-4.334813595E0,7.443535269E0
1.658286842E1,-3.055627823E0,-5.422064781E0,-3.938855648E0,7.365475660E0
1.658784278E1,-3.382081985E0,-5.512550354E0,-3.436777353E0,7.323805605E0
1.659281714E1,-3.593399048E0,-5.545905590E0,-2.963556767E0,7.242392853E0
1.659779151E1,-3.802750587E0,-5.495275974E0,-2.596470833E0,7.169423328E0
1.660273536E1,-3.952476501E0,-5.382659435E0,-2.214124203E0,7.035441640E0
1.660770972E1,-4.062537193E0,-5.341180325E0,-1.833617687E0,6.956620554E0
1.661268409E1,-4.136232376E0,-5.455670357E0,-1.329177499E0,6.974200322E0
1.661765845E1,-4.128721237E0,-5.445500374E0,-8.653574586E-1,6.888298549E0
1.662260230E1,-4.007695198E0,-5.447400093E0,-4.733645916E-1,6.779370370E0
1.662757667E1,-3.831471443E0,-5.456526756E0,-5.345582962E-2,6.667586909E0
1.663255103E1,-3.708393097E0,-5.627425194E0,3.913314939E-1,6.750795065E0
1.663749488E1,-3.624709129E0,-5.953770161E0,8.857921958E-1,7.026416100E0
1.664246924E1,-3.609845161E0,-6.252571106E0,1.270203590E0,7.330691965E0
1.664744361E1,-3.588091850E0,-6.570305824E0,1.502809882E0,7.635558872E0
1.665241798E1,-3.572964668E0,-6.823814392E0,1.676718354E0,7.883013625E0
1.665739234E1,-3.528921127E0,-7.087324619E0,1.880475163E0,8.137545172E0
1.666233619E1,-3.446766853E0,-7.377522469E0,2.032748699E0,8.392860465E0
1.666731055E1,-3.294098854E0,-7.670954704E0,2.024687767E0,8.590343060E0
1.667228492E1,-3.177807808E0,-7.755755424E0,1.943783998E0,8.603981689E0
1.667722877E1,-3.031395912E0,-7.779060841E0,1.828086853E0,8.546639707E0
1.668220313E1,-2.875684738E0,-7.776610851E0,1.691336393E0,8.462024453E0
1.668717750E1,-2.805973053E0,-7.756101131E0,1.599164724E0,8.401661583E0
1.669215186E1,-2.681434631E0,-7.762848854E0,1.398956537E0,8.331206000E0
1.669709571E1,-2.543677807E0,-7.738764763E0,1.200653553E0,8.234096538E0
1.670207008E1,-2.340054989E0,-7.734404564E0,9.633164406E-1,8.137865191E0
1.670704444E1,-2.143988609E0,-7.791566849E0,8.163566589E-1,8.122292737E0
1.671201880E1,-1.933729649E0,-7.873048306E0,6.217939854E-1,8.130856519E0
1.671699317E1,-1.768830776E0,-7.898646355E0,4.040107727E-1,8.104356930E0
1.672193702E1,-1.542723656E0,-7.882800102E0,1.239056587E-1,8.033298597E0
1.672691138E1,-1.328379631E0,-7.897717476E0,-1.453347206E-1,8.009972282E0
1.673188575E1,-1.132709503E0,-7.936298370E0,-3.650424480E-1,8.025030756E0
1.673682960E1,-9.296331406E-1,-7.944111824E0,-7.033421993E-1,8.029185556E0
1.674180396E1,-7.121539116E-1,-7.792032719E0,-1.127931833E0,7.905388498E0
1.674677833E1,-5.692481995E-1,-7.560966969E0,-1.563710213E0,7.741928354E0
1.675172218E1,-4.480419159E-1,-7.178494930E0,-1.995020151E0,7.464022804E0
1.675669654E1,-3.999719620E-1,-6.889944077E0,-2.330239296E0,7.284320293E0
1.676167091E1,-3.274250031E-1,-6.655545235E0,-2.696784019E0,7.188611379E0
1.676664527E1,-3.476753235E-1,-6.396352768E0,-3.061032772E0,7.099586502E0
1.677158912E1,-3.773961067E-1,-6.053924561E0,-3.312912226E0,6.911426613E0
1.677656348E1,-3.556985855E-1,-5.613894463E0,-3.646816015E0,6.703849608E0
1.678153785E1,-3.805675507E-1,-5.293618202E0,-3.965456009E0,6.625108806E0
1.678651221E1,-4.407987595E-1,-5.006182671E0,-4.228324890E0,6.567716487E0
1.679145606E1,-5.308675766E-1,-4.711812973E0,-4.508780003E0,6.543095520E0
1.679643043E1,-5.901832581E-1,-4.399696350E0,-4.684151649E0,6.453442564E0
1.680140479E1,-6.775784492E-1,-4.070408821E0,-4.825143337E0,6.348964384E0
1.680637916E1,-7.733097076E-1,-3.760055542E0,-4.928096771E0,6.246772236E0
1.681132301E1,-8.998084068E-1,-3.605744362E0,-5.068094254E0,6.284634193E0
1.681629737E1,-1.009876251E0,-3.526627541E0,-5.137600422E0,6.312835334E0
1.682127174E1,-1.073599815E0,-3.444524765E0,-5.172256470E0,6.306314646E0
1.682624610E1,-1.148835182E0,-3.344287872E0,-5.148084164E0,6.245546750E0
1.683118995E1,-1.233218670E0,-3.148401260E0,-5.146085739E0,6.157552860E0
1.683616431E1,-1.379380703E0,-3.043334007E0,-5.134089470E0,6.125638554E0
1.684113868E1,-1.494019032E0,-2.972308159E0,-5.031806946E0,6.032063478E0
1.684611304E1,-1.590546608E0,-2.905618668E0,-4.953133583E0,5.958690346E0
1.685108741E1,-1.698737621E0,-2.812553406E0,-4.908197403E0,5.906485242E0
1.685603126E1,-1.816334248E0,-2.680780411E0,-4.889088631E0,5.864199975E0
1.686100562E1,-1.962983131E0,-2.562738419E0,-4.845904827E0,5.822690492E0
1.686594947E1,-2.080091953E0,-2.395228386E0,-4.818926811E0,5.769398337E0
1.687092384E1,-2.186392784E0,-2.280533791E0,-4.800561428E0,5.746872001E0
1.687589820E1,-2.259138107E0,-2.210320473E0,-4.762981415E0,5.716223713E0
1.688087256E1,-2.289389133E0,-2.104952812E0,-4.632854462E0,5.579916613E0
1.688581641E1,-2.322835445E0,-2.039489746E0,-4.626036644E0,5.563748553E0
1.689079078E1,-2.378179073E0,-1.988777161E0,-4.613934994E0,5.558719855E0
1.689576514E1,-2.417391777E0,-1.931675911E0,-4.568940639E0,5.518185698E0
1.690073951E1,-2.442604542E0,-1.845784187E0,-4.508602619E0,5.449837960E0
1.690568336E1,-2.424876213E0,-1.775773048E0,-4.464760780E0,5.382144869E0
1.691065772E1,-2.423790455E0,-1.714662552E0,-4.447865963E0,5.347741529E0
1.691563209E1,-2.422948837E0,-1.640161514E0,-4.409064293E0,5.291564873E0
1.692060645E1,-2.347090721E0,-1.601297379E0,-4.409834385E0,5.245915311E0
1.692555030E1,-2.280688763E0,-1.541355133E0,-4.413837433E0,5.201853301E0
1.693052466E1,-2.202004433E0,-1.574740410E0,-4.430137634E0,5.191796446E0
1.693549903E1,-2.144070625E0,-1.571729660E0,-4.397293568E0,5.138439811E0
1.694044288E1,-2.053027630E0,-1.592099190E0,-4.358518600E0,5.074089738E0
1.694541724E1,-2.009358406E0,-1.597753525E0,-4.360657692E0,5.060204841E0
1.695039161E1,-1.920592308E0,-1.589523315E0,-4.362364769E0,5.024488587E0
1.695536597E1,-1.850142002E0,-1.594892502E0,-4.350409508E0,4.989265518E0
1.696034034E1,-1.820876598E0,-1.600834846E0,-4.372130871E0,4.999379176E0
1.696528419E1,-1.758693218E0,-1.578139305E0,-4.400236130E0,4.994557388E0
1.697025855E1,-1.711017132E0,-1.513174057E0,-4.396414757E0,4.954365556E0
1.697523292E1,-1.652073860E0,-1.517204285E0,-4.384043694E0,4.924540180E0
1.698017676E1,-1.656119347E0,-1.523286819E0,-4.422092915E0,4.961656958E0
1.698515113E1,-1.640712261E0,-1.529120445E0,-4.429580688E0,4.965010688E0
1.699012550E1,-1.610463142E0,-1.529755592E0,-4.411209106E0,4.938877351E0
1.699509986E1,-1.575772762E0,-1.575012207E0,-4.422189713E0,4.951715370E0
1.700004371E1,-1.449450970E0,-1.635618210E0,-4.438647747E0,4.947499254E0
1.700501807E1,-1.327022552E0,-1.706474304E0,-4.459845543E0,4.956134146E0
1.700999244E1,-1.293662071E0,-1.760322571E0,-4.563483238E0,5.059414628E0
1.701496680E1,-1.258495331E0,-1.690294266E0,-4.760821819E0,5.206373939E0
1.701994117E1,-1.272620201E0,-1.701250076E0,-4.788956642E0,5.239076228E0
1.702488502E1,-1.310451984E0,-1.703664780E0,-4.877544403E0,5.330121714E0
1.702985938E1,-1.455782413E0,-1.674375534E0,-4.889760971E0,5.369599447E0
1.703483375E1,-1.619910240E0,-1.577555656E0,-5.010236263E0,5.496840770E0
1.703977759E1,-1.688617229E0,-1.503040314E0,-5.126828194E0,5.603117495E0
1.704475196E1,-1.726008892E0,-1.472933769E0,-5.205850124E0,5.678865741E0
1.704972632E1,-1.781950474E0,-1.482067108E0,-5.289548874E0,5.775049584E0
1.705470069E1,-1.802336216E0,-1.581528664E0,-5.370651245E0,5.881627627E0
1.705964454E1,-1.797944546E0,-1.673122883E0,-5.456589699E0,5.983837891E0
1.706461890E1,-1.747482777E0,-1.768338680E0,-5.543502331E0,6.075453550E0
1.706959327E1,-1.715240479E0,-1.847672939E0,-5.612987518E0,6.153175934E0
1.707456763E1,-1.651140213E0,-1.946499825E0,-5.653317928E0,6.202832351E0
1.707951148E1,-1.613267899E0,-1.978153706E0,-5.712374210E0,6.256751914E0
1.708448585E1,-1.586367130E0,-2.048194885E0,-5.776695251E0,6.331024482E0
1.708946021E1,-1.676234722E0,-2.072883129E0,-5.864449501E0,6.441923258E0
1.709440406E1,-1.737204552E0,-2.038269997E0,-5.912490845E0,6.490760527E0
1.709937842E1,-1.813743591E0,-2.021153927E0,-6.004799843E0,6.590322463E0
1.710435279E1,-1.870822430E0,-1.997272015E0,-6.074240685E0,6.662242262E0
1.710932716E1,-1.913623810E0,-2.002931595E0,-6.112283230E0,6.710715114E0
1.711427100E1,-1.951807976E0,-2.071001530E0,-6.172921181E0,6.797319885E0
1.711924537E1,-1.987225056E0,-2.153051376E0,-6.208143234E0,6.864818721E0
1.712421973E1,-1.990521431E0,-2.254377365E0,-6.278375626E0,6.961493616E0
1.712919410E1,-1.998203754E0,-2.381505013E0,-6.317403793E0,7.040878855E0
1.713416846E1,-1.982898712E0,-2.471187592E0,-6.351076126E0,7.097522341E0
1.713911231E1,-1.972806931E0,-2.562387943E0,-6.409826279E0,7.179392180E0
1.714408668E1,-1.970501423E0,-2.670213699E0,-6.498798847E0,7.297074997E0
1.714906104E1,-2.022754669E0,-2.769083023E0,-6.554299831E0,7.397175374E0
1.715400489E1,-2.069022655E0,-2.816475868E0,-6.597378731E0,7.465842028E0
1.715897926E1,-2.087389469E0,-2.856874943E0,-6.608854294E0,7.496391419E0
1.716395362E1,-2.086797714E0,-2.959568501E0,-6.601330280E0,7.529364640E0
1.716892798E1,-2.067258835E0,-3.094023228E0,-6.620483875E0,7.594560262E0
1.717387183E1,-2.129303455E0,-3.235120296E0,-6.582611561E0,7.637454517E0
1.717884620E1,-2.229259491E0,-3.393715858E0,-6.626961231E0,7.771970173E0
1.718382056E1,-2.263333797E0,-3.603541374E0,-6.572707176E0,7.829985309E0
1.718876441E1,-2.268074512E0,-3.785610676E0,-6.568490505E0,7.913284887E0
1.719373878E1,-2.270971298E0,-4.005081177E0,-6.523073196E0,7.984263886E0
1.719871314E1,-2.294805050E0,-4.208754539E0,-6.567761421E0,8.131127540E0
1.720368751E1,-2.361003876E0,-4.353551865E0,-6.665625095E0,8.304114104E0
1.720863135E1,-2.323505878E0,-4.506942272E0,-6.727394104E0,8.424312414E0
1.721360572E1,-2.356618881E0,-4.639245987E0,-6.775344849E0,8.542924189E0
1.721858009E1,-2.310194969E0,-4.809705257E0,-6.855106831E0,8.686930132E0
1.722355445E1,-2.342787743E0,-5.020081043E0,-6.877090454E0,8.830868655E0
1.722849830E1,-2.311874866E0,-5.256475449E0,-6.939463615E0,9.007300084E0
1.723347266E1,-2.262678146E0,-5.458189964E0,-6.971915722E0,9.138881710E0
1.723844703E1,-2.228358269E0,-5.716397285E0,-7.048773766E0,9.344944628E0
1.724342139E1,-2.203750610E0,-5.976909637E0,-7.141497612E0,9.569793817E0
1.724836524E1,-2.178652763E0,-6.205009460E0,-7.258259773E0,9.794437462E0
1.725333961E1,-2.164863586E0,-6.352210999E0,-7.412564278E0,9.999166370E0
1.725831397E1,-2.221485138E0,-6.522580147E0,-7.613801479E0,1.026883737E1
1.726328834E1,-2.291564941E0,-6.698119640E0,-7.759338379E0,1.050349507E1
1.726823218E1,-2.340195179E0,-6.936624050E0,-7.905941963E0,1.077484037E1
1.727320655E1,-2.354982376E0,-7.273468018E0,-8.120265007E0,1.115293606E1
1.727818092E1,-2.395043850E0,-7.585970879E0,-8.350249290E0,1.153298974E1
1.728315528E1,-2.433988571E0,-7.838953018E0,-8.586170197E0,1.187837545E1
1.728809913E1,-2.500997543E0,-8.080905914E0,-8.825554848E0,1.222482914E1
1.729307349E1,-2.566864967E0,-8.298479080E0,-9.049274445E0,1.254364057E1
1.729804786E1,-2.601586342E0,-8.584457397E0,-9.211391449E0,1.285732837E1
1.730302222E1,-2.600584507E0,-8.928365707E0,-9.296405792E0,1.314921726E1
1.730796607E1,-2.581056118E0,-9.301422119E0,-9.337025642E0,1.342975621E1
1.731294044E1,-2.533338547E0,-9.755742073E0,-9.357713699E0,1.375351276E1
1.731791480E1,-2.504875660E0,-1.035369110E1,-9.335771561E0,1.416439028E1
1.732285865E1,-2.456427574E0,-1.093624020E1,-9.308035851E0,1.456965742E1
1.732783301E1,-2.450872421E0,-1.156594849E1,-9.261296272E0,1.501830712E1
1.733280738E1,-2.438768387E0,-1.220820618E1,-9.177076340E0,1.546630594E1
1.733778174E1,-2.456415176E0,-1.286161041E1,-9.075137138E0,1.593151317E1
1.734275611E1,-2.592304230E0,-1.347359848E1,-8.955571175E0,1.638475365E1
1.734770223E1,-2.814287186E0,-1.363678741E1,-8.939002991E0,1.654653915E1
1.735267660E1,-3.077975273E0,-1.368702412E1,-8.954831123E0,1.664324372E1
1.735765096E1,-3.241162300E0,-1.374272060E1,-8.925793648E0,1.670440944E1
1.736262533E1,-3.440673828E0,-1.380716133E1,-8.955477715E0,1.681298669E1
1.736756918E1,-3.490095139E0,-1.387142944E1,-9.016159058E0,1.690823595E1
1.737254354E1,-3.424222946E0,-1.394025040E1,-9.144773483E0,1.702006951E1
1.737751791E1,-3.232900620E0,-1.401377869E1,-9.343427658E0,1.715043090E1
1.738246175E1,-2.908963203E0,-1.409260750E1,-9.528654099E0,1.725858922E1
1.738743612E1,-2.526102066E0,-1.417939758E1,-9.706229210E0,1.736799911E1
1.739241049E1,-2.151347160E0,-1.427478313E1,-9.754338264E0,1.742253837E1
1.739738485E1,-1.873200417E0,-1.437976265E1,-9.565616608E0,1.737203139E1
1.740232870E1,-1.697633743E0,-1.449423981E1,-9.373543739E0,1.734440169E1
1.740730306E1,-1.598076820E0,-1.462018681E1,-9.350390434E0,1.742795206E1
1.741227743E1,-1.475826263E0,-1.475721169E1,-9.249260902E0,1.747862086E1
1.741725179E1,-1.559606552E0,-1.490548134E1,-9.033818245E0,1.749901765E1
1.742222616E1,-1.905755043E0,-1.506438637E1,-8.989995003E0,1.764617945E1
