"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
8.989562990E-1,3.590393066E-2,-2.596588135E-1,5.928039551E-2
9.014587400E-1,3.378295898E-2,-2.607269287E-1,6.033325195E-2
9.039306640E-1,3.697204590E-2,-2.554016113E-1,6.033325195E-2
9.064025880E-1,3.378295898E-2,-2.479400635E-1,5.821228027E-2
9.089050290E-1,3.804016113E-2,-2.458190918E-1,5.714416504E-2
9.113769530E-1,4.229736328E-2,-2.362213135E-1,5.500793457E-2
9.138488770E-1,4.124450684E-2,-2.266387939E-1,5.395507812E-2
9.163513180E-1,4.229736328E-2,-2.202453613E-1,5.075073242E-2
9.188232420E-1,4.550170898E-2,-2.095947266E-1,4.861450195E-2
9.213256830E-1,4.443359375E-2,-1.978759766E-1,4.328918457E-2
9.237976070E-1,4.550170898E-2,-1.872253418E-1,4.116821289E-2
9.262695310E-1,4.656982422E-2,-1.744384766E-1,3.477478027E-2
9.287719730E-1,5.082702637E-2,-1.637878418E-1,3.157043457E-2
9.312438960E-1,4.975891113E-2,-1.520690918E-1,2.944946289E-2
9.337158200E-1,5.082702637E-2,-1.424865723E-1,2.519226074E-2
9.362182620E-1,5.189514160E-2,-1.286315918E-1,2.091979980E-2
9.386901850E-1,5.401611328E-2,-1.158447266E-1,1.773071289E-2
9.411926270E-1,5.508422852E-2,-1.083984375E-1,1.879882812E-2
9.436645510E-1,5.828857422E-2,-1.030731201E-1,1.240539551E-2
9.461364740E-1,5.722045898E-2,-9.454345703E-2,1.240539551E-2
9.486389160E-1,5.828857422E-2,-9.135437012E-2,9.201049805E-3
9.511108400E-1,5.934143066E-2,-8.708190918E-2,3.875732422E-3
9.535827640E-1,5.934143066E-2,-8.282470703E-2,4.943847656E-3
9.560852050E-1,6.254577637E-2,-7.856750488E-2,-1.449584961E-3
9.585571290E-1,7.106018066E-2,-7.110595703E-2,-7.843017578E-3
9.610595700E-1,7.212829590E-2,-7.003784180E-2,-6.774902344E-3
9.635314940E-1,7.212829590E-2,-6.791687012E-2,-1.103210449E-2
9.660034180E-1,7.533264160E-2,-6.364440918E-2,-1.742553711E-2
9.685058590E-1,7.638549805E-2,-6.578063965E-2,-2.381896973E-2
9.709777830E-1,7.638549805E-2,-5.619812012E-2,-2.275085449E-2
9.734497070E-1,8.065795898E-2,-5.513000488E-2,-2.488708496E-2
9.759521480E-1,8.065795898E-2,-5.194091797E-2,-2.807617188E-2
9.784240720E-1,7.745361328E-2,-4.554748535E-2,-3.021240234E-2
9.809265140E-1,7.852172852E-2,-4.341125488E-2,-3.233337402E-2
9.833984370E-1,7.852172852E-2,-3.915405273E-2,-3.128051758E-2
9.858703610E-1,8.065795898E-2,-3.808593750E-2,-3.128051758E-2
9.883728030E-1,7.958984375E-2,-3.062438965E-2,-2.914428711E-2
9.908447260E-1,8.171081543E-2,-1.890563965E-2,-3.128051758E-2
9.933166500E-1,8.384704590E-2,-1.039123535E-2,-2.807617188E-2
9.958190920E-1,8.065795898E-2,-1.145935059E-2,-2.488708496E-2
9.982910150E-1,8.491516113E-2,-1.145935059E-2,-2.593994141E-2
1.000793457E0,8.491516113E-2,-1.464843750E-2,-2.593994141E-2
1.003265381E0,8.277893066E-2,-1.251220703E-2,-2.807617188E-2
1.005737305E0,8.598327637E-2,-1.678466797E-2,-2.381896973E-2
1.008239746E0,8.171081543E-2,-2.529907227E-2,-2.275085449E-2
1.010711670E0,8.171081543E-2,-3.382873535E-2,-2.488708496E-2
1.013183594E0,7.852172852E-2,-3.808593750E-2,-2.061462402E-2
1.015686035E0,7.638549805E-2,-4.873657227E-2,-1.316833496E-2
1.018157959E0,7.852172852E-2,-6.152343750E-2,-1.103210449E-2
1.020660400E0,7.533264160E-2,-6.471252441E-2,-6.774902344E-3
1.023132324E0,7.533264160E-2,-7.324218750E-2,-5.706787109E-3
1.025604248E0,7.426452637E-2,-8.602905273E-2,2.822875977E-3
1.028106689E0,6.893920898E-2,-9.773254395E-2,7.080078125E-3
1.030578613E0,6.999206543E-2,-1.051940918E-1,1.240539551E-2
1.033050537E0,6.999206543E-2,-1.179809570E-1,1.879882812E-2
1.035552978E0,7.212829590E-2,-1.328887939E-1,2.198791504E-2
1.038024902E0,6.999206543E-2,-1.446075439E-1,2.838134766E-2
1.040527344E0,6.466674805E-2,-1.552581787E-1,3.263854980E-2
1.042999267E0,6.254577637E-2,-1.637878418E-1,4.010009766E-2
1.045471191E0,6.254577637E-2,-1.680450439E-1,4.116821289E-2
1.047973633E0,6.466674805E-2,-1.786956787E-1,4.542541504E-2
1.050445556E0,6.573486328E-2,-1.893463135E-1,5.075073242E-2
1.052917480E0,6.787109375E-2,-2.021331787E-1,5.500793457E-2
1.055419922E0,6.893920898E-2,-2.170562744E-1,5.928039551E-2
1.057891846E0,7.106018066E-2,-2.213134766E-1,6.460571289E-2
1.060394287E0,6.787109375E-2,-2.266387939E-1,6.886291504E-2
1.062866211E0,6.787109375E-2,-2.341003418E-1,7.205200195E-2
1.065338135E0,6.893920898E-2,-2.447509766E-1,7.951354980E-2
1.067840576E0,6.999206543E-2,-2.564697266E-1,8.483886719E-2
1.070312500E0,6.999206543E-2,-2.585906982E-1,8.909606934E-2
1.072784424E0,6.999206543E-2,-2.660522461E-1,9.016418457E-2
1.075286865E0,7.319641113E-2,-2.681884766E-1,9.869384766E-2
1.077758789E0,7.745361328E-2,-2.681884766E-1,1.029510498E-1
1.080261230E0,7.852172852E-2,-2.724456787E-1,1.061401367E-1
1.082733154E0,7.958984375E-2,-2.841644287E-1,1.082763672E-1
1.085205078E0,7.852172852E-2,-2.862854004E-1,1.093444824E-1
1.087707519E0,7.958984375E-2,-2.926788330E-1,1.136016846E-1
1.090179443E0,8.171081543E-2,-2.969512939E-1,1.146697998E-1
1.092651367E0,8.171081543E-2,-2.969512939E-1,1.157379150E-1
1.095153808E0,8.171081543E-2,-2.969512939E-1,1.178588867E-1
1.097625732E0,8.598327637E-2,-2.980041504E-1,1.210632324E-1
1.100128174E0,8.810424805E-2,-2.980041504E-1,1.221313477E-1
1.102600098E0,9.024047852E-2,-2.926788330E-1,1.178588867E-1
1.105072021E0,9.449768066E-2,-2.916107178E-1,1.189270020E-1
1.107574463E0,9.342956543E-2,-2.873535156E-1,1.168060303E-1
1.110046387E0,9.130859375E-2,-2.799072266E-1,1.146697998E-1
1.112518310E0,9.342956543E-2,-2.788391113E-1,1.136016846E-1
1.115020752E0,9.556579590E-2,-2.745666504E-1,1.082763672E-1
1.117492676E0,9.342956543E-2,-2.660522461E-1,1.040191650E-1
1.119995117E0,9.449768066E-2,-2.532653809E-1,1.061401367E-1
1.122467041E0,9.342956543E-2,-2.468719482E-1,1.061401367E-1
1.124938965E0,9.024047852E-2,-2.394256592E-1,1.082763672E-1
1.127441406E0,9.130859375E-2,-2.234344482E-1,1.050872803E-1
1.129913330E0,9.237670898E-2,-2.032012939E-1,1.061401367E-1
1.132385254E0,8.598327637E-2,-1.765747070E-1,1.082763672E-1
1.134887695E0,8.384704590E-2,-1.467437744E-1,1.093444824E-1
1.137359619E0,8.917236328E-2,-1.115875244E-1,1.125335693E-1
1.139862060E0,9.024047852E-2,-6.791687012E-2,1.146697998E-1
1.142333984E0,9.556579590E-2,-3.489685059E-2,1.178588867E-1
1.144805908E0,9.770202637E-2,-2.317810059E-2,1.199951172E-1
1.147308349E0,9.342956543E-2,-1.039123535E-2,1.199951172E-1
1.149780273E0,9.556579590E-2,1.197814941E-2,1.221313477E-1
1.152252197E0,9.342956543E-2,3.115844727E-2,1.253204346E-1
1.154754639E0,8.917236328E-2,5.245971680E-2,1.274566650E-1
1.157226562E0,8.917236328E-2,6.738281250E-2,1.295776367E-1
1.159729004E0,8.384704590E-2,7.803344727E-2,1.317138672E-1
1.162200928E0,7.958984375E-2,8.975219727E-2,1.370391846E-1
1.164703369E0,7.958984375E-2,9.614562988E-2,1.412963867E-1
1.167175293E0,8.171081543E-2,9.614562988E-2,1.455535889E-1
1.169647217E0,7.852172852E-2,8.761596680E-2,1.487579346E-1
1.172149658E0,7.852172852E-2,7.270812988E-2,1.562194824E-1
1.174621582E0,7.533264160E-2,5.671691895E-2,1.636657715E-1
1.177093506E0,7.319641113E-2,2.902221680E-2,1.679382324E-1
1.179595947E0,6.893920898E-2,2.395629883E-3,1.711273193E-1
1.182067871E0,6.787109375E-2,-2.955627441E-2,1.721954346E-1
1.184570312E0,6.573486328E-2,-5.513000488E-2,1.721954346E-1
1.187042236E0,6.573486328E-2,-8.921813965E-2,1.721954346E-1
1.189514160E0,6.361389160E-2,-1.275634766E-1,1.732635498E-1
1.192016601E0,5.934143066E-2,-1.669769287E-1,1.721954346E-1
1.194488525E0,6.254577637E-2,-2.063903809E-1,1.700592041E-1
1.196960449E0,6.147766113E-2,-2.426147461E-1,1.668701172E-1
1.199462890E0,5.615234375E-2,-2.799072266E-1,1.668701172E-1
1.201934814E0,5.401611328E-2,-3.171844482E-1,1.615447998E-1
1.204406738E0,5.189514160E-2,-3.438110352E-1,1.625976562E-1
1.206909180E0,5.722045898E-2,-3.661804199E-1,1.615447998E-1
1.209381103E0,5.934143066E-2,-3.949432373E-1,1.625976562E-1
1.211883545E0,5.722045898E-2,-4.194488525E-1,1.625976562E-1
1.214355469E0,5.934143066E-2,-4.269104004E-1,1.658020020E-1
1.216827392E0,6.361389160E-2,-4.322357178E-1,1.647338867E-1
1.219329834E0,6.999206543E-2,-4.428863525E-1,1.668701172E-1
1.221801758E0,7.638549805E-2,-4.460754395E-1,1.689910889E-1
1.224304199E0,8.065795898E-2,-4.450225830E-1,1.721954346E-1
1.226776123E0,8.810424805E-2,-4.439544678E-1,1.711273193E-1
1.229248047E0,9.237670898E-2,-4.396972656E-1,1.785888672E-1
1.231750488E0,9.449768066E-2,-4.322357178E-1,1.785888672E-1
1.234222412E0,1.008911133E-1,-4.269104004E-1,1.764526367E-1
1.236694336E0,1.072845459E-1,-4.237060547E-1,1.849822998E-1
1.239196777E0,1.126098633E-1,-4.173126221E-1,1.881713867E-1
1.241668701E0,1.200714111E-1,-4.034729004E-1,1.892395020E-1
1.244171142E0,1.253967285E-1,-3.960113525E-1,1.881713867E-1
1.246643066E0,1.275177002E-1,-3.928222656E-1,1.998901367E-1
1.249114990E0,1.275177002E-1,-3.693847656E-1,2.062835693E-1
1.251617431E0,1.392364502E-1,-3.203735352E-1,2.052154541E-1
1.254089355E0,1.466979980E-1,-2.937469482E-1,2.084045410E-1
1.256561279E0,1.562805176E-1,-2.916107178E-1,2.126770020E-1
1.259063721E0,1.637420654E-1,-2.852325439E-1,2.147979736E-1
1.261535644E0,1.669311523E-1,-2.628631592E-1,2.116088867E-1
1.264007568E0,1.701354980E-1,-2.415466309E-1,2.084045410E-1
1.266510010E0,1.690673828E-1,-2.362213135E-1,2.052154541E-1
1.268981933E0,1.658782959E-1,-2.383575439E-1,1.998901367E-1
1.271484375E0,1.648101807E-1,-2.245025635E-1,1.924285889E-1
1.273956299E0,1.594848633E-1,-2.053375244E-1,1.839141846E-1
1.276428223E0,1.594848633E-1,-1.968078613E-1,1.775207520E-1
1.278930664E0,1.520233154E-1,-1.978759766E-1,1.700592041E-1
1.281402588E0,1.456298828E-1,-1.882934570E-1,1.625976562E-1
1.283874512E0,1.381835938E-1,-1.755065918E-1,1.508941650E-1
1.286376953E0,1.275177002E-1,-1.648559570E-1,1.466217041E-1
1.288848877E0,1.211395264E-1,-1.531372070E-1,1.391754150E-1
1.291351318E0,1.115417480E-1,-1.371612549E-1,1.306457520E-1
1.293823242E0,9.982299805E-2,-1.190490723E-1,1.231842041E-1
1.296295166E0,8.917236328E-2,-1.126556396E-1,1.136016846E-1
1.298797607E0,8.065795898E-2,-9.454345703E-2,1.082763672E-1
1.301269531E0,6.999206543E-2,-7.110595703E-2,9.976196289E-2
1.303741455E0,5.934143066E-2,-6.578063965E-2,9.123229980E-2
1.306243896E0,4.443359375E-2,-6.045532227E-2,8.909606934E-2
1.308715820E0,3.271484375E-2,-4.660034180E-2,8.058166504E-2
1.311218262E0,2.632141113E-2,-2.955627441E-2,6.993103027E-2
1.313690185E0,1.673889160E-2,-3.276062012E-2,5.821228027E-2
1.316162109E0,2.883911133E-3,-4.447937012E-2,5.181884766E-2
1.318664551E0,-1.095581055E-2,-5.087280273E-2,4.861450195E-2
1.321136474E0,-2.267456055E-2,-3.594970703E-2,4.542541504E-2
1.323608398E0,-2.799987793E-2,-1.890563965E-2,4.223632812E-2
1.326110840E0,-3.652954102E-2,-2.850341797E-2,3.157043457E-2
1.328582764E0,-4.611206055E-2,-5.087280273E-2,3.157043457E-2
1.331085205E0,-5.250549316E-2,-6.578063965E-2,3.157043457E-2
1.333557129E0,-6.529235840E-2,-7.003784180E-2,3.157043457E-2
1.336029053E0,-7.273864746E-2,-6.898498535E-2,2.944946289E-2
1.338531494E0,-7.487487793E-2,-7.643127441E-2,2.944946289E-2
1.341003418E0,-8.552551270E-2,-9.880065918E-2,3.157043457E-2
1.343475342E0,-8.659362793E-2,-1.179809570E-1,3.051757812E-2
1.345977783E0,-8.978271484E-2,-1.371612549E-1,2.624511719E-2
1.348449707E0,-9.512329102E-2,-1.446075439E-1,2.519226074E-2
1.350952148E0,-9.938049316E-2,-1.680450439E-1,2.624511719E-2
1.353424072E0,-1.015014648E-1,-1.882934570E-1,2.198791504E-2
1.355895996E0,-1.068420410E-1,-2.063903809E-1,1.986694336E-2
1.358398437E0,-1.100311279E-1,-2.202453613E-1,1.452636719E-2
1.360870361E0,-1.121673584E-1,-2.351531982E-1,1.026916504E-2
1.363342285E0,-1.121673584E-1,-2.521972656E-1,1.240539551E-2
1.365844726E0,-1.142883301E-1,-2.681884766E-1,1.026916504E-2
1.368316650E0,-1.132202148E-1,-2.745666504E-1,7.080078125E-3
1.370819092E0,-1.110992432E-1,-2.788391113E-1,8.148193359E-3
1.373291015E0,-1.100311279E-1,-2.852325439E-1,7.080078125E-3
1.375762939E0,-1.068420410E-1,-2.884216309E-1,6.011962891E-3
1.378265381E0,-1.036376953E-1,-2.809600830E-1,6.011962891E-3
1.380737305E0,-1.004486084E-1,-2.788391113E-1,6.011962891E-3
1.383209228E0,-9.724426270E-2,-2.756347656E-1,2.822875977E-3
1.385711670E0,-9.405517578E-2,-2.724456787E-1,1.754760742E-3
1.388183594E0,-8.872985840E-2,-2.671203613E-1,6.866455078E-4
1.390686035E0,-8.978271484E-2,-2.617950439E-1,6.866455078E-4
1.393157959E0,-8.552551270E-2,-2.521972656E-1,-3.814697266E-4
1.395629883E0,-7.807922363E-2,-2.468719482E-1,-4.638671875E-3
1.398132324E0,-7.594299316E-2,-2.458190918E-1,6.866455078E-4
1.400604248E0,-7.273864746E-2,-2.426147461E-1,-2.517700195E-3
1.403106689E0,-6.848144531E-2,-2.351531982E-1,-7.843017578E-3
1.405578613E0,-6.422424316E-2,-2.287750244E-1,-8.895874023E-3
1.408050537E0,-5.783081055E-2,-2.234344482E-1,-1.103210449E-2
1.410552978E0,-5.569458008E-2,-2.170562744E-1,-1.635742188E-2
1.413024902E0,-5.036926270E-2,-2.117309570E-1,-2.061462402E-2
1.415496826E0,-4.611206055E-2,-2.032012939E-1,-2.914428711E-2
1.417999267E0,-4.292297363E-2,-1.946716309E-1,-3.553771973E-2
1.420471191E0,-4.399108887E-2,-1.861572266E-1,-4.193115234E-2
1.422943115E0,-3.971862793E-2,-1.786956787E-1,-4.832458496E-2
1.425445556E0,-3.971862793E-2,-1.701812744E-1,-5.470275879E-2
1.427917480E0,-3.759765625E-2,-1.605834961E-1,-5.897521973E-2
1.430419922E0,-3.865051270E-2,-1.520690918E-1,-6.536865234E-2
1.432891846E0,-4.078674316E-2,-1.435394287E-1,-7.281494141E-2
1.435363769E0,-3.865051270E-2,-1.339569092E-1,-7.920837402E-2
1.437866211E0,-4.078674316E-2,-1.254425049E-1,-8.453369141E-2
1.440338135E0,-3.759765625E-2,-1.190490723E-1,-8.985900879E-2
1.442810058E0,-3.865051270E-2,-1.083984375E-1,-9.306335449E-2
1.445312500E0,-3.971862793E-2,-9.880065918E-2,-9.625244141E-2
1.447784424E0,-3.759765625E-2,-9.240722656E-2,-9.732055664E-2
1.450286865E0,-3.546142578E-2,-7.856750488E-2,-1.015777588E-1
1.452758789E0,-3.865051270E-2,-7.643127441E-2,-1.058349609E-1
1.455230713E0,-3.759765625E-2,-6.791687012E-2,-1.047821045E-1
1.457733154E0,-3.439331055E-2,-6.152343750E-2,-1.047821045E-1
1.460205078E0,-3.546142578E-2,-5.299377441E-2,-1.069030762E-1
1.462677002E0,-3.332519531E-2,-5.299377441E-2,-1.058349609E-1
1.465179443E0,-3.013610840E-2,-4.660034180E-2,-1.047821045E-1
1.467651367E0,-3.227233887E-2,-3.701782227E-2,-1.037139893E-1
1.470153808E0,-3.013610840E-2,-3.062438965E-2,-9.625244141E-2
1.472625732E0,-2.906799316E-2,-2.955627441E-2,-9.518432617E-2
1.475097656E0,-2.481079102E-2,-2.955627441E-2,-8.985900879E-2
1.477600098E0,-2.374267578E-2,-2.743530273E-2,-8.879089355E-2
1.480072021E0,-2.481079102E-2,-2.955627441E-2,-8.666992188E-2
1.482543945E0,-2.374267578E-2,-3.489685059E-2,-8.346557617E-2
1.485046387E0,-2.374267578E-2,-4.022216797E-2,-8.027648926E-2
1.487518310E0,-2.374267578E-2,-4.873657227E-2,-7.388305664E-2
1.490020752E0,-1.948547363E-2,-5.406188965E-2,-7.069396973E-2
1.492492676E0,-1.948547363E-2,-6.045532227E-2,-6.855773926E-2
1.494964599E0,-1.841735840E-2,-7.003784180E-2,-6.216430664E-2
1.497467041E0,-1.841735840E-2,-7.856750488E-2,-5.577087402E-2
1.499938965E0,-1.522827148E-2,-9.028625488E-2,-4.937744141E-2
1.502410889E0,-1.309204102E-2,-1.020050049E-1,-4.193115234E-2
1.504913330E0,-1.202392578E-2,-1.094512939E-1,-3.872680664E-2
1.507385254E0,-5.630493164E-3,-1.211700439E-1,-2.914428711E-2
1.509887695E0,-3.509521484E-3,-1.307678223E-1,-1.849365234E-2
1.512359619E0,-4.562377930E-3,-1.435394287E-1,-1.210021973E-2
1.514831543E0,-3.051757812E-4,-1.563262939E-1,-4.638671875E-3
1.517333984E0,1.815795898E-3,-1.691131592E-1,2.822875977E-3
1.519805908E0,7.629394531E-4,-1.819000244E-1,1.026916504E-2
1.522277832E0,1.815795898E-3,-1.957397461E-1,1.879882812E-2
1.524780273E0,3.952026367E-3,-2.106628418E-1,2.838134766E-2
1.527252197E0,7.156372070E-3,-2.245025635E-1,3.691101074E-2
1.529754639E0,1.141357422E-2,-2.372894287E-1,4.328918457E-2
1.532226562E0,8.209228516E-3,-2.521972656E-1,5.288696289E-2
1.534698486E0,1.141357422E-2,-2.649841309E-1,6.246948242E-2
1.537200928E0,1.353454590E-2,-2.788391113E-1,6.993103027E-2
1.539672851E0,1.034545898E-2,-3.001403809E-1,7.418823242E-2
1.542175293E0,1.567077637E-2,-3.107910156E-1,7.844543457E-2
1.544647217E0,1.353454590E-2,-3.182525635E-1,8.590698242E-2
1.547119140E0,1.885986328E-2,-3.342285156E-1,9.016418457E-2
1.549621582E0,2.525329590E-2,-3.544616699E-1,9.016418457E-2
1.552093506E0,2.632141113E-2,-3.704528809E-1,9.869384766E-2
1.554565430E0,2.420043945E-2,-3.832244873E-1,9.976196289E-2
1.557067871E0,2.525329590E-2,-3.917541504E-1,1.029510498E-1
1.559539795E0,2.738952637E-2,-4.045410156E-1,1.061401367E-1
1.562011719E0,2.099609375E-2,-4.013366699E-1,1.136016846E-1
1.564514160E0,2.099609375E-2,-3.704528809E-1,1.274566650E-1
1.566986084E0,2.845764160E-2,-3.257141113E-1,1.338500977E-1
1.569488525E0,3.804016113E-2,-3.001403809E-1,1.423645020E-1
1.571960449E0,4.124450684E-2,-2.958831787E-1,1.508941650E-1
1.574432373E0,4.550170898E-2,-2.894897461E-1,1.604766846E-1
1.576934814E0,5.615234375E-2,-2.649841309E-1,1.647338867E-1
1.579406738E0,5.722045898E-2,-2.564697266E-1,1.636657715E-1
1.581909180E0,5.828857422E-2,-2.649841309E-1,1.636657715E-1
1.584381103E0,6.254577637E-2,-2.735137939E-1,1.636657715E-1
1.586853027E0,6.147766113E-2,-2.639160156E-1,1.615447998E-1
1.589355469E0,6.147766113E-2,-2.607269287E-1,1.594085693E-1
1.591827392E0,6.040954590E-2,-2.649841309E-1,1.604766846E-1
1.594299316E0,6.147766113E-2,-2.671203613E-1,1.604766846E-1
1.596801758E0,6.040954590E-2,-2.671203613E-1,1.583404541E-1
1.599273681E0,5.828857422E-2,-2.564697266E-1,1.594085693E-1
1.601776123E0,5.722045898E-2,-2.468719482E-1,1.572723389E-1
1.604248047E0,5.828857422E-2,-2.468719482E-1,1.562194824E-1
1.606719971E0,5.401611328E-2,-2.468719482E-1,1.625976562E-1
1.609222412E0,5.082702637E-2,-2.308959961E-1,1.604766846E-1
1.611694336E0,5.294799805E-2,-2.170562744E-1,1.562194824E-1
1.614166260E0,4.975891113E-2,-2.234344482E-1,1.530151367E-1
1.616668701E0,4.443359375E-2,-2.245025635E-1,1.519470215E-1
1.619140625E0,5.294799805E-2,-2.127838135E-1,1.498260498E-1
1.621643066E0,5.508422852E-2,-1.989440918E-1,1.466217041E-1
1.624114990E0,5.401611328E-2,-2.181091309E-1,1.434326172E-1
1.626586914E0,5.508422852E-2,-2.287750244E-1,1.423645020E-1
1.629089355E0,6.361389160E-2,-2.138519287E-1,1.423645020E-1
1.631561279E0,6.573486328E-2,-2.053375244E-1,1.381072998E-1
1.634033203E0,6.999206543E-2,-2.170562744E-1,1.349029541E-1
1.636535644E0,6.680297852E-2,-2.415466309E-1,1.381072998E-1
1.639007568E0,6.254577637E-2,-2.394256592E-1,1.359710693E-1
1.641510010E0,6.999206543E-2,-2.149200439E-1,1.306457520E-1
1.643981933E0,6.787109375E-2,-2.149200439E-1,1.317138672E-1
1.646453857E0,6.147766113E-2,-2.404785156E-1,1.349029541E-1
1.648956299E0,5.508422852E-2,-2.479400635E-1,1.370391846E-1
1.651428223E0,5.722045898E-2,-2.181091309E-1,1.370391846E-1
1.653900146E0,5.615234375E-2,-2.159881592E-1,1.370391846E-1
1.656402588E0,5.401611328E-2,-2.394256592E-1,1.402282715E-1
1.658874512E0,4.975891113E-2,-2.447509766E-1,1.508941650E-1
1.661376953E0,5.189514160E-2,-2.277069092E-1,1.572723389E-1
1.663848877E0,5.082702637E-2,-2.191772461E-1,1.615447998E-1
1.666320801E0,5.294799805E-2,-2.330322266E-1,1.658020020E-1
1.668823242E0,5.615234375E-2,-2.426147461E-1,1.732635498E-1
1.671295166E0,5.189514160E-2,-2.330322266E-1,1.817779541E-1
1.673767090E0,5.508422852E-2,-2.245025635E-1,1.860351562E-1
1.676269531E0,5.722045898E-2,-2.362213135E-1,1.903076172E-1
1.678741455E0,5.722045898E-2,-2.458190918E-1,1.998901367E-1
1.681243896E0,5.508422852E-2,-2.415466309E-1,2.084045410E-1
1.683715820E0,5.934143066E-2,-2.330322266E-1,2.137451172E-1
1.686187744E0,5.934143066E-2,-2.404785156E-1,2.254486084E-1
1.688690185E0,5.934143066E-2,-2.458190918E-1,2.382354736E-1
1.691162109E0,6.361389160E-2,-2.426147461E-1,2.446289062E-1
1.693634033E0,6.254577637E-2,-2.351531982E-1,2.552795410E-1
1.696136474E0,6.254577637E-2,-2.362213135E-1,2.659301758E-1
1.698608398E0,5.934143066E-2,-2.404785156E-1,2.765808105E-1
1.701110840E0,6.254577637E-2,-2.383575439E-1,2.851104736E-1
1.703582764E0,6.893920898E-2,-2.341003418E-1,2.925720215E-1
1.706054687E0,6.893920898E-2,-2.362213135E-1,3.032226562E-1
1.708557129E0,6.787109375E-2,-2.415466309E-1,3.117370605E-1
1.711029053E0,7.426452637E-2,-2.404785156E-1,3.191986084E-1
1.713500976E0,7.852172852E-2,-2.372894287E-1,3.277282715E-1
1.716003418E0,8.171081543E-2,-2.383575439E-1,3.330535889E-1
1.718475342E0,8.065795898E-2,-2.362213135E-1,3.426361084E-1
1.720977783E0,8.065795898E-2,-2.404785156E-1,3.522186279E-1
1.723449707E0,7.533264160E-2,-2.426147461E-1,3.564758301E-1
1.725921631E0,7.319641113E-2,-2.458190918E-1,3.628692627E-1
1.728424072E0,7.533264160E-2,-2.426147461E-1,3.681945801E-1
1.730895996E0,7.745361328E-2,-2.468719482E-1,3.735198975E-1
1.733367920E0,7.533264160E-2,-2.532653809E-1,3.788604736E-1
1.735870361E0,7.638549805E-2,-2.554016113E-1,3.809814453E-1
1.738342285E0,7.745361328E-2,-2.649841309E-1,3.831176758E-1
1.740844726E0,7.426452637E-2,-2.799072266E-1,3.852386475E-1
1.743316650E0,7.745361328E-2,-3.012084961E-1,3.884429932E-1
1.745788574E0,7.745361328E-2,-3.257141113E-1,3.863067627E-1
1.748291015E0,7.426452637E-2,-3.565979004E-1,3.895111084E-1
1.750762939E0,7.319641113E-2,-3.938903809E-1,3.916320801E-1
1.753265381E0,6.893920898E-2,-4.226531982E-1,3.905639648E-1
1.755737305E0,6.254577637E-2,-4.471435547E-1,3.905639648E-1
1.758209228E0,5.615234375E-2,-4.673919678E-1,3.916320801E-1
1.760711670E0,4.975891113E-2,-4.833679199E-1,3.916320801E-1
1.763183594E0,4.656982422E-2,-4.865570068E-1,3.927001953E-1
1.765655517E0,4.336547852E-2,-4.854888916E-1,3.980255127E-1
1.768157959E0,4.336547852E-2,-4.897613525E-1,4.076232910E-1
1.770629883E0,4.656982422E-2,-4.886932373E-1,4.172058105E-1
1.773101806E0,4.762268066E-2,-4.716491699E-1,4.267883301E-1
1.775604248E0,5.189514160E-2,-4.556732178E-1,4.395751953E-1
1.778076172E0,5.615234375E-2,-4.418182373E-1,4.491577148E-1
1.780578613E0,5.828857422E-2,-4.237060547E-1,4.608764648E-1
1.783050537E0,6.466674805E-2,-4.087982178E-1,4.757995605E-1
1.785522461E0,6.893920898E-2,-3.885498047E-1,4.907073975E-1
1.788024902E0,7.745361328E-2,-3.629913330E-1,5.034942627E-1
1.790496826E0,8.598327637E-2,-3.374176025E-1,5.141448975E-1
1.792999267E0,9.449768066E-2,-3.107910156E-1,5.279846191E-1
1.795471191E0,1.019592285E-1,-2.713775635E-1,5.439758301E-1
1.797943115E0,1.126098633E-1,-2.234344482E-1,5.620727539E-1
1.800445556E0,1.211395264E-1,-1.744384766E-1,5.780639648E-1
1.802917480E0,1.307220459E-1,-1.211700439E-1,5.940399170E-1
1.805389404E0,1.413726807E-1,-5.831909180E-2,6.057586670E-1
1.807891846E0,1.509552002E-1,2.593994141E-4,6.195983887E-1
1.810363769E0,1.605529785E-1,5.778503418E-2,6.323852539E-1
1.812835693E0,1.669311523E-1,1.110534668E-1,6.441040039E-1
1.815338135E0,1.754608154E-1,1.600494385E-1,6.472930908E-1
1.817810058E0,1.829223633E-1,2.047882080E-1,6.547546387E-1
1.820312500E0,1.893157959E-1,2.452697754E-1,6.568908691E-1
1.822784424E0,1.967620850E-1,2.761688232E-1,6.590118408E-1
