"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.581781325E1,-1.355331421E0,-3.374176025E-1,2.347457886E0
3.582028518E1,-1.345733643E0,-3.448791504E-1,2.367706299E0
3.582275710E1,-1.342544556E0,-3.512725830E-1,2.389007568E0
3.582525954E1,-1.337219238E0,-3.502044678E-1,2.414581299E0
3.582773146E1,-1.329757690E0,-3.523406982E-1,2.435882568E0
3.583023390E1,-1.323364258E0,-3.640594482E-1,2.458251953E0
3.583270583E1,-1.313781738E0,-3.768463135E-1,2.483810425E0
3.583517775E1,-1.310577393E0,-3.821716309E-1,2.509384155E0
3.583768019E1,-1.304199219E0,-3.906860352E-1,2.532821655E0
3.584015212E1,-1.293533325E0,-3.960113525E-1,2.547729492E0
3.584262404E1,-1.286087036E0,-3.992156982E-1,2.570098877E0
3.584512648E1,-1.276489258E0,-4.066619873E-1,2.589279175E0
3.584759841E1,-1.265838623E0,-4.119873047E-1,2.611648560E0
3.585010085E1,-1.256256104E0,-4.141235352E-1,2.629760742E0
3.585257277E1,-1.243469238E0,-4.151916504E-1,2.644668579E0
3.585504470E1,-1.230682373E0,-4.194488525E-1,2.665969849E0
3.585754714E1,-1.216842651E0,-4.237060547E-1,2.680892944E0
3.586001906E1,-1.200866699E0,-4.279785156E-1,2.702194214E0
3.586249098E1,-1.187011719E0,-4.343566895E-1,2.720306396E0
3.586499343E1,-1.174224854E0,-4.460754395E-1,2.739486694E0
3.586746535E1,-1.164642334E0,-4.556732178E-1,2.760787964E0
3.586996779E1,-1.151855469E0,-4.727172852E-1,2.785293579E0
3.587243972E1,-1.143341064E0,-4.897613525E-1,2.807662964E0
3.587491164E1,-1.132690430E0,-5.121307373E-1,2.828964233E0
3.587741408E1,-1.124160767E0,-5.334320068E-1,2.851333618E0
3.587988600E1,-1.116699219E0,-5.547332764E-1,2.874771118E0
3.588235793E1,-1.109252930E0,-5.803070068E-1,2.901397705E0
3.588486037E1,-1.099655151E0,-6.016082764E-1,2.923767090E0
3.588733229E1,-1.093276978E0,-6.207885742E-1,2.948272705E0
3.588983474E1,-1.085815430E0,-6.378326416E-1,2.974899292E0
3.589230666E1,-1.077285767E0,-6.548767090E-1,3.004730225E0
3.589477858E1,-1.069839478E0,-6.676635742E-1,3.029235840E0
3.589728102E1,-1.062377930E0,-6.783142090E-1,3.051605225E0
3.589975295E1,-1.054916382E0,-6.921539307E-1,3.078231812E0
3.590222487E1,-1.047470093E0,-6.985473633E-1,3.100601196E0
3.590472731E1,-1.036804199E0,-7.006835938E-1,3.124038696E0
3.590719924E1,-1.031478882E0,-7.038726807E-1,3.150665283E0
3.590970168E1,-1.026153564E0,-7.060089111E-1,3.180496216E0
3.591217360E1,-1.012313843E0,-7.038726807E-1,3.206069946E0
3.591464553E1,-1.001663208E0,-7.070770264E-1,3.229507446E0
3.591714797E1,-9.931335449E-1,-7.081298828E-1,3.256134033E0
3.591961989E1,-9.856719971E-1,-7.134704590E-1,3.282760620E0
3.592209182E1,-9.718322754E-1,-7.177276611E-1,3.309402466E0
3.592459426E1,-9.611816406E-1,-7.251739502E-1,3.334960938E0
3.592706618E1,-9.515838623E-1,-7.400970459E-1,3.363723755E0
3.592956862E1,-9.398651123E-1,-7.528839111E-1,3.392486572E0
3.593204055E1,-9.334869385E-1,-7.677917480E-1,3.425506592E0
3.593451247E1,-9.292144775E-1,-7.795104980E-1,3.457473755E0
3.593701491E1,-9.228210449E-1,-7.944183350E-1,3.485168457E0
3.593948684E1,-9.164428711E-1,-8.040161133E-1,3.514999390E0
3.594195876E1,-9.089813232E-1,-8.157348633E-1,3.544815063E0
3.594446120E1,-9.004516602E-1,-8.135986328E-1,3.572509766E0
3.594693312E1,-8.919372559E-1,-8.061370850E-1,3.602340698E0
3.594943556E1,-8.834075928E-1,-7.933502197E-1,3.624710083E0
3.595190749E1,-8.738250732E-1,-7.763061523E-1,3.644958496E0
3.595437941E1,-8.642425537E-1,-7.539367676E-1,3.671585083E0
3.595688185E1,-8.557128906E-1,-7.273101807E-1,3.693954468E0
3.595935378E1,-8.471984863E-1,-6.974792480E-1,3.717391968E0
3.596182570E1,-8.408050537E-1,-6.719207764E-1,3.739761353E0
3.596432814E1,-8.322753906E-1,-6.410217285E-1,3.764266968E0
3.596683059E1,-8.237609863E-1,-6.069335938E-1,3.782379150E0
3.596930251E1,-8.173675537E-1,-5.803070068E-1,3.804748535E0
3.597177443E1,-8.099060059E-1,-5.526123047E-1,3.823913574E0
3.597427687E1,-8.003234863E-1,-5.270385742E-1,3.846282959E0
3.597674880E1,-7.949981689E-1,-5.089263916E-1,3.865463257E0
3.597922072E1,-7.896728516E-1,-4.918823242E-1,3.885711670E0
3.598169264E1,-7.843475342E-1,-4.865570068E-1,3.911270142E0
3.598419509E1,-7.811431885E-1,-4.844360352E-1,3.934707642E0
3.598666701E1,-7.736968994E-1,-4.908294678E-1,3.957077026E0
3.598916945E1,-7.704925537E-1,-5.036010742E-1,3.982650757E0
3.599164138E1,-7.662353516E-1,-5.206451416E-1,4.011398315E0
3.599411330E1,-7.619781494E-1,-5.440826416E-1,4.030578613E0
3.599661574E1,-7.566528320E-1,-5.717773438E-1,4.056152344E0
3.599908767E1,-7.587738037E-1,-5.994720459E-1,4.084915161E0
3.600155959E1,-7.545166016E-1,-6.325073242E-1,4.112609863E0
3.600406203E1,-7.534484863E-1,-6.676635742E-1,4.137100220E0
3.600653395E1,-7.491912842E-1,-6.996154785E-1,4.162673950E0
3.600903640E1,-7.470550537E-1,-7.273101807E-1,4.187179565E0
3.601150832E1,-7.396087646E-1,-7.507476807E-1,4.210617065E0
3.601398024E1,-7.342681885E-1,-7.773742676E-1,4.235107422E0
3.601648268E1,-7.257537842E-1,-8.008117676E-1,4.261749268E0
3.601895461E1,-7.182922363E-1,-8.210601807E-1,4.286239624E0
3.602142653E1,-7.097778320E-1,-8.412933350E-1,4.318206787E0
3.602392897E1,-7.001800537E-1,-8.615417480E-1,4.346969604E0
3.602640090E1,-6.980590820E-1,-8.828430176E-1,4.379989624E0
3.602890334E1,-6.938018799E-1,-9.073486328E-1,4.411941528E0
3.603137526E1,-6.852722168E-1,-9.318389893E-1,4.447097778E0
3.603384719E1,-6.810150146E-1,-9.520874023E-1,4.480117798E0
3.603634963E1,-6.767578125E-1,-9.776458740E-1,4.518478394E0
3.603882155E1,-6.682281494E-1,-9.957580566E-1,4.552566528E0
3.604129348E1,-6.607666016E-1,-1.014938354E0,4.585586548E0
3.604379592E1,-6.554412842E-1,-1.037307739E0,4.613281250E0
3.604626784E1,-6.458587646E-1,-1.055419922E0,4.643112183E0
3.604877028E1,-6.330718994E-1,-1.076721191E0,4.676132202E0
3.605124221E1,-6.234893799E-1,-1.089508057E0,4.704895020E0
3.605371413E1,-6.139068604E-1,-1.102279663E0,4.733657837E0
3.605621657E1,-6.032409668E-1,-1.107604980E0,4.761352539E0
3.605868850E1,-5.947265625E-1,-1.115066528E0,4.787979126E0
3.606116042E1,-5.798187256E-1,-1.119323730E0,4.811416626E0
3.606366286E1,-5.670318604E-1,-1.107604980E0,4.819946289E0
3.606613478E1,-5.553131104E-1,-1.065002441E0,4.820999146E0
3.606863723E1,-5.393371582E-1,-1.017059326E0,4.849761963E0
3.607110915E1,-5.254821777E-1,-1.008544922E0,4.894515991E0
3.607358107E1,-5.169677734E-1,-1.022384644E0,4.932861328E0
3.607608352E1,-5.073699951E-1,-1.039428711E0,4.952026367E0
3.607855544E1,-4.977874756E-1,-1.046890259E0,4.965881348E0
3.608102736E1,-4.882049561E-1,-1.040496826E0,4.977600098E0
3.608352980E1,-4.775390625E-1,-1.021331787E0,4.990386963E0
3.608600173E1,-4.668884277E-1,-9.968261719E-1,5.004226685E0
3.608850417E1,-4.551696777E-1,-9.765777588E-1,5.015945435E0
3.609097609E1,-4.455871582E-1,-9.563446045E-1,5.026596069E0
3.609344802E1,-4.423980713E-1,-9.360961914E-1,5.032989502E0
3.609595046E1,-4.328002930E-1,-9.169311523E-1,5.040451050E0
3.609842238E1,-4.274749756E-1,-8.913574219E-1,5.047912598E0
3.610089431E1,-4.221496582E-1,-8.711242676E-1,5.054306030E0
3.610339675E1,-4.125671387E-1,-8.530120850E-1,5.059631348E0
3.610586867E1,-4.029846191E-1,-8.327789307E-1,5.069213867E0
3.610837111E1,-3.976440430E-1,-8.125305176E-1,5.070281982E0
3.611084304E1,-3.923187256E-1,-7.997436523E-1,5.071350098E0
3.611331496E1,-3.848724365E-1,-7.752532959E-1,5.062820435E0
3.611581740E1,-3.816680908E-1,-7.411651611E-1,5.061752319E0
3.611828932E1,-3.731536865E-1,-7.241210938E-1,5.079864502E0
3.612076125E1,-3.667602539E-1,-7.400970459E-1,5.097976685E0
3.612326369E1,-3.625030518E-1,-7.646026611E-1,5.119277954E0
3.612573561E1,-3.614349365E-1,-7.965545654E-1,5.137390137E0
3.612823806E1,-3.561096191E-1,-8.317108154E-1,5.156570435E0
3.613070998E1,-3.507843018E-1,-8.775177002E-1,5.174667358E0
3.613318190E1,-3.433227539E-1,-9.211883545E-1,5.195983887E0
3.613568434E1,-3.337402344E-1,-9.744567871E-1,5.223678589E0
3.613815627E1,-3.273468018E-1,-1.034103394E0,5.251373291E0
3.614065871E1,-3.188171387E-1,-1.105484009E0,5.281204224E0
3.614313063E1,-3.113708496E-1,-1.177917480E0,5.313156128E0
3.614560256E1,-2.985839844E-1,-1.247161865E0,5.346176147E0
3.614810500E1,-2.879333496E-1,-1.317474365E0,5.377075195E0
3.615057692E1,-2.772827148E-1,-1.387771606E0,5.411163330E0
3.615304885E1,-2.612915039E-1,-1.435714722E0,5.426071167E0
3.615555129E1,-2.495727539E-1,-1.461273193E0,5.452713013E0
3.615802321E1,-2.293395996E-1,-1.508148193E0,5.495315552E0
3.616049514E1,-2.112274170E-1,-1.579528809E0,5.540054321E0
3.616299758E1,-1.920623779E-1,-1.644500732E0,5.578414917E0
3.616546950E1,-1.664886475E-1,-1.704162598E0,5.606109619E0
3.616797194E1,-1.419830322E-1,-1.749969482E0,5.633804321E0
3.617044387E1,-1.132202148E-1,-1.777664185E0,5.664703369E0
3.617291579E1,-8.872985840E-2,-1.804290771E0,5.691329956E0
3.617541823E1,-6.315612793E-2,-1.830932617E0,5.717956543E0
3.617789016E1,-3.120422363E-2,-1.856491089E0,5.741394043E0
3.618039260E1,-4.562377930E-3,-1.874603271E0,5.764831543E0
3.618286452E1,2.738952637E-2,-1.889511108E0,5.788269043E0
3.618533644E1,5.615234375E-2,-1.900161743E0,5.806381226E0
3.618783889E1,8.810424805E-2,-1.906555176E0,5.824478149E0
3.619031081E1,1.179351807E-1,-1.908691406E0,5.840469360E0
3.619278273E1,1.477661133E-1,-1.903366089E0,5.854309082E0
3.619528518E1,1.818542480E-1,-1.899108887E0,5.867095947E0
3.619775710E1,2.138061523E-1,-1.882064819E0,5.869232178E0
3.620025954E1,2.478942871E-1,-1.846908569E0,5.876678467E0
3.620273146E1,2.777252197E-1,-1.829864502E0,5.896926880E0
3.620520339E1,3.054199219E-1,-1.833053589E0,5.917160034E0
3.620770583E1,3.309936523E-1,-1.847976685E0,5.934204102E0
3.621017775E1,3.586883545E-1,-1.855422974E0,5.946990967E0
3.621268019E1,3.874511719E-1,-1.858627319E0,5.961898804E0
3.621515212E1,4.162139893E-1,-1.865020752E0,5.977890015E0
3.621762404E1,4.428405762E-1,-1.874603271E0,5.997055054E0
3.622012648E1,4.716033936E-1,-1.898040771E0,6.014099121E0
3.622259841E1,5.056915283E-1,-1.923599243E0,6.030075073E0
3.622507033E1,5.333862305E-1,-1.957687378E0,6.048187256E0
3.622757277E1,5.589599609E-1,-1.997100830E0,6.064163208E0
3.623004470E1,5.887756348E-1,-2.039718628E0,6.078018188E0
3.623254714E1,6.175384521E-1,-2.085525513E0,6.095062256E0
3.623501906E1,6.441802979E-1,-2.137725830E0,6.107849121E0
3.623749098E1,6.697387695E-1,-2.189926147E0,6.123825073E0
3.623996291E1,6.985015869E-1,-2.238922119E0,6.138732910E0
3.624246535E1,7.294006348E-1,-2.283660889E0,6.144058228E0
3.624493727E1,7.560272217E-1,-2.326278687E0,6.154724121E0
3.624743972E1,7.879943848E-1,-2.362487793E0,6.162170410E0
3.624991164E1,8.231353760E-1,-2.389129639E0,6.167495728E0
3.625238356E1,8.540344238E-1,-2.420013428E0,6.173889160E0
3.625488600E1,8.902587891E-1,-2.451980591E0,6.176025391E0
3.625735793E1,9.232788086E-1,-2.476470947E0,6.181350708E0
3.625986037E1,9.605560303E-1,-2.500976562E0,6.185607910E0
3.626233229E1,9.935913086E-1,-2.520156860E0,6.188812256E0
3.626480422E1,1.029800415E0,-2.531875610E0,6.197326660E0
3.626730666E1,1.062820435E0,-2.540390015E0,6.206909180E0
3.626977858E1,1.093719482E0,-2.545715332E0,6.215438843E0
3.627225051E1,1.126739502E0,-2.536132812E0,6.221832275E0
3.627475295E1,1.161895752E0,-2.520156860E0,6.232482910E0
3.627722487E1,1.197052002E0,-2.498840332E0,6.239944458E0
3.627969680E1,1.235397339E0,-2.469024658E0,6.237808228E0
3.628219924E1,1.270553589E0,-2.416824341E0,6.230346680E0
3.628467116E1,1.306777954E0,-2.353973389E0,6.242065430E0
3.628717360E1,1.341918945E0,-2.318817139E0,6.249526978E0
3.628964553E1,1.379211426E0,-2.292190552E0,6.248458862E0
3.629211745E1,1.410095215E0,-2.259155273E0,6.249526978E0
3.629461989E1,1.442062378E0,-2.220809937E0,6.249526978E0
3.629709182E1,1.472946167E0,-2.180328369E0,6.247390747E0
3.629959426E1,1.498519897E0,-2.141983032E0,6.249526978E0
3.630206618E1,1.527282715E0,-2.105758667E0,6.249526978E0
3.630453810E1,1.551788330E0,-2.068481445E0,6.246337891E0
3.630704055E1,1.579483032E0,-2.032257080E0,6.246337891E0
3.630951247E1,1.607177734E0,-2.000305176E0,6.247390747E0
3.631198439E1,1.630615234E0,-1.971542358E0,6.244201660E0
3.631448684E1,1.652984619E0,-1.947036743E0,6.238876343E0
3.631695876E1,1.674285889E0,-1.926803589E0,6.233551025E0
3.631943068E1,1.695587158E0,-1.908691406E0,6.232482910E0
3.632193312E1,1.717956543E0,-1.895904541E0,6.231414795E0
3.632440505E1,1.732879639E0,-1.896972656E0,6.233551025E0
3.632690749E1,1.749923706E0,-1.911880493E0,6.232482910E0
3.632937941E1,1.764831543E0,-1.932128906E0,6.235671997E0
3.633185134E1,1.777618408E0,-1.960891724E0,6.249526978E0
3.633435378E1,1.792526245E0,-1.998168945E0,6.260177612E0
3.633682570E1,1.807449341E0,-2.042907715E0,6.268707275E0
3.633932814E1,1.819168091E0,-2.092987061E0,6.282546997E0
3.634180007E1,1.835144043E0,-2.139846802E0,6.302795410E0
3.634427199E1,1.851119995E0,-2.188858032E0,6.321960449E0
3.634677443E1,1.863906860E0,-2.244247437E0,6.342208862E0
3.634924636E1,1.884140015E0,-2.303909302E0,6.361373901E0
3.635171828E1,1.902252197E0,-2.363555908E0,6.379486084E0
3.635422072E1,1.926757812E0,-2.417892456E0,6.396530151E0
3.635669264E1,1.955520630E0,-2.476470947E0,6.417831421E0
3.635919509E1,1.981079102E0,-2.535064697E0,6.437011719E0
3.636166701E1,2.007720947E0,-2.600051880E0,6.455123901E0
3.636413893E1,2.038604736E0,-2.661834717E0,6.470031738E0
3.636664138E1,2.073760986E0,-2.720428467E0,6.482818604E0
3.636911330E1,2.106781006E0,-2.789657593E0,6.495605469E0
3.637158522E1,2.141937256E0,-2.859970093E0,6.505187988E0
3.637408767E1,2.179229736E0,-2.932403564E0,6.516906738E0
3.637655959E1,2.218643188E0,-3.004852295E0,6.523300171E0
3.637906203E1,2.256988525E0,-3.077285767E0,6.530761719E0
3.638153395E1,2.298538208E0,-3.144393921E0,6.540344238E0
3.638400588E1,2.344345093E0,-3.207244873E0,6.546737671E0
3.638650832E1,2.383758545E0,-3.265838623E0,6.550994873E0
3.638898024E1,2.432754517E0,-3.318038940E0,6.556320190E0
3.639145217E1,2.479629517E0,-3.364898682E0,6.556320190E0
3.639395461E1,2.521179199E0,-3.405380249E0,6.557388306E0
3.639642653E1,2.570175171E0,-3.439468384E0,6.555252075E0
3.639892897E1,2.613845825E0,-3.463973999E0,6.556320190E0
3.640140090E1,2.656463623E0,-3.493804932E0,6.554199219E0
3.640387282E1,2.700134277E0,-3.515106201E0,6.552062988E0
3.640637526E1,2.741683960E0,-3.530029297E0,6.549926758E0
3.640884719E1,2.784286499E0,-3.551330566E0,6.543533325E0
3.641131911E1,2.827972412E0,-3.566238403E0,6.537139893E0
3.641382155E1,2.867385864E0,-3.571563721E0,6.530761719E0
3.641629348E1,2.914260864E0,-3.584350586E0,6.519042969E0
3.641879592E1,2.954742432E0,-3.597137451E0,6.504119873E0
3.642126784E1,3.000549316E0,-3.608856201E0,6.488143921E0
3.642373976E1,3.049545288E0,-3.622695923E0,6.468963623E0
3.642624221E1,3.087890625E0,-3.632293701E0,6.445541382E0
3.642871413E1,3.125183105E0,-3.639739990E0,6.422103882E0
3.643118605E1,3.161392212E0,-3.653594971E0,6.405059814E0
3.643368850E1,3.194427490E0,-3.671707153E0,6.383743286E0
3.643616042E1,3.226379395E0,-3.695144653E0,6.363510132E0
3.643866286E1,3.253005981E0,-3.708984375E0,6.348602295E0
3.644113478E1,3.282836914E0,-3.721771240E0,6.334747314E0
3.644360671E1,3.306274414E0,-3.733489990E0,6.321960449E0
3.644610915E1,3.335037231E0,-3.744140625E0,6.309173584E0
3.644858107E1,3.366989136E0,-3.743072510E0,6.298522949E0
3.645105300E1,3.396820068E0,-3.748397827E0,6.290008545E0
3.645355544E1,3.427719116E0,-3.752655029E0,6.285751343E0
3.645602736E1,3.461807251E0,-3.747329712E0,6.274032593E0
3.645852980E1,3.498016357E0,-3.743072510E0,6.262313843E0
3.646100173E1,3.529983521E0,-3.747329712E0,6.250595093E0
3.646347365E1,3.564071655E0,-3.749465942E0,6.233551025E0
3.646597609E1,3.600280762E0,-3.746276855E0,6.209045410E0
3.646844802E1,3.634368896E0,-3.746276855E0,6.183486938E0
3.647091994E1,3.666336060E0,-3.748397827E0,6.154724121E0
3.647342238E1,3.694030762E0,-3.749465942E0,6.123825073E0
3.647589431E1,3.721725464E0,-3.740951538E0,6.086547852E0
3.647839675E1,3.744094849E0,-3.721771240E0,6.048187256E0
3.648086867E1,3.769668579E0,-3.703659058E0,6.011978149E0
3.648334060E1,3.792037964E0,-3.685546875E0,5.973617554E0
3.648584304E1,3.817596436E0,-3.661056519E0,5.932083130E0
3.648831496E1,3.842102051E0,-3.634414673E0,5.888397217E0
3.649078688E1,3.864471436E0,-3.607788086E0,5.847915649E0
3.649328932E1,3.884704590E0,-3.580093384E0,5.802108765E0
3.649576125E1,3.906021118E0,-3.550262451E0,5.759506226E0
3.649826369E1,3.925186157E0,-3.514038086E0,5.713699341E0
3.650073561E1,3.939041138E0,-3.484222412E0,5.670028687E0
3.650320754E1,3.951828003E0,-3.454391479E0,5.630599976E0
3.650570998E1,3.960342407E0,-3.427749634E0,5.595458984E0
3.650818190E1,3.973129272E0,-3.396865845E0,5.561370850E0
3.651065383E1,3.981643677E0,-3.363845825E0,5.532608032E0
3.651315627E1,3.991241455E0,-3.335083008E0,5.504913330E0
3.651562819E1,4.000823975E0,-3.313766479E0,5.480407715E0
3.651813063E1,4.014678955E0,-3.290344238E0,5.456970215E0
3.652060256E1,4.025329590E0,-3.266906738E0,5.435668945E0
3.652307448E1,4.034912109E0,-3.257308960E0,5.412231445E0
3.652557692E1,4.044494629E0,-3.265838623E0,5.395187378E0
3.652804885E1,4.057281494E0,-3.273300171E0,5.371749878E0
3.653052077E1,4.064743042E0,-3.287139893E0,5.347244263E0
3.653302321E1,4.072204590E0,-3.306320190E0,5.327011108E0
3.653549514E1,4.084976196E0,-3.345733643E0,5.307830811E0
3.653799758E1,4.097763062E0,-3.405380249E0,5.281204224E0
3.654046950E1,4.107345581E0,-3.474624634E0,5.252441406E0
3.654294142E1,4.116943359E0,-3.547073364E0,5.224746704E0
3.654544387E1,4.121200562E0,-3.617370605E0,5.189590454E0
3.654791579E1,4.124389648E0,-3.686614990E0,5.149108887E0
3.655038771E1,4.123336792E0,-3.753723145E0,5.109695435E0
3.655289016E1,4.119064331E0,-3.819778442E0,5.067077637E0
3.655536208E1,4.112670898E0,-3.884750366E0,5.020217896E0
3.655786452E1,4.104156494E0,-3.946533203E0,4.966949463E0
3.656033644E1,4.094573975E0,-4.004058838E0,4.920074463E0
3.656280837E1,4.079650879E0,-4.056259155E0,4.868942261E0
3.656531081E1,4.065811157E0,-4.100997925E0,4.818878174E0
3.656778273E1,4.048767090E0,-4.127639771E0,4.766677856E0
3.657025466E1,4.032775879E0,-4.137222290E0,4.720870972E0
3.657275710E1,4.014678955E0,-4.139358521E0,4.677200317E0
3.657522902E1,3.993362427E0,-4.136154175E0,4.632461548E0
3.657773146E1,3.978454590E0,-4.109527588E0,4.589843750E0
3.658020339E1,3.959274292E0,-4.075439453E0,4.548294067E0
3.658267531E1,3.940109253E0,-4.031768799E0,4.508880615E0
3.658517775E1,3.915603638E0,-3.985961914E0,4.469467163E0
3.658764968E1,3.892166138E0,-3.936950684E0,4.436447144E0
3.659012160E1,3.868728638E0,-3.887954712E0,4.406616211E0
3.659262404E1,3.842102051E0,-3.832550049E0,4.377853394E0
3.659509597E1,3.815475464E0,-3.783554077E0,4.352294922E0
3.659759841E1,3.795227051E0,-3.728164673E0,4.334182739E0
3.660007033E1,3.778182983E0,-3.674896240E0,4.307556152E0
3.660254226E1,3.763275146E0,-3.619506836E0,4.281982422E0
3.660504470E1,3.747299194E0,-3.557723999E0,4.263870239E0
3.660751662E1,3.732376099E0,-3.491668701E0,4.243637085E0
3.660998854E1,3.716400146E0,-3.427749634E0,4.223388672E0
3.661249098E1,3.703613281E0,-3.358520508E0,4.199951172E0
3.661496291E1,3.691894531E0,-3.287139893E0,4.181854248E0
3.661746535E1,3.676986694E0,-3.214706421E0,4.158416748E0
3.661993727E1,3.657806396E0,-3.142272949E0,4.139236450E0
3.662240920E1,3.643966675E0,-3.077285767E0,4.121124268E0
3.662491164E1,3.626922607E0,-3.006973267E0,4.100891113E0
3.662738356E1,3.611999512E0,-2.928146362E0,4.080642700E0
3.662985549E1,3.598159790E0,-2.835464478E0,4.057205200E0
3.663235793E1,3.583236694E0,-2.733200073E0,4.033782959E0
3.663482985E1,3.567260742E0,-2.609634399E0,4.011398315E0
3.663733229E1,3.547027588E0,-2.469024658E0,3.984771729E0
3.663980422E1,3.522521973E0,-2.301773071E0,3.956008911E0
3.664227614E1,3.496948242E0,-2.124938965E0,3.926177979E0
3.664477858E1,3.468185425E0,-1.931060791E0,3.891036987E0
3.664725051E1,3.439437866E0,-1.721206665E0,3.861206055E0
3.664972243E1,3.406402588E0,-1.515609741E0,3.832443237E0
3.665222487E1,3.368057251E0,-1.311080933E0,3.806869507E0
3.665469680E1,3.331832886E0,-1.110809326E0,3.781311035E0
3.665719924E1,3.294555664E0,-9.307708740E-1,3.758941650E0
3.665967116E1,3.249816895E0,-7.539367676E-1,3.737625122E0
3.666214309E1,3.202941895E0,-5.898895264E-1,3.721649170E0
3.666464553E1,3.153945923E0,-4.460754395E-1,3.706741333E0
3.666711745E1,3.106002808E0,-3.129272461E-1,3.693954468E0
3.666958937E1,3.052734375E0,-1.819000244E-1,3.681167603E0
3.667209182E1,3.005874634E0,-6.471252441E-2,3.667327881E0
3.667456374E1,2.961120605E0,2.902221680E-2,3.653472900E0
3.667706618E1,2.913192749E0,1.099853516E-1,3.639633179E0
3.667953810E1,2.867385864E0,1.621856689E-1,3.626846313E0
3.668201003E1,2.829040527E0,1.909484863E-1,3.608734131E0
3.668451247E1,2.786422729E0,1.994628906E-1,3.570388794E0
3.668698439E1,2.741683960E0,2.111816406E-1,3.527770996E0
3.668945632E1,2.694808960E0,2.079925537E-1,3.513931274E0
3.669195876E1,2.660720825E0,1.707000732E-1,3.509658813E0
3.669443068E1,2.634094238E0,9.187316895E-2,3.481964111E0
3.669693312E1,2.617050171E0,-1.358032227E-2,3.432968140E0
3.669940505E1,2.605331421E0,-1.286315918E-1,3.380767822E0
3.670187697E1,2.596801758E0,-2.426147461E-1,3.339218140E0
3.670437941E1,2.589355469E0,-3.374176025E-1,3.297683716E0
3.670685134E1,2.578704834E0,-4.130554199E-1,3.235885620E0
3.670932326E1,2.559524536E0,-4.503479004E-1,3.168777466E0
3.671182570E1,2.544601440E0,-4.524688721E-1,3.109130859E0
3.671429763E1,2.527557373E0,-4.428863525E-1,3.046279907E0
3.671680007E1,2.512649536E0,-4.237060547E-1,2.982360840E0
3.671927199E1,2.504135132E0,-3.928222656E-1,2.914184570E0
3.672174392E1,2.494537354E0,-3.384857178E-1,2.843872070E0
3.672424636E1,2.482818604E0,-2.564697266E-1,2.772506714E0
3.672671828E1,2.475372314E0,-1.542053223E-1,2.697937012E0
3.672922072E1,2.462585449E0,-3.915405273E-2,2.620162964E0
3.673169264E1,2.448730469E0,9.294128418E-2,2.543472290E0
3.673416457E1,2.439147949E0,2.495422363E-1,2.455047607E0
3.673666701E1,2.429565430E0,4.167785645E-1,2.360244751E0
3.673913893E1,2.418914795E0,6.032104492E-1,2.262237549E0
3.674161086E1,2.406127930E0,7.970886230E-1,2.178085327E0
3.674411330E1,2.395477295E0,9.685821533E-1,2.091796875E0
3.674658522E1,2.392272949E0,1.112396240E0,2.005508423E0
3.674908767E1,2.385879517E0,1.235977173E0,1.920288086E0
3.675155959E1,2.381622314E0,1.336105347E0,1.838272095E0
3.675403151E1,2.379486084E0,1.411743164E0,1.751983643E0
3.675653395E1,2.381622314E0,1.463943481E0,1.673156738E0
3.675900588E1,2.380554199E0,1.493759155E0,1.599639893E0
3.676147780E1,2.382690430E0,1.494827271E0,1.528274536E0
3.676398024E1,2.385879517E0,1.475662231E0,1.462234497E0
3.676645217E1,2.395477295E0,1.437301636E0,1.404708862E0
3.676895461E1,2.402923584E0,1.363800049E0,1.347183228E0
3.677142653E1,2.409317017E0,1.271118164E0,1.300308228E0
3.677389846E1,2.416778564E0,1.153945923E0,1.255569458E0
3.677640090E1,2.423171997E0,1.008010864E0,1.208694458E0
3.677887282E1,2.427429199E0,8.450164795E-1,1.170349121E0
3.678134475E1,2.429565430E0,6.639251709E-1,1.139450073E0
3.678384719E1,2.430618286E0,4.657897949E-1,1.118148804E0
3.678631911E1,2.428497314E0,2.569885254E-1,1.097900391E0
3.678879103E1,2.423171997E0,4.287719727E-2,1.078735352E0
3.679129348E1,2.415710449E0,-1.669769287E-1,1.062759399E0
3.679376540E1,2.398666382E0,-3.619232178E-1,1.049972534E0
3.679626784E1,2.374160767E0,-5.387573242E-1,1.038253784E0
3.679873976E1,2.343276978E0,-6.964111328E-1,1.024398804E0
3.680121169E1,2.309188843E0,-8.381042480E-1,1.015884399E0
3.680371413E1,2.266571045E0,-9.616699219E-1,1.007354736E0
3.680618605E1,2.219696045E0,-1.068191528E0,9.977722168E-1
3.680865798E1,2.165374756E0,-1.165130615E0,9.903106689E-1
3.681116042E1,2.102523804E0,-1.245025635E0,9.839172363E-1
3.681363234E1,2.039672852E0,-1.300430298E0,9.871215820E-1
3.681613478E1,1.974685669E0,-1.343032837E0,9.924468994E-1
3.681860671E1,1.906509399E0,-1.361145020E0,9.977722168E-1
3.682110915E1,1.837280273E0,-1.360076904E0,1.000961304E0
3.682358107E1,1.770156860E0,-1.340896606E0,1.011627197E0
3.682605300E1,1.694534302E0,-1.300430298E0,1.021209717E0
3.682852492E1,1.619964600E0,-1.243957520E0,1.030792236E0
3.683102736E1,1.544326782E0,-1.183242798E0,1.042510986E0
3.683349929E1,1.466567993E0,-1.110809326E0,1.046768188E0
