"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.738347358E1,-3.014297485E-1,-1.503897476E1,4.972598553E0,1.584261210E1
1.738841743E1,1.098127365E-1,-1.510555172E1,4.955180168E0,1.589791062E1
1.739339179E1,4.324979782E-1,-1.503272915E1,5.027302265E0,1.585697853E1
1.739836616E1,7.593088150E-1,-1.486512852E1,5.121232510E0,1.574089000E1
1.740334052E1,1.102001190E0,-1.464970589E1,5.228274345E0,1.559368917E1
1.740828437E1,1.292529106E0,-1.449058914E1,5.341555595E0,1.549774246E1
1.741325874E1,1.432011604E0,-1.440181637E1,5.406369686E0,1.544965388E1
1.741823310E1,1.399816513E0,-1.422247410E1,5.431012630E0,1.528836662E1
1.742320747E1,1.133038521E0,-1.402644730E1,5.549490929E0,1.512685855E1
1.742818183E1,9.620075226E-1,-1.393562984E1,5.634031296E0,1.506218929E1
1.743312568E1,9.112129211E-1,-1.387936401E1,5.773930550E0,1.506005738E1
1.743810005E1,9.263935089E-1,-1.381099606E1,5.860774040E0,1.503164959E1
1.744307441E1,9.529638290E-1,-1.365748215E1,5.927606106E0,1.491882947E1
1.744801826E1,9.814910889E-1,-1.351763248E1,6.053370476E0,1.484361839E1
1.745299262E1,1.050565720E0,-1.340490723E1,6.156956673E0,1.478862203E1
1.745796699E1,1.181017876E0,-1.330010223E1,6.185937405E0,1.471575157E1
1.746294135E1,1.407180786E0,-1.319250107E1,6.229002476E0,1.465683165E1
1.746788520E1,1.725907326E0,-1.301655483E1,6.263959885E0,1.454808060E1
1.747285957E1,2.018528938E0,-1.291781712E1,6.360116005E0,1.453944750E1
1.747783393E1,2.420262337E0,-1.270817947E1,6.224779129E0,1.435630073E1
1.748280830E1,3.052947998E0,-1.267124653E1,6.159095764E0,1.441580524E1
1.748775214E1,3.324734688E0,-1.250799274E1,6.173213959E0,1.433918805E1
1.749272651E1,3.556529045E0,-1.228535080E1,6.334270000E0,1.427241113E1
1.749770088E1,3.595338821E0,-1.200322437E1,6.741115570E0,1.422836940E1
1.750267524E1,3.646379471E0,-1.164506531E1,7.176460743E0,1.415645500E1
1.750761909E1,3.556157112E0,-1.129362011E1,7.564527512E0,1.405041583E1
1.751259345E1,3.124223709E0,-1.099969864E1,8.164960861E0,1.405064873E1
1.751756782E1,2.751600266E0,-1.072545910E1,8.916879654E0,1.421680413E1
1.752254218E1,2.322711945E0,-1.040900040E1,9.569809914E0,1.432911518E1
1.752748603E1,1.830155373E0,-1.015258217E1,1.002890587E1,1.438761086E1
1.753246040E1,1.319376945E0,-9.931534767E0,1.036678982E1,1.441688141E1
1.753743476E1,7.881650925E-1,-9.788463593E0,1.060270119E1,1.445172987E1
1.754240913E1,3.289470673E-1,-9.620635986E0,1.076435852E1,1.444078451E1
1.754735298E1,-5.166912079E-2,-9.475765228E0,1.086571121E1,1.441722846E1
1.755232734E1,-3.076190948E-1,-9.109316826E0,1.108122158E1,1.434809236E1
1.755730171E1,-4.006061554E-1,-8.600160599E0,1.120352554E1,1.412948096E1
1.756227607E1,-4.287910461E-1,-8.066941261E0,1.125171089E1,1.385136820E1
1.756721992E1,-5.736169815E-1,-7.497467041E0,1.135641384E1,1.362017562E1
1.757219428E1,-6.930294037E-1,-6.926479816E0,1.141392136E1,1.336914407E1
1.757716865E1,-8.248338699E-1,-6.284611225E0,1.141823006E1,1.305958142E1
1.758214301E1,-1.062196732E0,-5.645352364E0,1.126958370E1,1.264918108E1
1.758708686E1,-1.354364395E0,-5.125855446E0,1.099728680E1,1.220856314E1
1.759206123E1,-1.693943024E0,-4.660004139E0,1.070612335E1,1.179856596E1
1.759703559E1,-2.077419281E0,-4.210092545E0,1.048262978E1,1.148590776E1
1.760200996E1,-2.501359940E0,-3.761478186E0,1.020514107E1,1.116021612E1
1.760695380E1,-2.892058372E0,-3.389178514E0,9.864541054E0,1.082403358E1
1.761192817E1,-3.181390762E0,-3.087264061E0,9.619716644E0,1.059204394E1
1.761690254E1,-3.354409218E0,-2.709013700E0,9.474491119E0,1.040945716E1
1.762187690E1,-3.374733925E0,-2.253018856E0,9.309812546E0,1.015566505E1
1.762682075E1,-3.270827293E0,-1.870175600E0,9.168186188E0,9.912189765E0
1.763179511E1,-3.072422981E0,-1.542788029E0,9.010998726E0,9.644587908E0
1.763676948E1,-2.845497131E0,-1.222570419E0,8.855668068E0,9.381598440E0
1.764174384E1,-2.652381897E0,-9.075922966E-1,8.763268471E0,9.200746046E0
1.764668769E1,-2.557457924E0,-4.374074936E-1,8.722079277E0,9.099812265E0
1.765166206E1,-2.526503563E0,-1.009988785E-1,8.657879829E0,9.019551218E0
1.765663642E1,-2.548386574E0,1.702423096E-1,8.576783180E0,8.948992474E0
1.766161079E1,-2.655278206E0,3.943190575E-1,8.569705963E0,8.980303456E0
1.766655464E1,-2.739276886E0,6.622824669E-1,8.556010246E0,9.008194451E0
1.767152900E1,-2.767383575E0,8.854231834E-1,8.587268829E0,9.065515540E0
1.767650337E1,-2.740159988E0,1.047515869E0,8.592761993E0,9.079720532E0
1.768147773E1,-2.630010605E0,1.160379887E0,8.635736465E0,9.101614228E0
1.768642158E1,-2.484791756E0,1.264916897E0,8.692579269E0,9.128808202E0
1.769139594E1,-2.351182938E0,1.409222126E0,8.731059074E0,9.151249137E0
1.769637031E1,-2.198443413E0,1.523072720E0,8.769084930E0,9.167865317E0
1.770134468E1,-2.026651382E0,1.525372028E0,8.797493935E0,9.155871077E0
1.770628852E1,-1.864541054E0,1.476078987E0,8.816872597E0,9.131952962E0
1.771126289E1,-1.749150276E0,1.340726376E0,8.854832649E0,9.124973159E0
1.771623725E1,-1.593163490E0,1.277860641E0,8.917352676E0,9.148238983E0
1.772121162E1,-1.462290764E0,1.234633923E0,8.983570099E0,9.185159058E0
1.772615547E1,-1.316353798E0,1.124610901E0,8.972362518E0,9.137878647E0
1.773112983E1,-1.154077530E0,9.353013039E-1,8.896430969E0,9.019599074E0
1.773610420E1,-9.435901642E-1,7.806696892E-1,8.828508377E0,8.913044807E0
1.774107856E1,-6.943931580E-1,5.990691185E-1,8.655816078E0,8.704264337E0
1.774602241E1,-3.596105576E-1,2.689070702E-1,8.459281921E0,8.471191262E0
1.775099677E1,2.692508698E-2,-2.085590363E-2,8.290012360E0,8.290082319E0
1.775597114E1,3.952102661E-1,-2.593827248E-1,8.110164642E0,8.123930150E0
1.776094551E1,7.934780121E-1,-2.792429924E-1,8.076378822E0,8.120066434E0
1.776588935E1,1.091727257E0,-9.628438950E-2,8.359470367E0,8.431007289E0
1.777086372E1,1.243288040E0,-1.132936478E-1,8.735697746E0,8.824455548E0
1.777583808E1,1.275476456E0,-3.882713318E-1,9.097647667E0,9.194823973E0
1.778081245E1,1.149545670E0,-7.254071236E-1,9.629450798E0,9.724916113E0
1.778575630E1,1.017342567E0,-9.411482811E-1,1.047953129E1,1.057077679E1
1.779073066E1,8.507127762E-1,-1.151739597E0,1.146689034E1,1.155594177E1
1.779570503E1,6.939945221E-1,-1.242221355E0,1.243068027E1,1.251185655E1
1.780067939E1,4.825725555E-1,-1.391895771E0,1.336683655E1,1.344777191E1
1.780562324E1,2.663269043E-1,-1.532546520E0,1.411737823E1,1.420281652E1
1.781059760E1,2.568159103E-1,-1.640893936E0,1.464357567E1,1.473746232E1
1.781557197E1,2.570781708E-1,-1.665594101E0,1.501413441E1,1.510842563E1
1.782054634E1,2.292633057E-1,-1.778135777E0,1.528260708E1,1.538741069E1
1.782549018E1,1.814708710E-1,-2.020463943E0,1.535315704E1,1.548659541E1
1.783046455E1,9.184074402E-2,-2.372363567E0,1.511704826E1,1.530234269E1
1.783543891E1,6.034278870E-2,-2.818862438E0,1.478850651E1,1.505488464E1
1.784041328E1,2.170467377E-2,-3.235610008E0,1.456267452E1,1.491781259E1
1.784535713E1,-2.499580383E-2,-3.569061279E0,1.449432945E1,1.492730416E1
1.785033149E1,2.043533325E-2,-3.965302467E0,1.453882885E1,1.506989003E1
1.785530586E1,8.755397797E-2,-4.465755939E0,1.455741596E1,1.522724536E1
1.786028022E1,9.276199341E-2,-4.930520058E0,1.458910656E1,1.540002153E1
1.786522407E1,1.009864807E-1,-5.418940544E0,1.476785946E1,1.573101357E1
1.787019843E1,8.588027954E-2,-5.965893745E0,1.502766609E1,1.616879747E1
1.787517280E1,1.070518494E-1,-6.566536903E0,1.531361008E1,1.666245842E1
1.788014548E1,1.578102112E-1,-7.034425735E0,1.550798512E1,1.702955231E1
1.788508933E1,3.109474182E-1,-7.198588848E0,1.581748390E1,1.738128783E1
1.789006370E1,3.535337448E-1,-7.725512028E0,1.598990440E1,1.776191333E1
1.789503806E1,3.089160919E-1,-8.514441490E0,1.617557335E1,1.828224046E1
1.790001242E1,2.869768143E-1,-9.018844604E0,1.649911308E1,1.880538875E1
1.790495627E1,1.038455963E-1,-9.590291023E0,1.700454330E1,1.952278051E1
1.790993064E1,-1.528081894E-1,-1.048641014E1,1.729699516E1,2.022805452E1
1.791490500E1,-5.045242310E-1,-1.143430138E1,1.722504807E1,2.068091085E1
1.791987937E1,-1.075701714E0,-1.270800972E1,1.713890266E1,2.136334781E1
1.792482322E1,-1.823748589E0,-1.416469860E1,1.706270218E1,2.225085506E1
1.792979758E1,-2.642837524E0,-1.552901840E1,1.697621918E1,2.315873529E1
1.793477195E1,-3.561287880E0,-1.677269936E1,1.689357758E1,2.407071205E1
1.793974631E1,-4.511215210E0,-1.682471466E1,1.681957817E1,2.421405162E1
1.794469016E1,-5.578526497E0,-1.686717796E1,1.675768661E1,2.442215615E1
1.794966453E1,-6.710671425E0,-1.696128464E1,1.670865631E1,2.473656167E1
1.795463889E1,-7.962418556E0,-1.705152893E1,1.666942024E1,2.514009386E1
1.795961326E1,-9.292366982E0,-1.715237999E1,1.663457298E1,2.563710674E1
1.796455710E1,-1.060428333E1,-1.726634598E1,1.659601974E1,2.619170479E1
1.796953147E1,-1.083715439E1,-1.739345360E1,1.654429626E1,2.633799313E1
1.797450583E1,-1.077167797E1,-1.753389549E1,1.647047424E1,2.635797904E1
1.797948020E1,-1.071798801E1,-1.768750381E1,1.636762619E1,2.637465157E1
1.798442405E1,-1.068390369E1,-1.785308266E1,1.623392105E1,2.638974330E1
1.798939841E1,-1.065157413E1,-1.803337288E1,1.607033157E1,2.639913116E1
1.799437278E1,-1.062927818E1,-1.822852135E1,1.588396835E1,2.641138004E1
1.799934714E1,-1.061553097E1,-1.844030952E1,1.568401527E1,2.643336619E1
1.800429099E1,-1.060844707E1,-1.866875076E1,1.548074436E1,2.647101907E1
1.800926536E1,-1.060629272E1,-1.891801262E1,1.528007698E1,2.653046173E1
1.801423972E1,-1.060733414E1,-1.918788147E1,1.508997726E1,2.661574246E1
1.801921408E1,-1.061097050E1,-1.948044205E1,1.491396046E1,2.673025503E1
1.802418845E1,-1.061794662E1,-1.979762268E1,1.475311470E1,2.687640318E1
1.802913230E1,-1.062874889E1,-2.013740730E1,1.461065865E1,2.705470055E1
1.803410666E1,-1.064355183E1,-2.050325966E1,1.448963833E1,2.726936873E1
1.803908103E1,-1.066206646E1,-2.089235497E1,1.439542389E1,2.752087183E1
1.804402488E1,-1.068415928E1,-2.130317497E1,1.433264160E1,2.781009059E1
1.804899924E1,-1.071131611E1,-2.174135208E1,1.430428505E1,2.814304983E1
1.805397361E1,-1.074409771E1,-2.220222282E1,1.431536484E1,2.851848531E1
1.805894797E1,-1.078215885E1,-2.268250275E1,1.389692593E1,2.870323032E1
1.806389182E1,-1.082518196E1,-2.317725563E1,1.201471901E1,2.826169167E1
1.806886618E1,-1.087529278E1,-2.369156265E1,9.489879608E0,2.774202496E1
1.807384055E1,-1.093501854E1,-2.421806908E1,6.773148537E0,2.742198099E1
1.807881492E1,-1.100824642E1,-2.475033379E1,4.028347969E0,2.738591060E1
1.808375876E1,-1.109973049E1,-2.527835655E1,1.317879200E0,2.763939458E1
1.808873313E1,-1.121838474E1,-2.580240631E1,-1.478266954E0,2.817448493E1
1.809370749E1,-1.137286854E1,-2.631234741E1,-4.416294575E0,2.900319677E1
1.809868186E1,-1.157080841E1,-2.679990387E1,-7.334013462E0,3.009827583E1
1.810362571E1,-1.181383991E1,-2.725279617E1,-9.956939697E0,3.132766127E1
1.810860007E1,-1.210520363E1,-2.766884995E1,-1.207090664E1,3.252396039E1
1.811357444E1,-1.244038010E1,-2.803958321E1,-1.413276196E1,3.377449102E1
1.811854880E1,-1.281222725E1,-2.836204338E1,-1.602977753E1,3.500731980E1
1.812349265E1,-1.320661545E1,-2.863279343E1,-1.781827736E1,3.621798668E1
1.812846702E1,-1.247737122E1,-2.885573769E1,-1.850363922E1,3.647907694E1
1.813344138E1,-9.922362328E0,-2.903077316E1,-1.802759743E1,3.558417252E1
1.813841574E1,-7.684213161E0,-2.916118240E1,-1.757149124E1,3.490242106E1
1.814335959E1,-5.955275536E0,-2.925040054E1,-1.720563889E1,3.445410350E1
1.814833396E1,-4.672889233E0,-2.930505943E1,-1.684870529E1,3.412478970E1
1.815330832E1,-3.912239075E0,-2.932937241E1,-1.652089691E1,3.388890283E1
1.815828269E1,-3.434520245E0,-2.932766724E1,-1.621531868E1,3.368745397E1
1.816322654E1,-2.833625793E0,-2.930382919E1,-1.592829704E1,3.347319057E1
1.816820090E1,-2.048189402E0,-2.926180649E1,-1.565590668E1,3.324989944E1
1.817317527E1,-1.282331705E0,-2.920510483E1,-1.540165138E1,3.304229695E1
1.817814963E1,-7.042844296E-1,-2.913646126E1,-1.516659737E1,3.285506151E1
1.818309348E1,-3.956933022E-1,-2.905876160E1,-1.487114143E1,3.264535260E1
1.818806785E1,-7.665419579E-2,-2.897396851E1,-1.404263878E1,3.219770847E1
1.819304221E1,3.591823578E-1,-2.888401031E1,-1.266047764E1,3.153890863E1
1.819801658E1,1.113605738E0,-2.878931236E1,-1.111920738E1,3.088205623E1
1.820296042E1,2.042146206E0,-2.868984985E1,-9.794150352E0,3.038425952E1
1.820793479E1,2.781927586E0,-2.858444595E1,-8.884835243E0,3.006243451E1
1.821290915E1,3.305106401E0,-2.824355507E1,-8.394382477E0,2.964941464E1
1.821788352E1,3.611629963E0,-2.646851540E1,-8.150884628E0,2.792960971E1
1.822282737E1,3.767464638E0,-2.441440582E1,-7.891546249E0,2.593325093E1
1.822780173E1,4.028405190E0,-2.293493843E1,-7.617987156E0,2.450047301E1
1.823277610E1,3.976552486E0,-2.122347641E1,-6.970747948E0,2.269009140E1
1.823775046E1,3.672559261E0,-1.977863693E1,-6.695955753E0,2.120183940E1
1.824269431E1,3.202308655E0,-1.836483192E1,-6.716665268E0,1.981503027E1
1.824766868E1,2.515942574E0,-1.709656715E1,-6.556623459E0,1.848274565E1
1.825264304E1,1.862184882E0,-1.605982208E1,-6.094823837E0,1.727809293E1
1.825761741E1,1.280487299E0,-1.523943996E1,-5.412365913E0,1.622263489E1
1.826259177E1,4.741412401E-1,-1.440086365E1,-4.832702637E0,1.519752277E1
1.826753562E1,-3.973197937E-1,-1.368891335E1,-4.607550621E0,1.444900461E1
1.827250998E1,-1.227625608E0,-1.302435493E1,-4.723049164E0,1.390856137E1
1.827748435E1,-1.854690313E0,-1.243849945E1,-4.818239689E0,1.346742657E1
1.828245871E1,-2.209500551E0,-1.187900734E1,-4.751534939E0,1.298344301E1
1.828740256E1,-2.309844971E0,-1.129978180E1,-4.649057388E0,1.243519952E1
1.829237693E1,-2.306214094E0,-1.072923088E1,-4.629192829E0,1.191068617E1
1.829735129E1,-2.449282169E0,-1.015363312E1,-4.731211185E0,1.146645577E1
1.830232566E1,-2.635076523E0,-9.530935287E0,-4.817347050E0,1.099950855E1
1.830726950E1,-2.593265057E0,-9.051907539E0,-4.775900841E0,1.055799614E1
1.831224387E1,-2.400144577E0,-8.690788269E0,-4.553306580E0,1.010064827E1
1.831721824E1,-2.114049911E0,-8.338680267E0,-4.194039822E0,9.570410945E0
1.832216208E1,-1.999611616E0,-7.863739014E0,-3.872384548E0,8.990672944E0
1.832713645E1,-1.840882659E0,-7.536534786E0,-3.717637539E0,8.602850366E0
1.833211081E1,-1.693663239E0,-7.205144882E0,-3.630056858E0,8.243780731E0
1.833708518E1,-1.579133630E0,-6.775502205E0,-3.529036522E0,7.800973780E0
1.834202903E1,-1.378337145E0,-6.453445435E0,-3.415449142E0,7.430482091E0
1.834700339E1,-1.169167399E0,-6.211060524E0,-3.241284370E0,7.102826875E0
1.835197776E1,-1.106837630E0,-5.686908722E0,-2.970548630E0,6.510774110E0
1.835695212E1,-1.114844441E0,-5.359868526E0,-3.199466705E0,6.340950713E0
1.836189597E1,-9.846767187E-1,-5.138262272E0,-3.346103668E0,6.210292841E0
1.836687034E1,-8.732382059E-1,-4.938880444E0,-3.257911682E0,5.980725167E0
1.837184470E1,-8.994165659E-1,-4.632403374E0,-3.131940842E0,5.663670595E0
1.837681907E1,-8.171229362E-1,-4.449703693E0,-3.190770149E0,5.536114793E0
1.838176291E1,-7.879346609E-1,-4.232529640E0,-3.248527527E0,5.393336563E0
1.838673728E1,-6.626350880E-1,-4.038042545E0,-3.288257599E0,5.249524826E0
1.839171164E1,-4.325263500E-1,-3.928932190E0,-3.255386353E0,5.120656940E0
1.839668601E1,-2.420586348E-1,-3.753982544E0,-3.098855972E0,4.873795816E0
1.840162986E1,-8.733367920E-2,-3.592048168E0,-2.931198120E0,4.637063687E0
1.840660422E1,-7.279753685E-2,-3.395139217E0,-2.741685867E0,4.364528747E0
1.841157859E1,-7.641184330E-2,-3.332828999E0,-2.520025253E0,4.179008875E0
1.841655295E1,-9.364461899E-2,-3.249186516E0,-2.185642242E0,3.917016000E0
1.842149680E1,-2.760803699E-2,-3.132472515E0,-1.838742256E0,3.632371036E0
1.842647117E1,-1.474142075E-2,-3.017561913E0,-1.741564751E0,3.484098877E0
1.843144553E1,-1.049259901E-1,-2.863338470E0,-1.797092438E0,3.382197199E0
1.843641990E1,-2.277519703E-1,-2.709342957E0,-1.852120399E0,3.289796375E0
1.844136374E1,-3.168820143E-1,-2.529635429E0,-1.902632713E0,3.181113148E0
1.844633811E1,-4.153685570E-1,-2.374567986E0,-1.846646309E0,3.036643994E0
1.845131247E1,-4.961982965E-1,-2.269903183E0,-1.869705200E0,2.982359929E0
1.845628684E1,-5.309419632E-1,-2.198892593E0,-1.913098335E0,2.962595694E0
1.846123069E1,-4.907388687E-1,-2.130066872E0,-1.872269630E0,2.878090180E0
1.846620505E1,-4.601045847E-1,-2.043180943E0,-1.704458237E0,2.700270815E0
1.847117942E1,-3.846451044E-1,-2.050999641E0,-1.554171562E0,2.601922487E0
1.847615378E1,-3.269844055E-1,-2.055608273E0,-1.407930374E0,2.512909093E0
1.848109763E1,-3.416655064E-1,-2.017905712E0,-1.278072357E0,2.412912707E0
1.848607200E1,-3.974237442E-1,-1.986305714E0,-1.197449684E0,2.353134456E0
1.849104636E1,-4.956665039E-1,-1.961830616E0,-1.113646507E0,2.309691146E0
1.849602073E1,-6.092689037E-1,-1.902099133E0,-1.014034271E0,2.239967681E0
1.850096457E1,-7.302923203E-1,-1.924723148E0,-9.132995605E-1,2.252110601E0
1.850593894E1,-9.979896545E-1,-1.879221439E0,-9.572706223E-1,2.333200294E0
1.851091330E1,-1.238605261E0,-1.895660877E0,-1.083462715E0,2.510291738E0
1.851588767E1,-1.409386873E0,-1.862480640E0,-1.180109978E0,2.616842573E0
1.852083152E1,-1.486240864E0,-1.915030479E0,-1.174899101E0,2.693815424E0
1.852580588E1,-1.662151814E0,-1.943492889E0,-1.132117271E0,2.796712852E0
1.853078025E1,-1.830722570E0,-2.040690422E0,-1.171736717E0,2.981430774E0
1.853575461E1,-1.945867062E0,-2.138611794E0,-1.172191620E0,3.119950676E0
1.854069846E1,-2.039434195E0,-2.175202370E0,-1.189092636E0,3.210099450E0
1.854567283E1,-2.116909742E0,-2.249749660E0,-1.069874763E0,3.269145516E0
1.855064719E1,-2.213882446E0,-2.211443424E0,-9.153242111E-1,3.260303041E0
1.855562156E1,-2.276355982E0,-2.209551334E0,-7.210350037E-1,3.253276061E0
1.856056540E1,-2.218780041E0,-2.335263729E0,-6.534194946E-1,3.286852383E0
1.856553977E1,-2.163084984E0,-2.332489014E0,-6.002140045E-1,3.237236244E0
1.857051413E1,-2.083967686E0,-2.366993427E0,-6.817340851E-1,3.226505937E0
1.857548850E1,-2.062156916E0,-2.470749378E0,-8.651714325E-1,3.332508851E0
1.858043235E1,-1.983045816E0,-2.532888412E0,-9.426035881E-1,3.352088296E0
1.858540671E1,-1.853789330E0,-2.544875622E0,-9.462928772E-1,3.287612662E0
1.859038108E1,-1.700884819E0,-2.508751869E0,-9.955205917E-1,3.190283116E0
1.859535544E1,-1.690611362E0,-2.417581081E0,-1.060989380E0,3.135053991E0
1.860029929E1,-1.644221067E0,-2.544458389E0,-1.076537132E0,3.215068212E0
1.860527366E1,-1.533168077E0,-2.704856396E0,-1.095676899E0,3.296567964E0
1.861024802E1,-1.388578415E0,-2.798479557E0,-1.273544788E0,3.373655906E0
1.861522239E1,-1.399251699E0,-2.840942383E0,-1.438991070E0,3.478441352E0
1.862016623E1,-1.410157919E0,-2.868986130E0,-1.331741810E0,3.463114641E0
1.862514060E1,-1.300246477E0,-2.993393421E0,-9.964213371E-1,3.412316011E0
1.863011496E1,-1.240854740E0,-3.095081329E0,-7.102580070E-1,3.409357030E0
1.863508933E1,-1.150182486E0,-3.099254608E0,-8.164434433E-1,3.405125368E0
1.864003318E1,-1.058655500E0,-3.299192429E0,-1.062272072E0,3.624064583E0
1.864500754E1,-9.860987663E-1,-3.508771896E0,-1.005374908E0,3.780826590E0
1.864998191E1,-8.429965973E-1,-3.704113007E0,-8.035516739E-1,3.882884459E0
1.865495627E1,-6.416077614E-1,-3.839737892E0,-6.570258141E-1,3.948028688E0
1.865990012E1,-4.947168827E-1,-4.052020550E0,-8.218522072E-1,4.164019258E0
1.866487449E1,-4.183146954E-1,-4.275395393E0,-1.105875969E0,4.435871348E0
1.866984885E1,-3.483757973E-1,-4.384079456E0,-1.212069988E0,4.561867165E0
1.867482322E1,-5.481245518E-1,-4.725742340E0,-1.298707962E0,4.931503174E0
1.867976706E1,-1.444263220E0,-5.202616692E0,-1.708290100E0,5.663159167E0
1.868474143E1,-1.631394625E0,-4.108488083E0,-1.526572227E0,4.676702419E0
1.868971579E1,-7.420165539E-1,-3.603833675E0,-1.191307545E0,3.867482307E0
1.869469016E1,3.372907639E-3,-3.909719467E0,-1.351982594E0,4.136879817E0
1.869963401E1,-8.160591125E-2,-4.193690300E0,-1.729735374E0,4.537144732E0
1.870460837E1,-1.346054077E-1,-4.450770855E0,-1.986791611E0,4.875943060E0
1.870958274E1,1.333692074E-1,-4.917168617E0,-1.956872463E0,5.293929013E0
1.871455710E1,2.231085300E-1,-5.230400085E0,-1.735675812E0,5.515381491E0
1.871953147E1,1.349000931E-1,-5.391156673E0,-1.591339111E0,5.622733186E0
1.872447532E1,1.888871193E-1,-5.516077518E0,-1.567296028E0,5.737526154E0
1.872944968E1,2.645809650E-1,-5.620065689E0,-1.466196537E0,5.814195879E0
1.873439353E1,1.928343773E-1,-5.785244942E0,-1.248133183E0,5.921493103E0
1.873936789E1,1.560873985E-1,-6.021217823E0,-1.176985741E0,6.137159178E0
1.874434226E1,1.689157486E-1,-6.367582798E0,-1.225772381E0,6.486691079E0
1.874931662E1,-2.521038055E-2,-6.756721497E0,-1.193629742E0,6.861390013E0
1.875429099E1,-4.681990147E-1,-7.040842056E0,-1.315555573E0,7.177976988E0
1.875923484E1,-8.840696812E-1,-7.223579407E0,-1.520576477E0,7.434637279E0
1.876420920E1,-1.245719194E0,-7.604288578E0,-1.555319786E0,7.861045778E0
1.876918357E1,-1.777640104E0,-7.837141037E0,-1.647840023E0,8.203423719E0
1.877415793E1,-2.321825981E0,-8.093557358E0,-1.964639664E0,8.646175779E0
1.877910178E1,-2.961257219E0,-8.206812859E0,-2.138460636E0,8.982974758E0
1.878407615E1,-3.597189903E0,-8.397163391E0,-2.368119240E0,9.437166786E0
1.878905051E1,-3.899068594E0,-9.002645493E0,-2.665834427E0,1.016646620E1
1.879399436E1,-4.361549377E0,-9.203357697E0,-2.754753590E0,1.055052478E1
1.879896872E1,-4.689363003E0,-9.329292297E0,-2.895043850E0,1.083545564E1
1.880394309E1,-4.849007607E0,-9.658620834E0,-2.748747349E0,1.115156685E1
1.880891745E1,-5.007281780E0,-9.830391884E0,-2.507145882E0,1.131349883E1
1.881389182E1,-5.034521580E0,-9.983663559E0,-2.348582745E0,1.142522588E1
1.881883567E1,-5.123056889E0,-1.027316761E1,-2.138720036E0,1.167723461E1
1.882381003E1,-4.948435783E0,-1.027669907E1,4.584436417E-1,1.141524117E1
1.882878440E1,-4.533391476E0,-1.026763153E1,-5.952682495E-1,1.123967258E1
1.883375876E1,-5.027881145E0,-9.977648735E0,-7.781276703E-1,1.119993508E1
1.883870261E1,-4.507829189E0,-1.099408150E1,-8.659601212E-1,1.191386750E1
1.884367698E1,-4.844606876E0,-1.113956451E1,-9.923462868E-1,1.218789828E1
1.884865134E1,-5.056998253E0,-1.104563141E1,-1.164579868E0,1.220391129E1
1.885362571E1,-5.302941799E0,-1.111151505E1,-1.217938900E0,1.237215961E1
1.885856955E1,-5.417454720E0,-1.138257122E1,-1.524652958E0,1.269788604E1
1.886354392E1,-5.602737904E0,-1.165230751E1,-1.518090248E0,1.301812353E1
1.886851828E1,-5.790721893E0,-1.195705414E1,-1.398173332E0,1.335883574E1
1.887349265E1,-6.093518734E0,-1.213944054E1,-1.180479527E0,1.363416734E1
1.887843650E1,-6.337244511E0,-1.235179138E1,-1.064249516E0,1.392336329E1
1.888341086E1,-6.499271393E0,-1.252632046E1,-8.059997559E-1,1.413502276E1
1.888838523E1,-6.560004234E0,-1.305190945E1,-4.418396950E-1,1.461441816E1
1.889332908E1,-6.587548733E0,-1.361302376E1,1.045794487E-1,1.512352971E1
1.889830344E1,-6.751262188E0,-1.354585648E1,3.336644173E-1,1.513872850E1
1.890327781E1,-6.396213531E0,-1.368317223E1,6.886825562E-1,1.512002094E1
1.890825217E1,-6.329571724E0,-1.384185982E1,1.039004803E0,1.525582159E1
1.891322654E1,-6.296006680E0,-1.453214836E1,1.133520126E0,1.587790616E1
1.891817038E1,-5.996856689E0,-1.496613979E1,1.304999828E0,1.617561915E1
1.892314475E1,-5.912225723E0,-1.434620094E1,1.398262978E0,1.557957104E1
1.892811912E1,-5.819523811E0,-1.450964355E1,1.263139725E0,1.568413643E1
1.893309348E1,-5.642644405E0,-1.511393642E1,1.047395229E0,1.616686571E1
1.893803733E1,-5.581619740E0,-1.528094292E1,7.545137405E-1,1.628591374E1
1.894301169E1,-5.571488380E0,-1.539224815E1,5.433430672E-1,1.637858381E1
1.894798606E1,-5.547487736E0,-1.580114937E1,4.019961357E-1,1.675149374E1
1.895292991E1,-5.450860023E0,-1.586318970E1,3.517255783E-1,1.677725762E1
1.895790427E1,-5.177299500E0,-1.588444138E1,2.126531601E-1,1.670823537E1
1.896287864E1,-5.002168179E0,-1.619220543E1,1.532101631E-1,1.694794018E1
1.896785300E1,-4.799736023E0,-1.652544403E1,1.314516068E-1,1.720886533E1
1.897282737E1,-4.664438248E0,-1.688860130E1,1.470577717E-1,1.752151432E1
1.897777121E1,-4.629952431E0,-1.744887733E1,9.974288940E-2,1.805297007E1
1.898274558E1,-4.832811832E0,-1.794589233E1,7.153105736E-2,1.858537701E1
1.898771995E1,-5.119129658E0,-1.835787010E1,7.518672943E-2,1.905839805E1
1.899266379E1,-5.541166782E0,-1.894252586E1,5.938386917E-2,1.973644704E1
1.899763816E1,-6.027328014E0,-1.938530540E1,5.876803398E-2,2.030079314E1
