"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.199185266E1,9.266601562E0,1.711502075E0,1.132435608E1,1.473228375E1
1.199432459E1,8.920379639E0,1.562362671E0,1.122741699E1,1.442459852E1
1.199682703E1,8.569915771E0,1.391921997E0,1.110810852E1,1.409861618E1
1.199929895E1,8.233291626E0,1.198043823E0,1.098133850E1,1.377723467E1
1.200177088E1,7.908386230E0,9.807281494E-1,1.084498596E1,1.345801326E1
1.200427332E1,7.579223633E0,7.612915039E-1,1.068626404E1,1.312327835E1
1.200674524E1,7.250045776E0,5.407867432E-1,1.052114868E1,1.278867404E1
1.200921716E1,6.923019409E0,3.330535889E-1,1.036454773E1,1.246847914E1
1.201171961E1,6.586395264E0,1.295928955E-1,1.020796204E1,1.214906934E1
1.201419153E1,6.228454590E0,-8.239746094E-2,1.004284668E1,1.181774959E1
1.201666345E1,5.857742310E0,-3.103637695E-1,9.870269775E0,1.148179847E1
1.201916590E1,5.487030029E0,-5.521850586E-1,9.704086304E0,1.116161717E1
1.202163782E1,5.136566162E0,-8.078460693E-1,9.547500610E0,1.087160039E1
1.202414026E1,4.798873901E0,-1.074157715E0,9.391967773E0,1.060151235E1
1.202661218E1,4.473968506E0,-1.339416504E0,9.232177734E0,1.034618463E1
1.202908411E1,4.168243408E0,-1.588684082E0,9.064926147E0,1.010302214E1
1.203158655E1,3.876358032E0,-1.798538208E0,8.897674561E0,9.870638473E0
1.203405847E1,3.604721069E0,-1.943420410E0,8.713394165E0,9.627779326E0
1.203653040E1,3.354370117E0,-2.024383545E0,8.523773193E0,9.381078673E0
1.203903284E1,3.123214722E0,-2.065917969E0,8.337356567E0,9.139693747E0
1.204150476E1,2.906967163E0,-2.086166382E0,8.146667480E0,8.897794069E0
1.204400720E1,2.696044922E0,-2.106399536E0,7.966644287E0,8.670236353E0
1.204647913E1,2.497909546E0,-2.158599854E0,7.782348633E0,8.453641563E0
1.204895105E1,2.314682007E0,-2.258728027E0,7.600189209E0,8.259690134E0
1.205145349E1,2.158081055E0,-2.388702393E0,7.416961670E0,8.085451958E0
1.205392542E1,2.032379150E0,-2.526123047E0,7.239059448E0,7.931950854E0
1.205639734E1,1.941833496E0,-2.660339355E0,7.067550659E0,7.797332565E0
1.205889978E1,1.905624390E0,-2.790298462E0,6.894989014E0,7.678414115E0
1.206137170E1,1.910949707E0,-2.916000366E0,6.704299927E0,7.556614614E0
1.206387415E1,1.871536255E0,-3.033187866E0,6.504028320E0,7.416553174E0
1.206634607E1,1.778854370E0,-3.114135742E0,6.325073242E0,7.271087663E0
1.206881799E1,1.712799072E0,-3.163146973E0,6.166351318E0,7.138842204E0
1.207132044E1,1.695755005E0,-3.205749512E0,6.022537231E0,7.030175650E0
1.207379236E1,1.700027466E0,-3.238784790E0,5.861679077E0,6.909348877E0
1.207626428E1,1.677658081E0,-3.259017944E0,5.691238403E0,6.769485147E0
1.207876673E1,1.631851196E0,-3.240905762E0,5.527191162E0,6.611826573E0
1.208123865E1,1.611602783E0,-3.180191040E0,5.373794556E0,6.448918243E0
1.208374109E1,1.619064331E0,-3.092834473E0,5.222518921E0,6.281854683E0
1.208621301E1,1.614807129E0,-2.986312866E0,5.064865112E0,6.097419553E0
1.208868494E1,1.593490601E0,-2.869125366E0,4.908264160E0,5.904417814E0
1.209118738E1,1.571121216E0,-2.745559692E0,4.761260986E0,5.716303533E0
1.209365930E1,1.556213379E0,-2.617721558E0,4.616378784E0,5.530390521E0
1.209613123E1,1.544494629E0,-2.483505249E0,4.476837158E0,5.347460418E0
1.209863367E1,1.522125244E0,-2.343948364E0,4.340484619E0,5.162437982E0
1.210110559E1,1.496551514E0,-2.193756104E0,4.211578369E0,4.978918018E0
1.210357752E1,1.474182129E0,-2.036087036E0,4.085876465E0,4.797212717E0
1.210607996E1,1.449691772E0,-1.883758545E0,3.965515137E0,4.623360552E0
1.210855188E1,1.411331177E0,-1.723968506E0,3.846191406E0,4.444897235E0
1.211105432E1,1.371917725E0,-1.569503784E0,3.731155396E0,4.273993561E0
1.211352625E1,1.329315186E0,-1.420364380E0,3.621429443E0,4.110871568E0
1.211599817E1,1.283508301E0,-1.281890869E0,3.521286011E0,3.961072194E0
1.211850061E1,1.234497070E0,-1.148727417E0,3.419021606E0,3.812252148E0
1.212097254E1,1.184432983E0,-1.028350830E0,3.324218750E0,3.675706357E0
1.212344446E1,1.131164551E0,-9.271545410E-1,3.235794067E0,3.550987473E0
1.212594690E1,1.070449829E0,-8.344726562E-1,3.149520874E0,3.429531919E0
1.212841882E1,1.010803223E0,-7.588348389E-1,3.063232422E0,3.313751098E0
1.213092127E1,9.500732422E-1,-6.949310303E-1,2.979080200E0,3.203199516E0
1.213339319E1,8.925476074E-1,-6.459197998E-1,2.902374268E0,3.104453254E0
1.213586511E1,8.329010010E-1,-6.128997803E-1,2.823547363E0,3.006956922E0
1.213836756E1,7.700500488E-1,-5.926666260E-1,2.746841431E0,2.913652116E0
1.214083948E1,7.125244141E-1,-5.852050781E-1,2.677597046E0,2.831904300E0
1.214334192E1,6.581878662E-1,-5.915985107E-1,2.604095459E0,2.750366016E0
1.214581384E1,6.038665771E-1,-6.118316650E-1,2.532730103E0,2.674642892E0
1.214828577E1,5.538024902E-1,-6.416625977E-1,2.462417603E0,2.604213612E0
1.215078821E1,5.133209229E-1,-6.800079346E-1,2.392105103E0,2.539306201E0
1.215326013E1,4.739074707E-1,-7.279510498E-1,2.320739746E0,2.477969732E0
1.215573206E1,4.419403076E-1,-7.833404541E-1,2.250427246E0,2.423500834E0
1.215823450E1,4.099884033E-1,-8.419342041E-1,2.174804688E0,2.367851162E0
1.216070642E1,3.854827881E-1,-9.101104736E-1,2.100234985E0,2.321181821E0
1.216317835E1,3.620452881E-1,-9.804229736E-1,2.023529053E0,2.277493321E0
1.216568079E1,3.471374512E-1,-1.045394897E0,1.948959351E0,2.238704414E0
1.216815271E1,3.332824707E-1,-1.111450195E0,1.878662109E0,2.208114595E0
1.217065515E1,3.247680664E-1,-1.181747437E0,1.813674927E0,2.188930799E0
1.217312708E1,3.109130859E-1,-1.256317139E0,1.744430542E0,2.172104421E0
1.217559900E1,3.023986816E-1,-1.320236206E0,1.680511475E0,2.158376107E0
1.217810144E1,2.917480469E-1,-1.379898071E0,1.625122070E0,2.151803279E0
1.218057336E1,2.864227295E-1,-1.431030273E0,1.569732666E0,2.143349310E0
1.218304529E1,2.810821533E-1,-1.478958130E0,1.518600464E0,2.138333860E0
1.218554773E1,2.736358643E-1,-1.518371582E0,1.463195801E0,2.126328008E0
1.218801965E1,2.651062012E-1,-1.539688110E0,1.409942627E0,2.104485445E0
1.219052210E1,2.651062012E-1,-1.549270630E0,1.367324829E0,2.083290179E0
1.219299402E1,2.629852295E-1,-1.547134399E0,1.332168579E0,2.058508976E0
1.219546594E1,2.544555664E-1,-1.546066284E0,1.293823242E0,2.032005702E0
1.219796839E1,2.427368164E-1,-1.549270630E0,1.249084473E0,2.004837317E0
1.220044031E1,2.310180664E-1,-1.542877197E0,1.206466675E0,1.972156492E0
1.220291223E1,2.278289795E-1,-1.517303467E0,1.171325684E0,1.930315962E0
1.220541467E1,2.182464600E-1,-1.480026245E0,1.135101318E0,1.877914856E0
1.220788660E1,2.107849121E-1,-1.432083130E0,1.094619751E0,1.814796068E0
1.221038904E1,2.054595947E-1,-1.374557495E0,1.057342529E0,1.746309015E0
1.221286096E1,1.990661621E-1,-1.318099976E0,1.016860962E0,1.676610002E0
1.221533289E1,1.969299316E-1,-1.256317139E0,9.795684814E-1,1.605200474E0
1.221783533E1,1.873474121E-1,-1.197723389E0,9.518737793E-1,1.541331911E0
1.222030725E1,1.809539795E-1,-1.138076782E0,9.209747314E-1,1.475180518E0
1.222280969E1,1.777648926E-1,-1.068832397E0,8.890228271E-1,1.401557932E0
1.222528162E1,1.756286621E-1,-1.004913330E0,8.581237793E-1,1.333068884E0
1.222775354E1,1.788177490E-1,-9.292907715E-1,8.283081055E-1,1.257637246E0
1.223025598E1,1.798858643E-1,-8.461914062E-1,7.899475098E-1,1.171501553E0
1.223272791E1,1.862792969E-1,-7.588348389E-1,7.494812012E-1,1.082706036E0
1.223519983E1,1.916046143E-1,-6.778869629E-1,7.121887207E-1,1.001726428E0
1.223770227E1,1.990661621E-1,-6.011810303E-1,6.631927490E-1,9.169899620E-1
1.224017420E1,2.033233643E-1,-5.308685303E-1,6.163177490E-1,8.384565312E-1
1.224264612E1,2.033233643E-1,-4.531097412E-1,5.609283447E-1,7.491925226E-1
1.224514856E1,2.161102295E-1,-3.742828369E-1,5.012664795E-1,6.618605267E-1
1.224762048E1,2.246246338E-1,-3.007812500E-1,4.426727295E-1,5.804177219E-1
1.225012293E1,2.320861816E-1,-2.368621826E-1,3.862152100E-1,5.090480112E-1
1.225259485E1,2.427368164E-1,-1.889190674E-1,3.297576904E-1,4.509453520E-1
1.225506677E1,2.523345947E-1,-1.665496826E-1,2.690429688E-1,4.047167695E-1
1.225756922E1,2.619171143E-1,-1.505737305E-1,2.029876709E-1,3.639739243E-1
1.226004114E1,2.736358643E-1,-1.495056152E-1,1.412048340E-1,3.422971229E-1
1.226251306E1,2.821502686E-1,-1.612243652E-1,7.942199707E-2,3.345294062E-1
1.226501550E1,2.896118164E-1,-1.878662109E-1,1.231384277E-2,3.454277756E-1
1.226748743E1,3.023986816E-1,-2.251434326E-1,-5.479431152E-2,3.809684298E-1
1.226995935E1,3.109130859E-1,-2.730865479E-1,-1.165924072E-1,4.299267368E-1
1.227246179E1,3.183746338E-1,-3.327331543E-1,-1.783752441E-1,4.938537103E-1
1.227493372E1,3.247680664E-1,-4.105072021E-1,-2.422943115E-1,5.767989194E-1
1.227743616E1,3.279571533E-1,-4.935913086E-1,-3.083343506E-1,6.680257077E-1
1.227990808E1,3.300933838E-1,-5.894622803E-1,-3.669281006E-1,7.688066421E-1
1.228238001E1,3.247680664E-1,-6.917266846E-1,-4.223175049E-1,8.731049067E-1
1.228488245E1,3.236999512E-1,-7.950592041E-1,-4.777069092E-1,9.823974183E-1
1.228735437E1,3.205108643E-1,-8.973236084E-1,-5.288391113E-1,1.089764965E0
1.228982630E1,3.162384033E-1,-9.900054932E-1,-5.831756592E-1,1.191726249E0
1.229232874E1,3.098449707E-1,-1.052856445E0,-6.396331787E-1,1.270291779E0
1.229480066E1,3.087921143E-1,-1.091201782E0,-6.875610352E-1,1.326202879E0
1.229730310E1,3.013305664E-1,-1.127426147E0,-7.344360352E-1,1.378871320E0
1.229977502E1,2.928009033E-1,-1.142333984E0,-7.727813721E-1,1.409911469E0
1.230224695E1,2.885437012E-1,-1.148727417E0,-8.111419678E-1,1.435542907E0
1.230474939E1,2.736358643E-1,-1.137008667E0,-8.420257568E-1,1.441066504E0
1.230722131E1,2.576599121E-1,-1.106124878E0,-8.675994873E-1,1.429205985E0
1.230969324E1,2.491302490E-1,-1.058181763E0,-8.899688721E-1,1.404940966E0
1.231219568E1,2.331542969E-1,-1.008117676E0,-9.176635742E-1,1.383028781E0
1.231466760E1,2.203674316E-1,-9.431304932E-1,-9.379119873E-1,1.348234337E0
1.231717005E1,2.075805664E-1,-8.696289062E-1,-9.560089111E-1,1.308929778E0
1.231964197E1,1.926727295E-1,-7.886657715E-1,-9.826507568E-1,1.274644652E0
1.232211389E1,1.830902100E-1,-6.970520020E-1,-1.013534546E0,1.243646169E0
1.232461633E1,1.745605469E-1,-6.118316650E-1,-1.044433594E0,1.222968071E0
1.232708826E1,1.660461426E-1,-5.223541260E-1,-1.077453613E0,1.208855427E0
1.232956018E1,1.607208252E-1,-4.307403564E-1,-1.113677979E0,1.204843176E0
1.233206262E1,1.553955078E-1,-3.423309326E-1,-1.153091431E0,1.212830606E0
1.233453455E1,1.500549316E-1,-2.581634521E-1,-1.194625854E0,1.231379626E0
1.233703699E1,1.468658447E-1,-1.931915283E-1,-1.234054565E0,1.257689633E0
1.233950891E1,1.351470947E-1,-1.505737305E-1,-1.269195557E0,1.285221594E0
1.234198084E1,1.255645752E-1,-1.260681152E-1,-1.307556152E0,1.319607034E0
1.234448328E1,1.149139404E-1,-1.111602783E-1,-1.351226807E0,1.360652676E0
1.234695520E1,1.074523926E-1,-8.772277832E-2,-1.393844604E0,1.400729840E0
1.234945764E1,9.999084473E-2,-5.363464355E-2,-1.435379028E0,1.439856868E0
1.235192957E1,9.680175781E-2,-2.487182617E-2,-1.477996826E0,1.481372271E0
1.235440149E1,8.934020996E-2,-9.963989258E-3,-1.526992798E0,1.529636545E0
1.235690393E1,8.082580566E-2,-2.502441406E-3,-1.571731567E0,1.573810406E0
1.235937586E1,7.229614258E-2,-3.662109375E-4,-1.615417480E0,1.617034478E0
1.236184778E1,6.590270996E-2,-4.638671875E-3,-1.667617798E0,1.668925943E0
1.236435022E1,5.950927734E-2,-6.759643555E-3,-1.716613770E0,1.717658255E0
1.236682214E1,4.779052734E-2,-1.208496094E-2,-1.765609741E0,1.766297749E0
1.236929407E1,3.607177734E-2,-2.700805664E-2,-1.812484741E0,1.813044827E0
1.237179651E1,2.223205566E-2,-6.216430664E-2,-1.852966309E0,1.854142067E0
1.237426843E1,9.307861328E-4,-1.047668457E-1,-1.904098511E0,1.906978788E0
1.237677088E1,-2.250671387E-2,-1.473846436E-1,-1.949905396E0,1.955597054E0
1.237924280E1,-4.275512695E-2,-1.878662109E-1,-1.989318848E0,1.998627327E0
1.238171472E1,-6.512451172E-2,-2.251434326E-1,-2.024475098E0,2.037996611E0
1.238421716E1,-9.175109863E-2,-2.570953369E-1,-2.060699463E0,2.078701170E0
1.238668909E1,-1.173248291E-1,-2.784118652E-1,-2.105438232E0,2.127004568E0
1.238916101E1,-1.428833008E-1,-2.869262695E-1,-2.142715454E0,2.166557601E0
1.239166345E1,-1.663208008E-1,-2.869262695E-1,-2.182128906E0,2.207187318E0
1.239413538E1,-1.908264160E-1,-2.741394043E-1,-2.218353271E0,2.243358725E0
1.239663782E1,-2.174530029E-1,-2.570953369E-1,-2.254577637E0,2.279584203E0
1.239910974E1,-2.472839355E-1,-2.347259521E-1,-2.286529541E0,2.311809456E0
1.240158167E1,-2.760467529E-1,-2.070312500E-1,-2.319549561E0,2.345074394E0
1.240408411E1,-3.112030029E-1,-1.814727783E-1,-2.348312378E0,2.375784229E0
1.240655603E1,-3.452911377E-1,-1.644287109E-1,-2.372817993E0,2.403440867E0
1.240902796E1,-3.772430420E-1,-1.527099609E-1,-2.397323608E0,2.431623558E0
1.241153040E1,-4.145355225E-1,-1.622924805E-1,-2.421813965E0,2.462389374E0
1.241400232E1,-4.560699463E-1,-1.867980957E-1,-2.446319580E0,2.495470459E0
1.241647424E1,-5.018768311E-1,-2.230072021E-1,-2.469757080E0,2.530081540E0
1.241897669E1,-5.498199463E-1,-2.613677979E-1,-2.489990234E0,2.563331127E0
1.242144861E1,-5.956268311E-1,-2.890625000E-1,-2.514495850E0,2.600195729E0
1.242395105E1,-6.382293701E-1,-3.242187500E-1,-2.539001465E0,2.637988432E0
1.242642298E1,-6.829681396E-1,-3.583068848E-1,-2.565628052E0,2.679043972E0
1.242889490E1,-7.351684570E-1,-4.115600586E-1,-2.592254639E0,2.725736314E0
1.243139734E1,-7.926940918E-1,-4.680175781E-1,-2.615692139E0,2.772949646E0
1.243386926E1,-8.491516113E-1,-5.330047607E-1,-2.645523071E0,2.829124397E0
1.243634119E1,-9.066772461E-1,-6.033172607E-1,-2.674285889E0,2.887535344E0
1.243884363E1,-9.674072266E-1,-6.704254150E-1,-2.709442139E0,2.954052078E0
1.244131555E1,-1.031311035E0,-7.460632324E-1,-2.747787476E0,3.028291401E0
1.244381799E1,-1.093109131E0,-8.216857910E-1,-2.786132812E0,3.103641597E0
1.244628992E1,-1.161285400E0,-9.101104736E-1,-2.828750610E0,3.190409828E0
1.244876184E1,-1.237976074E0,-1.000656128E0,-2.867095947E0,3.279350030E0
1.245126428E1,-1.305084229E0,-1.100799561E0,-2.904388428E0,3.369046847E0
1.245373621E1,-1.378585815E0,-1.197723389E0,-2.945922852E0,3.466049857E0
1.245620813E1,-1.448898315E0,-1.282958984E0,-2.981079102E0,3.554169762E0
1.245871057E1,-1.514953613E0,-1.358581543E0,-3.018371582E0,3.640246594E0
1.246118250E1,-1.578857422E0,-1.418243408E0,-3.053512573E0,3.718621271E0
1.246368494E1,-1.643844604E0,-1.473632812E0,-3.086547852E0,3.794811773E0
1.246615686E1,-1.706695557E0,-1.514114380E0,-3.121704102E0,3.866573234E0
1.246862878E1,-1.770614624E0,-1.555664062E0,-3.153656006E0,3.937094490E0
1.247113123E1,-1.832397461E0,-1.584426880E0,-3.182418823E0,3.999484787E0
1.247360315E1,-1.894180298E0,-1.597198486E0,-3.212249756E0,4.056785735E0
1.247607507E1,-1.958099365E0,-1.623840332E0,-3.245269775E0,4.123443520E0
1.247857752E1,-2.022018433E0,-1.643005371E0,-3.288940430E0,4.195849657E0
1.248104944E1,-2.088058472E0,-1.649398804E0,-3.337951660E0,4.268773346E0
1.248355188E1,-2.145584106E0,-1.631286621E0,-3.385879517E0,4.327679205E0
1.248602380E1,-2.204177856E0,-1.602539062E0,-3.433822632E0,4.383796224E0
1.248849573E1,-2.263824463E0,-1.564178467E0,-3.489212036E0,4.443664716E0
1.249099817E1,-2.317092896E0,-1.522644043E0,-3.545669556E0,4.501015104E0
1.249347009E1,-2.370346069E0,-1.481094360E0,-3.605331421E0,4.561863177E0
1.249594202E1,-2.427871704E0,-1.438476562E0,-3.660720825E0,4.622191341E0
1.249844446E1,-2.490722656E0,-1.415039062E0,-3.710784912E0,4.687852340E0
1.250091638E1,-2.557846069E0,-1.407592773E0,-3.764053345E0,4.763611184E0
1.250341882E1,-2.627075195E0,-1.401199341E0,-3.819442749E0,4.842832496E0
1.250589075E1,-2.700592041E0,-1.386276245E0,-3.860992432E0,4.911437850E0
1.250836267E1,-2.770889282E0,-1.370300293E0,-3.901473999E0,4.977655037E0
1.251086511E1,-2.842269897E0,-1.355392456E0,-3.933425903E0,5.038593675E0
1.251333704E1,-2.920028687E0,-1.337280273E0,-3.960052490E0,5.098715700E0
1.251580896E1,-2.995666504E0,-1.340469360E0,-3.972839355E0,5.153089215E0
1.251831140E1,-3.076629639E0,-1.356460571E0,-3.989883423E0,5.217739448E0
1.252078333E1,-3.160781860E0,-1.367111206E0,-4.014389038E0,5.289126050E0
1.252328577E1,-3.240676880E0,-1.375625610E0,-4.030364990E0,5.351464698E0
1.252575769E1,-3.320571899E0,-1.370300293E0,-4.043151855E0,5.408419137E0
1.252822962E1,-3.399398804E0,-1.358581543E0,-4.046340942E0,5.456604352E0
1.253073206E1,-3.471832275E0,-1.331954956E0,-4.050613403E0,5.498653680E0
1.253320398E1,-3.545333862E0,-1.291473389E0,-4.050613403E0,5.535771369E0
1.253567590E1,-3.619903564E0,-1.250991821E0,-4.045288086E0,5.570730477E0
1.253817835E1,-3.690216064E0,-1.194534302E0,-4.036758423E0,5.598216266E0
1.254065027E1,-3.755203247E0,-1.126358032E0,-4.018646240E0,5.614245403E0
1.254315271E1,-3.826568604E0,-1.051788330E0,-4.001602173E0,5.635752471E0
1.254562464E1,-3.896881104E0,-9.772186279E-1,-3.992019653E0,5.663643659E0
1.254809656E1,-3.968246460E0,-8.994598389E-1,-3.989883423E0,5.698699650E0
1.255059900E1,-4.033233643E0,-8.312835693E-1,-3.984558105E0,5.730157876E0
1.255307092E1,-4.090759277E0,-7.609710693E-1,-3.976043701E0,5.755198689E0
1.255554285E1,-4.149337769E0,-7.055816650E-1,-3.966445923E0,5.783385052E0
1.255804529E1,-4.202606201E0,-6.853332520E-1,-3.954727173E0,5.811320638E0
1.256051721E1,-4.251617432E0,-6.853332520E-1,-3.937683105E0,5.835347521E0
1.256301965E1,-4.299545288E0,-7.023773193E-1,-3.922775269E0,5.862387687E0
1.256549158E1,-4.346420288E0,-7.130432129E-1,-3.907867432E0,5.888227900E0
1.256796350E1,-4.383697510E0,-7.183685303E-1,-3.900405884E0,5.911516156E0
1.257046594E1,-4.422058105E0,-7.322082520E-1,-3.898269653E0,5.940305809E0
1.257293787E1,-4.465728760E0,-7.375335693E-1,-3.896148682E0,5.972157372E0
1.257540979E1,-4.510467529E0,-7.460632324E-1,-3.902542114E0,6.010887009E0
1.257791223E1,-4.557342529E0,-7.556457520E-1,-3.908920288E0,6.051448525E0
1.258038416E1,-4.593566895E0,-7.556457520E-1,-3.916381836E0,6.083576580E0
1.258285608E1,-4.635101318E0,-7.524566650E-1,-3.931304932E0,6.124174535E0
1.258535852E1,-4.674514771E0,-7.492523193E-1,-3.945144653E0,6.162518455E0
1.258783045E1,-4.716064453E0,-7.503204346E-1,-3.964324951E0,6.206457685E0
1.259033289E1,-4.752288818E0,-7.460632324E-1,-3.986694336E0,6.247766888E0
1.259280481E1,-4.782119751E0,-7.407379150E-1,-4.010131836E0,6.284784747E0
1.259527673E1,-4.817260742E0,-7.471313477E-1,-4.032501221E0,6.326552964E0
1.259777918E1,-4.852416992E0,-7.556457520E-1,-4.056991577E0,6.369939703E0
1.260025110E1,-4.885437012E0,-7.673645020E-1,-4.080429077E0,6.411415174E0
1.260275354E1,-4.920593262E0,-7.684326172E-1,-4.106002808E0,6.454609654E0
1.260522546E1,-4.954681396E0,-7.535095215E-1,-4.125183105E0,6.491053843E0
1.260769739E1,-4.989837646E0,-7.279510498E-1,-4.144348145E0,6.527175041E0
1.261019983E1,-5.030319214E0,-7.034454346E-1,-4.152877808E0,6.560894829E0
1.261267175E1,-5.069732666E0,-6.768188477E-1,-4.154998779E0,6.589710761E0
1.261514368E1,-5.115539551E0,-6.587066650E-1,-4.150741577E0,6.620520750E0
1.261764612E1,-5.159210205E0,-6.267547607E-1,-4.149673462E0,6.650568495E0
1.262011804E1,-5.206085205E0,-5.670928955E-1,-4.152877808E0,6.683660045E0
1.262258997E1,-5.260421753E0,-4.818725586E-1,-4.147552490E0,6.716132060E0
1.262509241E1,-5.324325562E0,-3.785400391E-1,-4.136886597E0,6.753189318E0
1.262756433E1,-5.397842407E0,-2.581634521E-1,-4.123046875E0,6.797269051E0
1.263006677E1,-5.485183716E0,-1.420593262E-1,-4.096420288E0,6.847487161E0
1.263253870E1,-5.581054688E0,-1.847839355E-2,-4.076171875E0,6.911127985E0
1.263501062E1,-5.676940918E0,1.114807129E-1,-4.058059692E0,6.979107006E0
1.263751306E1,-5.761093140E0,2.531585693E-1,-4.031433105E0,7.036102352E0
1.263998499E1,-5.843109131E0,3.937683105E-1,-3.998413086E0,7.091141305E0
1.264245691E1,-5.915557861E0,5.152130127E-1,-3.957931519E0,7.136139794E0
1.264495935E1,-5.980529785E0,6.025695801E-1,-3.917449951E0,7.174694469E0
1.264743128E1,-6.043380737E0,6.494445801E-1,-3.867385864E0,7.204228093E0
1.264993372E1,-6.108367920E0,6.409149170E-1,-3.800277710E0,7.222537037E0
1.265240564E1,-6.168014526E0,5.876464844E-1,-3.726760864E0,7.230385752E0
1.265487756E1,-6.224487305E0,5.066986084E-1,-3.652191162E0,7.234603373E0
1.265738001E1,-6.274551392E0,4.065551758E-1,-3.566970825E0,7.229008448E0
1.265985193E1,-6.318222046E0,2.755279541E-1,-3.479629517E0,7.218286988E0
1.266232385E1,-6.360839844E0,1.210632324E-1,-3.390136719E0,7.208881106E0
1.266482630E1,-6.400253296E0,-5.789184570E-2,-3.290008545E0,7.196579044E0
1.266729822E1,-6.433273315E0,-2.549743652E-1,-3.192001343E0,7.186159618E0
1.266980066E1,-6.464172363E0,-4.584350586E-1,-3.091873169E0,7.180206594E0
1.267227258E1,-6.486541748E0,-6.682891846E-1,-2.992797852E0,7.174863989E0
1.267474451E1,-6.506774902E0,-8.706970215E-1,-2.894790649E0,7.174680887E0
1.267724695E1,-6.528076172E0,-1.082687378E0,-2.802124023E0,7.186090001E0
1.267971887E1,-6.546188354E0,-1.285079956E0,-2.711563110E0,7.201151781E0
1.268219080E1,-6.558975220E0,-1.474700928E0,-2.629547119E0,7.218685255E0
1.268466272E1,-6.572814941E0,-1.656860352E0,-2.552841187E0,7.243209275E0
1.268716516E1,-6.587738037E0,-1.830505371E0,-2.475082397E0,7.271524959E0
1.268966760E1,-6.598388672E0,-1.989227295E0,-2.404769897E0,7.299224380E0
1.269213953E1,-6.614364624E0,-2.139419556E0,-2.335525513E0,7.333594946E0
1.269461145E1,-6.622894287E0,-2.269393921E0,-2.266296387E0,7.358598835E0
1.269711389E1,-6.627151489E0,-2.373779297E0,-2.201309204E0,7.375617074E0
1.269958582E1,-6.627151489E0,-2.460067749E0,-2.134201050E0,7.384164429E0
1.270205774E1,-6.629287720E0,-2.522918701E0,-2.074539185E0,7.390283301E0
1.270452966E1,-6.631408691E0,-2.563400269E0,-2.011688232E0,7.388740875E0
1.270703211E1,-6.632476807E0,-2.575119019E0,-1.959487915E0,7.379741150E0
1.270953455E1,-6.629287720E0,-2.563400269E0,-1.908355713E0,7.359368053E0
1.271200647E1,-6.628219604E0,-2.528244019E0,-1.862548828E0,7.334466653E0
